z_value,k_value
992256227881,258
871900688857,258
816575236619,258
846345831873,258
903756979621,258
833510404453,258
809186546132,258
871882566950,258
140142109246,258
823431949597,258
850948822918,258
836543639191,258
874391914346,258
837570133387,258
833400771255,258
843614461832,258
882911787835,258
809472064488,258
831974612317,258
813233752270,258
994984767866,258
998897484039,258
856310209726,258
882256982616,258
832846299746,258
137260319433,258
144266623538,258
138762330637,258
904745623470,258
848218414933,258
822943157517,258
893178227591,258
146505817539,258
837009783369,258
802443764639,258
808682021453,258
847127902555,258
903952080524,258
832887275378,258
810759496643,258
893505098299,258
896303495626,258
904780598591,258
906936441549,258
134334224044,258
22863057210,258
804862775375,258
816323296400,258
882737603970,258
148872948718,258
826943033143,258
807709283429,258
827963104705,258
811177232303,258
848730261904,258
823995847721,258
165149197914,258
806820274564,258
879215424648,258
810089366977,258
799287329894,258
848654894624,258
996006865055,258
888029805152,258
137513951399,258
833296179306,258
829452830134,258
149143547519,258
820527187782,258
995402555215,258
798105437076,258
144039198990,258
870995023754,258
804365654011,258
894315689803,258
920962136472,258
810396268964,258
137254240457,258
825040131342,258
899588934845,258
148158690893,258
920929617016,258
807109505637,258
844900338213,258
900705788751,258
818756813184,258
827139742906,258
836292211665,258
852382393322,258
809334421531,258
823253259762,258
825351889479,258
800018900773,258
865131855477,258
878860329744,258
992271088297,258
830534280278,258
896285920870,258
809621577617,258
864943131572,258
808125095675,258
895683825249,258
137221627404,258
807580665686,258
133181537968,258
828475007322,258
919930565870,258
833358230768,258
922189526260,258
804560767487,258
801804892021,258
142148673768,258
808989684796,258
23261129158,258
992197231157,258
851942962502,258
808455773630,258
165888643126,258
844128934201,258
848502578913,258
843422857812,258
810978006339,258
165383951273,258
818570127246,258
869955665665,258
841788639082,258
133860100760,258
833390476415,258
831228077878,258
818113682094,258
149253992597,258
852005078225,258
142158752308,258
809730257839,258
149934084621,258
920152049279,258
868877845817,258
135076563340,258
992558674654,258
827612250345,258
847823932302,258
818269080949,258
868222002639,258
27506509796,258
836286213482,258
832711967640,258
831078813179,258
798859748524,258
893228732516,258
848160530208,258
824725578540,258
837486294564,258
835652331124,258
24770213757,258
874935921515,258
801592518576,258
804017673247,258
829494090518,258
867125143763,258
823462139117,258
