z_value,k_value,sep
844095906,217,40733
843955823,217,140083
843952453,217,3370
843941954,217,10499
843914989,217,26965
843906473,217,8516
843892919,217,13554
843892828,217,91
843891889,217,939
843880750,217,11139
843874034,217,6716
843783221,217,90813
843768521,217,14700
843766768,217,1753
843748561,217,18207
843740595,217,7966
843740340,217,255
843715990,217,24350
843712912,217,3078
843697621,217,15291
843674684,217,22937
843674135,217,549
843673364,217,771
843637283,217,36081
843621250,217,16033
843618060,217,3190
843602300,217,15760
843585348,217,16952
843436195,217,149153
843431473,217,4722
843421219,217,10254
843417941,217,3278
843416087,217,1854
843400318,217,15769
843394929,217,5389
843370908,217,24021
843355584,217,15324
843340711,217,14873
843315299,217,25412
843299011,217,16288
843162517,217,136494
843160356,217,2161
843155443,217,4913
843124090,217,31353
843113461,217,10629
843034006,217,79455
842688068,217,345938
842574945,217,113123
842571368,217,3577
842569717,217,1651
842567041,217,2676
842513888,217,53153
842484714,217,29174
842430472,217,54242
842425501,217,4971
842387919,217,37582
842381342,217,6577
842372016,217,9326
842306169,217,65847
842304702,217,1467
842299054,217,5648
842275677,217,23377
842268253,217,7424
842264055,217,4198
842262919,217,1136
842262140,217,779
842257117,217,5023
842239887,217,17230
842232606,217,7281
842201039,217,31567
842193928,217,7111
842187220,217,6708
842185442,217,1778
842176542,217,8900
842158061,217,18481
842142300,217,15761
842141784,217,516
842049930,217,91854
842011915,217,38015
841986983,217,24932
841978869,217,8114
841959514,217,19355
841942843,217,16671
841942437,217,406
841917277,217,25160
841906183,217,11094
841893513,217,12670
841893097,217,416
841873645,217,19452
841865311,217,8334
841852155,217,13156
841848982,217,3173
841742056,217,106926
841542214,217,199842
841542162,217,52
841409758,217,132404
841324459,217,85299
841283913,217,40546
841283224,217,689
841261847,217,21377
840949863,217,311984
840946841,217,3022
840940970,217,5871
840937447,217,3523
840923564,217,13883
840903892,217,19672
840888687,217,15205
840880037,217,8650
840821003,217,59034
840803424,217,17579
840798603,217,4821
840724957,217,73646
840712254,217,12703
840711057,217,1197
840702909,217,8148
840702045,217,864
840656292,217,45753
840655656,217,636
840622675,217,32981
840621259,217,1416
840611242,217,10017
840596010,217,15232
840574495,217,21515
840563021,217,11474
840560362,217,2659
840555069,217,5293
840551384,217,3685
840526138,217,25246
840509841,217,16297
840500394,217,9447
840492412,217,7982
840490230,217,2182
840487376,217,2854
840458637,217,28739
840429696,217,28941
840425293,217,4403
840424602,217,691
840377092,217,47510
840225053,217,152039
840221973,217,3080
840173531,217,48442
840171485,217,2046
840170204,217,1281
840149993,217,20211
840046512,217,103481
840042517,217,3995
840039302,217,3215
840016353,217,22949
840014833,217,1520
840008501,217,6332
840003086,217,5415
839984573,217,18513
839974842,217,9731
839958300,217,16542
839953017,217,5283
839941710,217,11307
839932607,217,9103
839932202,217,405
839911997,217,20205
839888417,217,23580
839866368,217,22049
839842770,217,23598
839837806,217,4964
839837603,217,203
839836739,217,864
839817587,217,19152
839795936,217,21651
839775036,217,20900
839773629,217,1407
839766841,217,6788
839766559,217,282
839764241,217,2318
839762956,217,1285
839759148,217,3808
839731722,217,27426
839722615,217,9107
839722053,217,562
839718831,217,3222
839714823,217,4008
839675038,217,39785
839663736,217,11302
839661353,217,2383
839660298,217,1055
839657310,217,2988
839645513,217,11797
839619282,217,26231
839601369,217,17913
839596040,217,5329
839592525,217,3515
839592232,217,293
839588707,217,3525
839582040,217,6667
839576853,217,5187
839567028,217,9825
839564418,217,2610
839542704,217,21714
839505932,217,36772
839490952,217,14980
839475344,217,15608
839473265,217,2079
839453735,217,19530
839453485,217,250
839400741,217,52744
839398233,217,2508
839374193,217,24040
839357784,217,16409
839354478,217,3306
839354464,217,14
839347802,217,6662
839335964,217,11838
839334269,217,1695
839327824,217,6445
839321058,217,6766
839320187,217,871
839304200,217,15987
839287857,217,16343
839257857,217,30000
839254260,217,3597
839252640,217,1620
839245402,217,7238
839241960,217,3442
839211370,217,30590
839194688,217,16682
839184808,217,9880
839156762,217,28046
839143962,217,12800
839091735,217,52227
839035907,217,55828
839017848,217,18059
839017275,217,573
839015714,217,1561
838991012,217,24702
838983553,217,7459
838981150,217,2403
838966520,217,14630
838949542,217,16978
838936640,217,12902
838929173,217,7467
838922544,217,6629
838922490,217,54
838910132,217,12358
838854376,217,55756
838843860,217,10516
838806052,217,37808
838742858,217,63194
838711210,217,31648
838701009,217,10201
838672913,217,28096
838662486,217,10427
838575358,217,87128
838533092,217,42266
838473257,217,59835
838469362,217,3895
838449394,217,19968
838445438,217,3956
838400343,217,45095
838392234,217,8109
838392050,217,184
838374371,217,17679
838354335,217,20036
838353754,217,581
838345433,217,8321
838326318,217,19115
838316945,217,9373
838313711,217,3234
838307123,217,6588
838245061,217,62062
838235584,217,9477
838225012,217,10572
838171210,217,53802
838169356,217,1854
838160068,217,9288
838150585,217,9483
838146573,217,4012
838110566,217,36007
838064412,217,46154
838036450,217,27962
838030569,217,5881
838017646,217,12923
838017456,217,190
838009229,217,8227
837989440,217,19789
837928780,217,60660
837922380,217,6400
837862096,217,60284
837861394,217,702
837857973,217,3421
837837451,217,20522
837825296,217,12155
837782393,217,42903
837780903,217,1490
837693756,217,87147
837628553,217,65203
837627096,217,1457
837505794,217,121302
837504730,217,1064
837467270,217,37460
837419063,217,48207
837415751,217,3312
837382574,217,33177
837370575,217,11999
837360845,217,9730
837355774,217,5071
837324945,217,30829
837308631,217,16314
837255818,217,52813
837252328,217,3490
837167458,217,84870
837153742,217,13716
837105708,217,48034
837102159,217,3549
837020092,217,82067
837019863,217,229
836993338,217,26525
836982161,217,11177
836938136,217,44025
836931704,217,6432
836927765,217,3939
836921770,217,5995
836918609,217,3161
836916682,217,1927
836911988,217,4694
836900723,217,11265
836894664,217,6059
836886536,217,8128
836884573,217,1963
836867214,217,17359
836853772,217,13442
836848842,217,4930
836848404,217,438
836842941,217,5463
836839459,217,3482
836832245,217,7214
836828505,217,3740
836826945,217,1560
836814634,217,12311
836810232,217,4402
836797252,217,12980
836776709,217,20543
836775986,217,723
836775896,217,90
836770756,217,5140
836756662,217,14094
836738382,217,18280
836723689,217,14693
836722386,217,1303
836695522,217,26864
836590228,217,105294
836588722,217,1506
836577165,217,11557
836567285,217,9880
836533201,217,34084
836529699,217,3502
836526114,217,3585
836506743,217,19371
836489256,217,17487
836447288,217,41968
836428564,217,18724
836413120,217,15444
836408897,217,4223
836400981,217,7916
836398482,217,2499
836355135,217,43347
836349301,217,5834
836321497,217,27804
836188309,217,133188
836186365,217,1944
836184172,217,2193
836183026,217,1146
836167272,217,15754
836100458,217,66814
836038107,217,62351
836034475,217,3632
836017614,217,16861
836009867,217,7747
836005992,217,3875
836004424,217,1568
835974993,217,29431
835971958,217,3035
835968445,217,3513
835963972,217,4473
835931825,217,32147
835922571,217,9254
835920157,217,2414
835905419,217,14738
835890607,217,14812
835885947,217,4660
835871370,217,14577
835854131,217,17239
835834164,217,19967
835830004,217,4160
835826339,217,3665
835824249,217,2090
835823788,217,461
835780293,217,43495
835775351,217,4942
835746859,217,28492
835744493,217,2366
835731668,217,12825
835725836,217,5832
835724016,217,1820
835721351,217,2665
835712877,217,8474
835704682,217,8195
835703670,217,1012
835691351,217,12319
835640026,217,51325
835563491,217,76535
835539132,217,24359
835460167,217,78965
835429671,217,30496
835407229,217,22442
835406976,217,253
835387989,217,18987
835368922,217,19067
835319537,217,49385
835272055,217,47482
835272053,217,2
835252405,217,19648
835169877,217,82528
835168409,217,1468
835142831,217,25578
835114159,217,28672
835103334,217,10825
835085505,217,17829
835079629,217,5876
835063233,217,16396
835055404,217,7829
835055306,217,98
835048629,217,6677
835011781,217,36848
835010540,217,1241
834981835,217,28705
834952936,217,28899
834946184,217,6752
834941862,217,4322
834920640,217,21222
834901525,217,19115
834897791,217,3734
834895326,217,2465
834891415,217,3911
834889479,217,1936
834887526,217,1953
834886770,217,756
834886744,217,26
834880189,217,6555
834877909,217,2280
834846179,217,31730
834837928,217,8251
834837440,217,488
834835900,217,1540
834816980,217,18920
834816892,217,88
834799379,217,17513
834766214,217,33165
834755588,217,10626
834741381,217,14207
834737357,217,4024
834669459,217,67898
834595736,217,73723
834556733,217,39003
834528828,217,27905
834511199,217,17629
834501143,217,10056
834493448,217,7695
834491124,217,2324
834488591,217,2533
834473207,217,15384
834469957,217,3250
834454086,217,15871
834431761,217,22325
834429714,217,2047
834379338,217,50376
834333124,217,46214
834319040,217,14084
834291906,217,27134
834259554,217,32352
834188852,217,70702
834067300,217,121552
833854492,217,212808
833835821,217,18671
833827749,217,8072
833726882,217,100867
833720273,217,6609
833714865,217,5408
833703289,217,11576
833673041,217,30248
833664265,217,8776
833664255,217,10
833649515,217,14740
833644190,217,5325
833599902,217,44288
833596844,217,3058
833585783,217,11061
833583531,217,2252
833570804,217,12727
833564614,217,6190
833552013,217,12601
833551425,217,588
833483696,217,67729
833479319,217,4377
833437574,217,41745
833392662,217,44912
833389917,217,2745
833382245,217,7672
833357316,217,24929
833327414,217,29902
833322958,217,4456
833315497,217,7461
833304381,217,11116
833288408,217,15973
833286863,217,1545
833278732,217,8131
833277166,217,1566
833265968,217,11198
833263474,217,2494
833259817,217,3657
833259441,217,376
833255854,217,3587
833248697,217,7157
833241247,217,7450
833206830,217,34417
833206823,217,7
833155934,217,50889
833139135,217,16799
833127768,217,11367
833115386,217,12382
833111729,217,3657
833099748,217,11981
833095168,217,4580
833007275,217,87893
833000890,217,6385
833000476,217,414
832995261,217,5215
832987889,217,7372
832986050,217,1839
832975152,217,10898
832974858,217,294
832974706,217,152
832929303,217,45403
832851972,217,77331
832850682,217,1290
832801635,217,49047
832794129,217,7506
832783320,217,10809
832781549,217,1771
832729937,217,51612
832722493,217,7444
832709657,217,12836
832703787,217,5870
832693952,217,9835
832670342,217,23610
832670081,217,261
832653048,217,17033
832630120,217,22928
832601544,217,28576
832568355,217,33189
832553788,217,14567
832529088,217,24700
832523160,217,5928
832446195,217,76965
832443934,217,2261
832439851,217,4083
832345801,217,94050
832343088,217,2713
832220877,217,122211
832210270,217,10607
832208565,217,1705
832177115,217,31450
832148234,217,28881
832096607,217,51627
832042378,217,54229
832027520,217,14858
832024884,217,2636
832023732,217,1152
832018131,217,5601
832017197,217,934
832010068,217,7129
832007804,217,2264
832007620,217,184
831982234,217,25386
831970146,217,12088
831949290,217,20856
831948941,217,349
831944724,217,4217
831931604,217,13120
831914203,217,17401
831911568,217,2635
831906377,217,5191
831905088,217,1289
831881905,217,23183
831789797,217,92108
831786891,217,2906
831727746,217,59145
831645277,217,82469
831585418,217,59859
831579976,217,5442
831560196,217,19780
831521194,217,39002
831509999,217,11195
831509959,217,40
831504328,217,5631
831504131,217,197
831491518,217,12613
831487827,217,3691
831486425,217,1402
831484835,217,1590
831484511,217,324
831483981,217,530
831478745,217,5236
831471120,217,7625
831452120,217,19000
831411013,217,41107
831399048,217,11965
831393602,217,5446
831391339,217,2263
831391124,217,215
831389149,217,1975
831387910,217,1239
831382451,217,5459
831382341,217,110
831372589,217,9752
831365137,217,7452
831346701,217,18436
831341996,217,4705
831339041,217,2955
831334712,217,4329
831317580,217,17132
831281814,217,35766
831268985,217,12829
831268002,217,983
831259745,217,8257
831247875,217,11870
831246950,217,925
831223286,217,23664
831212841,217,10445
831070937,217,141904
831061580,217,9357
831013921,217,47659
831008269,217,5652
830997154,217,11115
830990802,217,6352
830958088,217,32714
830957070,217,1018
830916618,217,40452
830913024,217,3594
830912206,217,818
830892902,217,19304
830878768,217,14134
830874365,217,4403
830873334,217,1031
830486764,217,386570
830476929,217,9835
830447279,217,29650
830444080,217,3199
830424865,217,19215
830338991,217,85874
830300557,217,38434
830299941,217,616
830282766,217,17175
830275239,217,7527
830249834,217,25405
830246421,217,3413
830245969,217,452
829919918,217,326051
829905260,217,14658
829871938,217,33322
829844849,217,27089
829843756,217,1093
829834386,217,9370
829821945,217,12441
829811479,217,10466
829810306,217,1173
829805875,217,4431
829804600,217,1275
829803804,217,796
829774583,217,29221
829768959,217,5624
829728578,217,40381
829707473,217,21105
829705359,217,2114
829573553,217,131806
829518249,217,55304
829384655,217,133594
829325331,217,59324
829323349,217,1982
829315870,217,7479
829309593,217,6277
829309272,217,321
829261618,217,47654
829258837,217,2781
829257390,217,1447
829256310,217,1080
829241143,217,15167
829169991,217,71152
829101305,217,68686
829085969,217,15336
829069217,217,16752
829038460,217,30757
829037805,217,655
829016927,217,20878
829014827,217,2100
829011767,217,3060
829009584,217,2183
828983726,217,25858
828980957,217,2769
828915962,217,64995
828899971,217,15991
828888542,217,11429
828863126,217,25416
828848840,217,14286
828829883,217,18957
828822453,217,7430
828819375,217,3078
828804706,217,14669
828801339,217,3367
828754646,217,46693
828726112,217,28534
828646508,217,79604
828645451,217,1057
828509405,217,136046
828461197,217,48208
828458945,217,2252
828446336,217,12609
828325636,217,120700
828320922,217,4714
828315955,217,4967
828311297,217,4658
828308757,217,2540
828308390,217,367
828295190,217,13200
828291623,217,3567
828279573,217,12050
828256284,217,23289
828229805,217,26479
828223323,217,6482
828216528,217,6795
828214014,217,2514
828202446,217,11568
828186326,217,16120
828184595,217,1731
828183044,217,1551
828176148,217,6896
828174728,217,1420
828164185,217,10543
828158266,217,5919
828158106,217,160
828140125,217,17981
828083685,217,56440
828078962,217,4723
828078961,217,1
828037128,217,41833
827994835,217,42293
827993174,217,1661
827990612,217,2562
827987820,217,2792
827980311,217,7509
827916311,217,64000
827911651,217,4660
827901749,217,9902
827895564,217,6185
827855710,217,39854
827815187,217,40523
827812256,217,2931
827794104,217,18152
827773299,217,20805
827770659,217,2640
827769908,217,751
827759802,217,10106
827690713,217,69089
827686523,217,4190
827571835,217,114688
827561224,217,10611
827554874,217,6350
827550642,217,4232
827550434,217,208
827509645,217,40789
827504908,217,4737
827492510,217,12398
827470037,217,22473
827448738,217,21299
827446880,217,1858
827393947,217,52933
827386764,217,7183
827339673,217,47091
827335055,217,4618
827322549,217,12506
827212923,217,109626
827188839,217,24084
827053306,217,135533
827042908,217,10398
827035655,217,7253
827032506,217,3149
827011157,217,21349
827004621,217,6536
826980389,217,24232
826942975,217,37414
826914466,217,28509
826904309,217,10157
826889741,217,14568
826887712,217,2029
826874498,217,13214
826873372,217,1126
826833312,217,40060
826817709,217,15603
826798278,217,19431
826743729,217,54549
826740376,217,3353
826733782,217,6594
826714149,217,19633
826685090,217,29059
826361488,217,323602
826282814,217,78674
826264379,217,18435
826255897,217,8482
826227132,217,28765
826208019,217,19113
826203207,217,4812
826132258,217,70949
826125966,217,6292
826094579,217,31387
826091679,217,2900
826080402,217,11277
825976475,217,103927
825971720,217,4755
825954579,217,17141
825893597,217,60982
825864574,217,29023
825749614,217,114960
825674358,217,75256
825666524,217,7834
825594001,217,72523
825593234,217,767
825587994,217,5240
825545959,217,42035
825543142,217,2817
825532741,217,10401
825515633,217,17108
825496650,217,18983
825467635,217,29015
825458661,217,8974
825434404,217,24257
825427711,217,6693
825425718,217,1993
825424595,217,1123
825421103,217,3492
825409946,217,11157
825381597,217,28349
825381575,217,22
825368914,217,12661
825366619,217,2295
825366579,217,40
825355714,217,10865
825345892,217,9822
825338872,217,7020
825337041,217,1831
825336508,217,533
825309111,217,27397
825290502,217,18609
825283101,217,7401
825281724,217,1377
825278922,217,2802
825255042,217,23880
825248987,217,6055
825238319,217,10668
825236095,217,2224
825233720,217,2375
825225605,217,8115
825220665,217,4940
825217505,217,3160
825214353,217,3152
825208207,217,6146
825205746,217,2461
825189482,217,16264
825165066,217,24416
825158341,217,6725
825153390,217,4951
825149680,217,3710
825146444,217,3236
825141141,217,5303
825141132,217,9
825130668,217,10464
825121134,217,9534
825118069,217,3065
825113774,217,4295
825105119,217,8655
825100470,217,4649
825097343,217,3127
825088923,217,8420
825072363,217,16560
825057562,217,14801
825057274,217,288
825046426,217,10848
825019659,217,26767
824997152,217,22507
824995675,217,1477
824995263,217,412
824991709,217,3554
824989284,217,2425
824956951,217,32333
824938149,217,18802
824932334,217,5815
824928238,217,4096
824925503,217,2735
824922859,217,2644
824922473,217,386
824920440,217,2033
824914883,217,5557
824914561,217,322
824905816,217,8745
824896712,217,9104
824896424,217,288
824893361,217,3063
824891299,217,2062
824887356,217,3943
824887241,217,115
824886076,217,1165
824876108,217,9968
824858268,217,17840
824839023,217,19245
824834276,217,4747
824819142,217,15134
824793327,217,25815
824788885,217,4442
824775250,217,13635
824770551,217,4699
824763043,217,7508
824760104,217,2939
824681360,217,78744
824661177,217,20183
824650188,217,10989
824650019,217,169
824649010,217,1009
824648766,217,244
824646082,217,2684
824644971,217,1111
824642497,217,2474
824639408,217,3089
824623120,217,16288
824579799,217,43321
824557757,217,22042
824555007,217,2750
824548859,217,6148
824548750,217,109
824546835,217,1915
824539165,217,7670
824536147,217,3018
824533409,217,2738
824532622,217,787
824493501,217,39121
824467335,217,26166
824425139,217,42196
824421015,217,4124
824420509,217,506
824403829,217,16680
824374903,217,28926
824340735,217,34168
824338403,217,2332
824327716,217,10687
824314541,217,13175
824310476,217,4065
824304194,217,6282
824297119,217,7075
824294981,217,2138
824289111,217,5870
824273231,217,15880
824254153,217,19078
824236178,217,17975
824188628,217,47550
824185549,217,3079
824118472,217,67077
824110847,217,7625
824075919,217,34928
824069582,217,6337
823970013,217,99569
823963641,217,6372
823935400,217,28241
823889453,217,45947
823877658,217,11795
823865773,217,11885
823846279,217,19494
823805250,217,41029
823799933,217,5317
823796218,217,3715
823794659,217,1559
823788506,217,6153
823788146,217,360
823758427,217,29719
823725587,217,32840
823711438,217,14149
823709707,217,1731
823675462,217,34245
823670321,217,5141
823666137,217,4184
823612742,217,53395
823573779,217,38963
823569522,217,4257
823567157,217,2365
823563180,217,3977
823555271,217,7909
823554673,217,598
823550551,217,4122
823550036,217,515
823543628,217,6408
823542249,217,1379
823540068,217,2181
823538114,217,1954
823511269,217,26845
823506169,217,5100
823476722,217,29447
823474357,217,2365
823464570,217,9787
823446978,217,17592
823339991,217,106987
823314401,217,25590
823312550,217,1851
823311021,217,1529
823223830,217,87191
823205741,217,18089
823173689,217,32052
823170471,217,3218
823162565,217,7906
823108007,217,54558
823072252,217,35755
823054862,217,17390
823039391,217,15471
823029591,217,9800
823002684,217,26907
822998787,217,3897
822990145,217,8642
822983407,217,6738
822979004,217,4403
822977214,217,1790
822953850,217,23364
822924919,217,28931
822867279,217,57640
822809330,217,57949
822773410,217,35920
822767083,217,6327
822744152,217,22931
822735574,217,8578
822730361,217,5213
822715091,217,15270
822714347,217,744
822712381,217,1966
822706921,217,5460
822701774,217,5147
822696936,217,4838
822672175,217,24761
822664611,217,7564
822624749,217,39862
822616489,217,8260
822527641,217,88848
822512802,217,14839
822471159,217,41643
822471118,217,41
822469450,217,1668
822394482,217,74968
822394438,217,44
822390689,217,3749
822381401,217,9288
822325526,217,55875
822311520,217,14006
822305266,217,6254
822188329,217,116937
822184287,217,4042
822146348,217,37939
822050073,217,96275
822027960,217,22113
822026158,217,1802
822021836,217,4322
822021393,217,443
822016642,217,4751
821993580,217,23062
821990346,217,3234
821980528,217,9818
821976833,217,3695
821970867,217,5966
821966189,217,4678
821964619,217,1570
821959803,217,4816
821956228,217,3575
821955717,217,511
821953130,217,2587
821950807,217,2323
821942834,217,7973
821822891,217,119943
821811286,217,11605
821807270,217,4016
821792800,217,14470
821641325,217,151475
821596787,217,44538
821534513,217,62274
821504873,217,29640
821504174,217,699
821479025,217,25149
821465209,217,13816
821463364,217,1845
821447521,217,15843
821424375,217,23146
821338096,217,86279
821303186,217,34910
821300964,217,2222
821300836,217,128
821287026,217,13810
821247055,217,39971
821227873,217,19182
821217331,217,10542
821066126,217,151205
821024706,217,41420
821006732,217,17974
820973517,217,33215
820966968,217,6549
820962641,217,4327
820962152,217,489
820924033,217,38119
820834889,217,89144
820728540,217,106349
820647511,217,81029
820635769,217,11742
820365246,217,270523
820285555,217,79691
820280613,217,4942
820257708,217,22905
820256449,217,1259
820253463,217,2986
820251741,217,1722
820248875,217,2866
820236492,217,12383
820228915,217,7577
820224641,217,4274
820204409,217,20232
820123191,217,81218
820069637,217,53554
820068631,217,1006
820049048,217,19583
820016219,217,32829
820008630,217,7589
819994270,217,14360
819991452,217,2818
819989689,217,1763
819981825,217,7864
819964563,217,17262
819921557,217,43006
819907399,217,14158
819906927,217,472
819880932,217,25995
819849273,217,31659
819797415,217,51858
819749239,217,48176
819738408,217,10831
819735794,217,2614
819688950,217,46844
819640105,217,48845
819633681,217,6424
819631547,217,2134
819622125,217,9422
819597891,217,24234
819584898,217,12993
819580955,217,3943
819580932,217,23
819580832,217,100
819562725,217,18107
819561465,217,1260
819551286,217,10179
819546012,217,5274
819524550,217,21462
819514835,217,9715
819500853,217,13982
819499296,217,1557
819487219,217,12077
819483312,217,3907
819468854,217,14458
819422436,217,46418
819406281,217,16155
819399035,217,7246
819394812,217,4223
819385944,217,8868
819373195,217,12749
819371374,217,1821
819367361,217,4013
819365831,217,1530
819175089,217,190742
819174961,217,128
819171832,217,3129
819164390,217,7442
819152772,217,11618
819138575,217,14197
819108522,217,30053
819108208,217,314
819104426,217,3782
819036915,217,67511
818948931,217,87984
818845742,217,103189
818844192,217,1550
818839981,217,4211
818807641,217,32340
818805312,217,2329
818788658,217,16654
818782269,217,6389
818753486,217,28783
818706972,217,46514
818698992,217,7980
818680027,217,18965
818676604,217,3423
818621075,217,55529
818619128,217,1947
818522353,217,96775
818130344,217,392009
817904604,217,225740
817824717,217,79887
817808371,217,16346
817787872,217,20499
817609040,217,178832
817544036,217,65004
817152957,217,391079
817084607,217,68350
817068618,217,15989
817065555,217,3063
817051010,217,14545
817048506,217,2504
817019494,217,29012
817017051,217,2443
817016196,217,855
816938377,217,77819
816934787,217,3590
816931503,217,3284
816824873,217,106630
816820289,217,4584
816802554,217,17735
816751230,217,51324
816746915,217,4315
816733727,217,13188
816720674,217,13053
816716695,217,3979
816715988,217,707
816715857,217,131
816702029,217,13828
816691191,217,10838
816690715,217,476
816678018,217,12697
816657782,217,20236
816632914,217,24868
816629752,217,3162
816622670,217,7082
816606799,217,15871
816603670,217,3129
816585116,217,18554
816584922,217,194
816583220,217,1702
816514052,217,69168
816509368,217,4684
816494799,217,14569
816479938,217,14861
816454687,217,25251
816454411,217,276
816446658,217,7753
816425237,217,21421
816297511,217,127726
816272297,217,25214
816219106,217,53191
816123951,217,95155
816088029,217,35922
816053206,217,34823
816034183,217,19023
815997816,217,36367
815955885,217,41931
815952241,217,3644
815944055,217,8186
815929823,217,14232
815910299,217,19524
815910279,217,20
815855353,217,54926
815846580,217,8773
815845128,217,1452
815824885,217,20243
815823414,217,1471
815696833,217,126581
815689378,217,7455
815688096,217,1282
815685111,217,2985
815683130,217,1981
815681619,217,1511
815672690,217,8929
815664260,217,8430
815656830,217,7430
815655716,217,1114
815646552,217,9164
815470379,217,176173
815468080,217,2299
815442745,217,25335
815411940,217,30805
815391617,217,20323
815369645,217,21972
815369022,217,623
815368855,217,167
815338412,217,30443
815337422,217,990
815304219,217,33203
815269137,217,35082
815259119,217,10018
815255294,217,3825
815252324,217,2970
815240701,217,11623
815240480,217,221
815208466,217,32014
815206265,217,2201
815199483,217,6782
815179371,217,20112
815170523,217,8848
815170398,217,125
815158500,217,11898
815144544,217,13956
815135083,217,9461
815127484,217,7599
815096799,217,30685
815093264,217,3535
815092512,217,752
815086991,217,5521
815070816,217,16175
815060985,217,9831
815060159,217,826
815053725,217,6434
815038892,217,14833
815038780,217,112
815032245,217,6535
815007387,217,24858
814985538,217,21849
814967689,217,17849
814966581,217,1108
814957043,217,9538
814949818,217,7225
814948275,217,1543
814940580,217,7695
814936929,217,3651
814930803,217,6126
814930652,217,151
814840572,217,90080
814772914,217,67658
814771186,217,1728
814771173,217,13
814769219,217,1954
814767707,217,1512
814730299,217,37408
814729259,217,1040
814708317,217,20942
814677746,217,30571
814645350,217,32396
814618802,217,26548
814615404,217,3398
814607012,217,8392
814602906,217,4106
814577227,217,25679
814576395,217,832
813318443,217,1257952
813256125,217,62318
813079251,217,176874
813078355,217,896
812967853,217,110502
812966073,217,1780
812965278,217,795
812934273,217,31005
812889115,217,45158
812744178,217,144937
812742908,217,1270
812742699,217,209
812736999,217,5700
812702943,217,34056
812659125,217,43818
812644188,217,14937
812531291,217,112897
812358681,217,172610
812268911,217,89770
812267489,217,1422
812250423,217,17066
812243478,217,6945
812239130,217,4348
812225172,217,13958
812211462,217,13710
812203930,217,7532
812201849,217,2081
812192870,217,8979
812190692,217,2178
812187947,217,2745
812186120,217,1827
812157218,217,28902
812152269,217,4949
812147380,217,4889
812140993,217,6387
812137363,217,3630
812136833,217,530
812133493,217,3340
812123845,217,9648
812122643,217,1202
812017510,217,105133
811998684,217,18826
810783141,217,1215543
810486342,217,296799
810467028,217,19314
810429330,217,37698
810420549,217,8781
810352152,217,68397
810323702,217,28450
810304504,217,19198
810301785,217,2719
810298601,217,3184
810294289,217,4312
810284011,217,10278
810264954,217,19057
810240166,217,24788
810232258,217,7908
810230889,217,1369
810227451,217,3438
810211543,217,15908
810206082,217,5461
810198698,217,7384
810164270,217,34428
810161784,217,2486
810117629,217,44155
810092779,217,24850
810072399,217,20380
810054739,217,17660
810029378,217,25361
810010610,217,18768
809969002,217,41608
809676125,217,292877
809553896,217,122229
809552178,217,1718
809435342,217,116836
809295526,217,139816
808887982,217,407544
808835278,217,52704
808613191,217,222087
808590654,217,22537
808573573,217,17081
808553174,217,20399
808552859,217,315
808450277,217,102582
808436255,217,14022
808431273,217,4982
808382269,217,49004
808329548,217,52721
808314319,217,15229
808283387,217,30932
808001070,217,282317
807998517,217,2553
807904830,217,93687
807886387,217,18443
807822167,217,64220
807810643,217,11524
807803934,217,6709
807799904,217,4030
807794200,217,5704
807792027,217,2173
807791690,217,337
807787700,217,3990
807782969,217,4731
807774864,217,8105
807765136,217,9728
805058599,217,2706537
805024399,217,34200
804987329,217,37070
803395462,217,1591867
803386873,217,8589
803370777,217,16096
803356146,217,14631
803335370,217,20776
803331222,217,4148
803325750,217,5472
803024518,217,301232
803006271,217,18247
802911144,217,95127
802886683,217,24461
802777772,217,108911
802769222,217,8550
802768374,217,848
802559463,217,208911
802559385,217,78
802506835,217,52550
802429673,217,77162
802337561,217,92112
802272914,217,64647
802242830,217,30084
802239915,217,2915
802225611,217,14304
802224108,217,1503
802158055,217,66053
802156553,217,1502
802049795,217,106758
802046479,217,3316
802038321,217,8158
802021695,217,16626
802013430,217,8265
802012947,217,483
801885087,217,127860
801884487,217,600
801875423,217,9064
801864344,217,11079
801833649,217,30695
801818360,217,15289
801754628,217,63732
801738968,217,15660
801735503,217,3465
801677969,217,57534
801667048,217,10921
801638463,217,28585
801635501,217,2962
801617845,217,17656
801602667,217,15178
801598798,217,3869
801597727,217,1071
801573053,217,24674
801571802,217,1251
801570933,217,869
801569076,217,1857
801547988,217,21088
801538778,217,9210
801538193,217,585
801528710,217,9483
801527944,217,766
801527865,217,79
801525835,217,2030
801522451,217,3384
801520172,217,2279
801514239,217,5933
801477014,217,37225
801475341,217,1673
801473079,217,2262
801458170,217,14909
801456927,217,1243
801456802,217,125
801448827,217,7975
801448353,217,474
801440443,217,7910
801436083,217,4360
801423006,217,13077
801420267,217,2739
801406683,217,13584
801406161,217,522
801401069,217,5092
801396535,217,4534
801395360,217,1175
801393452,217,1908
801385064,217,8388
801362581,217,22483
801347702,217,14879
801332125,217,15577
801320984,217,11141
801318738,217,2246
801309136,217,9602
801301621,217,7515
801298416,217,3205
801295934,217,2482
801295678,217,256
801286366,217,9312
801274044,217,12322
801273674,217,370
801151937,217,121737
801003101,217,148836
801002252,217,849
800971878,217,30374
800971495,217,383
800959450,217,12045
800948964,217,10486
800947461,217,1503
800939090,217,8371
800926934,217,12156
800923528,217,3406
800911559,217,11969
