z_value,k_value,sep
836292211665,258,9222888
844314945164,258,9234994
807206925937,258,9244307
919921320864,258,9245006
920152049279,258,9251992
23168822285,258,9273878
810080080992,258,9285985
807109505637,258,9294134
854723557365,258,9311596
823972021696,258,9314157
991895257729,258,9335577
995852979133,258,9340002
919963531895,258,9354437
895372224274,258,9356998
816124629230,258,9379582
847586221528,258,9383540
872288628482,258,9389827
894470554078,258,9450829
833348718472,258,9512296
805989769521,258,9549549
831974612317,258,9570270
134163405281,258,9584939
847884998192,258,9589595
860279174289,258,9592390
818546095398,258,9650830
806058410090,258,9659445
802721519024,258,9700656
867187975208,258,9706477
897349558771,258,9712298
842071986758,258,9722076
827783728717,258,9750249
802443764639,258,9755604
892978230026,258,9893673
849105845672,258,9921379
813249147963,258,9966083
146563390038,258,9974464
149934084621,258,9997980
828288967256,258,10037795
993253696943,258,10069460
142148673768,258,10078540
808703128947,258,10088087
818746719510,258,10093674
133365567541,258,10139775
868879966671,258,10140240
895208807895,258,10184711
826878649416,258,10232907
138382697711,258,10233606
991940611974,258,10234769
818475694396,258,10269228
800310644322,258,10280404
888029805152,258,10333956
848160530208,258,10354677
992361027515,258,10364689
859248981579,258,10442687
903756979621,258,10494841
149176265812,258,10513468
839964316693,258,10531861
823242720683,258,10539079
896275347798,258,10573072
138792891289,258,10595889
840645283228,258,10669232
833296179306,258,10713004
846134278225,258,10746764
906491859817,258,10754680
3778048093,258,10766555
878558855504,258,10825461
829358435236,258,10906952
827772812918,258,10915799
823579172139,258,10959571
912263148232,258,10963296
834375055507,258,10973541
991950846743,258,10974706
848960307893,258,11023832
845429214417,258,11034309
149117614143,258,11047116
892988123699,258,11082738
832295263652,258,11086231
833371377551,258,11130934
835774906679,258,11149793
911772269058,258,11153286
138371487847,258,11209864
823404275347,258,11241995
834622454597,258,11276920
165149197914,258,11277385
894480004907,258,11282973
827504808782,258,11288328
844526522095,258,11293683
828277644003,258,11323253
809621577617,258,11363067
832074446138,258,11403580
828041984002,258,11430587
873124322854,258,11472265
852026042063,258,11516270
903643688188,258,11527910
869902773062,258,11543744
832655580948,258,11614291
845457754797,258,11625467
817134368932,258,11677854
833094014321,258,11684606
920964009362,258,11716038
920983348741,258,11720229
874490742572,258,11739088
874935921515,258,11752825
806820274564,258,11792174
844303144375,258,11800789
799054815900,258,11808937
832699452760,258,11818717
798434418161,258,11831988
140725058038,258,11853874
896886733361,258,11875061
827103646007,258,11918601
879050017801,258,11940719
829890922411,258,11963304
890116804978,258,12017554
138936040923,258,12026169
900434838143,258,12046657
825163476402,258,12056437
992485220079,258,12097647
809878445697,258,12128846
852889562492,258,12136763
995193967131,258,12154690
809171155096,258,12159580
869008214446,258,12221048
889239102137,258,12286007
149319258985,258,12346310
809266185854,258,12377510
817146046786,258,12382167
840505756205,258,12410339
800214752555,258,12421981
844514094294,258,12427801
849520551973,258,12434786
824185878039,258,12500212
830534280278,258,12584729
809321835405,258,12586126
823566572276,258,12599863
841788639082,258,12608478
868240186712,258,12625242
836907558376,258,12678095
816032625270,258,12689968
801768081729,258,12711622
893228732516,258,12745848
832760673482,258,12820354
860702936538,258,12926292
802430828801,258,12935838
804384667427,258,12939563
141094374704,258,12962147
838197967737,258,12992415
809753763956,258,12995908
798105437076,258,13004756
808653637302,258,13008481
820457658964,258,13074372
854710392654,258,13164711
894554511179,258,13183802
895359018818,258,13205456
852012818447,258,13223616
808835279430,258,13239449
894274219871,258,13286248
845343928319,258,13340032
138464272256,258,13348413
846926571103,258,13364014
832830124070,258,13400800
879869821482,258,13413140
868188307854,258,13414770
809632940684,258,13420358
849505987252,258,13445504
841775168432,258,13470650
833496817621,258,13586832
845440248726,258,13637357
833532055840,258,13679034
834579320625,258,13770303
868373467587,258,13811049
140177989379,258,13811281
820662432118,258,13844808
134091824759,258,13856916
994984767866,258,13906276
800296726870,258,13917452
827758833301,258,13979617
847871009028,258,13989164
991755365162,258,14017801
936434360222,258,14021992
899007988628,258,14103251
913599470398,258,14135148
23147067754,258,14137477
846553790849,258,14140271
850762523944,258,14144229
919902805239,258,14148420
852810839192,258,14149118
868204576429,258,14163554
137840283104,258,14197314
912494224497,258,14213845
847002012656,258,14228979
134172990220,258,14253194
878845992266,258,14337478
851942962502,258,14358665
894233555766,258,14362391
995122893248,258,14368212
828263259028,258,14384975
844229733339,258,14394755
818576543592,258,14396385
143462823937,258,14402205
142123670085,258,14483463
994505102048,258,14500460
879474620568,258,14504185
823981335853,258,14511868
828059043969,258,14553312
140813139966,258,14585210
138898876729,258,14598481
843947710004,258,14609657
846119569382,258,14708843
852999024326,258,14734222
807595808292,258,14773105
144692912465,258,14784514
855567529100,258,14805700
23094872246,258,14816644
808667192935,258,14828518
833784613992,258,14856225
992256227881,258,14860416
836649446749,258,14890451
990546365735,258,14988472
856831676094,258,15025260
894413229777,258,15070196
832893235609,258,15094644
844761062181,258,15120022
807580665686,258,15142606
149895338342,258,15156577
802341640927,258,15162398
871885507601,258,15181256
833838207415,258,15217345
920133937384,258,15221070
139939812944,258,15231315
823471107521,258,15274388
822943157517,258,15377998
813233752270,258,15395693
871867169627,258,15397323
135061131791,258,15431549
165927265538,258,15438069
899698347319,258,15471830
844397281064,258,15479047
841223577969,258,15480444
23119137157,258,15487662
816152410117,258,15499768
809155642987,258,15512109
827124222648,258,15520258
920946556377,258,15580095
800189357717,258,15583355
864927539137,258,15592435
900057834341,258,15619211
895596040646,258,15666243
832102473826,258,15680212
896579614841,258,15708385
882241237909,258,15744707
805999319070,258,15809899
855355419918,258,15832716
825351889479,258,15866011
821373011917,258,15878585
857470527525,258,15894184
864218610339,258,15906757
896287580953,258,15914673
808848518879,258,15964498
895192791708,258,16016187
994968667627,258,16100239
831143519609,258,16154954
139422993642,258,16221078
834107255564,258,16241334
137556750561,258,16243197
855215308955,258,16256702
149257637794,258,16282079
828002227704,258,16313279
134105681675,258,16326085
875018584077,258,16331207
894759423333,258,16383827
823415517342,258,16432255
854671353475,258,16440637
141354807886,258,16499776
811177232303,258,16529812
857808106347,258,16583129
835142066936,258,16606645
832085849718,258,16624108
833515407751,258,16648089
141162895132,258,16661827
895813853015,258,16709789
833649826237,258,16718870
149481565692,258,16726786
804935910274,258,16732607
827985492303,258,16735401
899122863077,258,16761711
3698112444,258,16876962
899713819149,258,16900943
804560767487,258,16911887
920929617016,258,16939361
865628973581,258,17061131
825048391009,258,17074403
852942139144,258,17136102
990961476462,258,17165905
838180792286,258,17175451
134665839840,258,17179409
900671340293,258,17201761
828435558128,258,17251353
871625171975,258,17354032
825074316469,258,17456710
848730261904,258,17563812
854576963932,258,17579645
855428637472,258,17602229
862192106201,258,17614337
831210418838,258,17659040
809943941888,258,17686514
802111808910,258,17702579
878692545696,258,17739366
831891642884,258,17761951
843538164162,258,17786398
827793478966,258,17805025
832175842487,258,17805490
149949159008,258,17809682
870069918223,258,17834828
994151805761,258,17851824
879273432773,258,17887214
800001005643,258,17895130
899433242856,258,17990591
895218992606,258,18050894
899570793380,258,18141465
140897274251,258,18153805
140330965398,258,18185703
879435019335,258,18194551
137485676678,258,18233667
827914200258,258,18238090
139611501247,258,18253457
144514951390,258,18266728
995247119107,258,18279068
138658759185,258,18299324
816134008812,258,18401305
799032200827,258,18427381
144285920309,258,18493738
831060317811,258,18495368
134952812223,258,18565683
844562441111,258,18586638
878592750058,258,18597115
823357666145,258,18612248
849192666123,258,18654624
831033989788,258,18686056
854691694258,258,18698396
897807604634,258,18724007
895283198916,258,18727966
835732674692,258,18752413
801619141363,258,18791529
991961821449,258,18794089
852137705545,258,18794322
836944892770,258,18824591
832330337726,258,18894672
995175070595,258,18896536
801600227366,258,18913997
828456083546,258,18923776
827734646155,258,18929131
141805329593,258,18960098
994246159681,258,18968014
900038862834,258,18971507
804365654011,258,19013416
852870541858,258,19020634
920249574353,258,19057188
24905025028,258,19068131
801785735647,258,19156374
808545990848,258,19156839
838336196961,258,19157771
134122007760,258,19188737
895683825249,258,19232044
838256395655,258,19265572
144266623538,258,19296771
804346330232,258,19323779
851957321167,258,19333326
855765447720,258,19347993
801849547774,258,19380823
862172674388,258,19431813
868396054721,258,19463710
897783504800,258,19475119
144863104215,258,19516796
820507657482,258,19530300
825020515826,258,19615516
895522629377,258,19625528
889127510600,258,19670697
804984409363,258,19672326
138416368748,258,19694212
887589792954,258,19766391
831786782481,258,19789208
834059678251,258,19831118
139713616111,258,19894680
835826725700,258,20061619
894446478924,258,20065112
138742245967,258,20084670
823058801005,258,20120759
845956185367,258,20151260
890604143730,258,20163599
809301633155,258,20202250
137465454173,258,20222505
879092849792,258,20247185
826179813361,258,20325184
809733428527,258,20335429
820331538097,258,20462554
823486381909,258,20476524
836330782390,258,20526582
859970158898,258,20676758
811200679513,258,20698412
835358230165,258,20719599
892660023179,258,20842068
818756813184,258,20900741
831078813179,258,20958250
891486290610,258,20964304
138019359904,258,21129148
811227638042,258,21208543
827855611453,258,21217391
806068069535,258,21246960
833011520096,258,21259300
895029366483,258,21274201
809334421531,258,21287473
137200314319,258,21313085
801548094722,258,21338929
902998494451,258,21350802
992339668563,258,21358952
140762808035,258,21371757
989977392601,258,21404354
879453213886,258,21406682
899730720092,258,21416228
833220405737,258,21481421
823253259762,258,21579908
994311782532,258,21652318
919995998266,258,21662097
823834305862,258,21671411
844739367022,258,21695159
874556890457,258,21710991
805290502264,258,21761982
895661969670,258,21855579
834079509369,258,21880027
830699034036,258,21949410
930711226305,258,21977816
834728283575,258,22041146
809133555508,258,22087479
848562828964,258,22112392
847732855706,258,22143126
844324180158,258,22151508
827479188564,258,22185035
834037490422,258,22187829
134141196497,258,22208784
989998796955,258,22383873
827963104705,258,22387598
895776103484,258,22406224
809598992114,258,22406922
848480153131,258,22425782
138913475210,258,22565713
868548312225,258,22577355
818245380652,258,22603897
892846096540,258,22643712
833606672241,258,22649532
818590939977,258,22656750
829029127490,258,22683526
878569680965,258,22697728
842081708834,258,22749649
146505817539,258,22753141
936453667935,258,22817636
833260557615,258,22829044
824897632935,258,22958731
824162888108,258,22989931
992271088297,258,23046276
889156215592,258,23047440
809278563364,258,23069791
809920859524,258,23082364
801569433651,258,23084925
919972886332,258,23111934
831228077878,258,23135915
804870049004,258,23199478
139548678184,258,23260946
876850891626,258,23263041
803702072939,258,23280969
839482244337,258,23310073
859990835656,258,23388304
894567694981,258,23404369
831187014236,258,23404602
808765701717,258,23428584
138392931317,258,23437431
828018540983,258,23443019
859303228558,258,23445347
837486294564,258,23466535
835751427105,258,23479574
834700833774,258,23495406
992427233374,258,23522415
149910494919,258,23589702
832675857237,258,23595523
133151476970,258,23601344
832306349883,258,23639063
860539553455,258,23646047
826919383137,258,23650006
144886296476,258,23677014
839657422388,258,23703324
865225150716,258,23709377
145518557868,258,23747095
995607106016,258,23757573
832193647977,258,23760600
134763532086,258,23837201
798926200253,258,23849541
990522515262,258,23850473
895128868055,258,23863046
899409303442,258,23939414
835594515084,258,23950823
990992517910,258,23953150
844412760111,258,23968285
142002156005,258,23986911
894209554885,258,24000881
991071374855,258,24009961
839766800870,258,24036271
825139336754,258,24139648
833312506322,258,24154550
919936631807,258,24239532
839681125712,258,24289824
810055779759,258,24301233
839742488694,258,24312176
828809760279,258,24313107
906502614497,258,24332898
912031816319,258,24417881
149869228947,258,24490989
839828056749,258,24536625
874529601308,258,24581561
844537815778,258,24625333
836920236471,258,24656299
843858877197,258,24774811
832118154038,258,24793670
898692795076,258,24800189
871828509961,258,24807639
862209720538,258,24824403
138762330637,258,24850946
799066624837,258,24905429
148872948718,258,24961307
903952080524,258,24983892
844900338213,258,25013927
647638226,258,25116839
822916634381,258,25154790
827078405768,258,25240239
844488839852,258,25254442
801742814715,258,25267014
885688839481,258,25333604
806089316495,258,25356189
138436062960,258,25373186
845403510146,258,25399030
147215010133,258,25549205
832269675332,258,25588320
868758787867,258,25640475
995630863589,258,25685876
892437184696,258,25720801
830546865007,258,25821152
827932578745,258,25835121
853660147870,258,25836286
847268156708,258,25878893
903918666766,258,25880057
140736911912,258,25896123
23261129158,258,26009511
138485214906,258,26090769
994333434850,258,26107068
994938665070,258,26158523
889101336711,258,26173889
808241370833,258,26300084
894247918157,258,26301714
165528702317,258,26373891
149006386288,258,26404159
895381767070,258,26427210
133181537968,258,26464695
894287506119,258,26472146
850468359655,258,26671216
836304110010,258,26672380
809052205878,258,26685186
841657280457,258,26828144
142818942899,258,26840484
808168181452,258,26848400
879023151240,258,26866561
899280784885,258,26911264
829621466809,258,26921043
134787369287,258,26923837
868521365803,258,26946422
831159674563,258,27011381
136827233248,258,27036061
137227182743,258,27057714
24846309098,258,27086586
155143954792,258,27089147
874502481660,258,27119648
868850722909,258,27122908
828475007322,258,27124537
827139742906,258,27289381
833666545107,258,27316156
843614461832,258,27416740
827811283991,258,27442118
855582334800,258,27455623
899802359753,258,27499162
833464806667,258,27510570
824992998271,258,27517555
831297728466,258,27620467
144981780090,258,27661445
818485963624,258,27689152
834594746121,258,27708476
896483557299,258,27821400
894322929206,258,27864938
867062941427,258,27888687
878818089376,258,27902890
823376278393,258,27996954
846973820357,258,28192299
900247003185,258,28215116
992530409014,258,28265640
889040648239,258,28267503
832498783246,258,28338982
851976654493,258,28423732
992501918227,258,28490787
843509610277,258,28553885
829678416485,258,28563198
832470092690,258,28690556
833576717414,258,28725015
868891041261,258,28725713
992227344541,258,28883340
995137261460,258,28917799
140784179792,258,28960174
139955044259,258,29034214
849076736952,258,29108720
888000678970,258,29126182
849163403269,258,29262854
806981400122,258,29291491
862571181264,258,29335264
148708190537,258,29457500
847894587787,258,29475894
854595441372,258,29650051
843393167016,258,29690796
846940049204,258,29749469
831861867337,258,29775547
807992915623,258,29796269
817104378716,258,29990216
845222042408,258,29997668
829648387852,258,30028633
827582170489,258,30079856
846523704706,258,30086143
848089298932,258,30108029
992197231157,258,30113384
936404220528,258,30139694
823431949597,258,30189520
809890574543,258,30284981
802562448895,258,30352268
810148819350,258,30414434
826888882323,258,30500814
845925660339,258,30525028
140300415922,258,30549476
847840418807,258,30590221
920218941756,258,30632597
921881758376,258,30657043
889251388144,258,30685915
138711499982,258,30745985
832848496503,258,30764378
839790837141,258,30764612
879061958520,258,30891272
833545734874,258,30982540
835378949764,258,31038420
816093560309,258,31068921
868727604393,258,31183474
895454294049,258,31223055
818276680308,258,31249830
137988009491,258,31350413
860061671353,258,31360657
827550718561,258,31451928
138040489052,258,31454489
165691894712,258,31461940
133048760472,258,31489181
810986661586,258,31604431
899307696149,258,31624222
24873395684,258,31629344
147979758913,258,31655655
802740266780,258,31678239
139076576569,258,31743897
804952642881,258,31766482
837454526220,258,31768344
808713217034,258,31842617
834131273442,258,31850999
818514224375,258,31871023
