z_value,k_value
175042051357,217
189874297008,217
190932537197,217
191253917292,217
173286132515,217
179228496971,217
178219318390,217
178282220383,217
190123708221,217
178030608688,217
177724929061,217
186708409573,217
190615496832,217
30227460666,217
174619396218,217
213077719324,217
185092471308,217
32116209390,217
177135733422,217
191970124841,217
178894813406,217
180795172696,217
177898063791,217
211787954672,217
176424606704,217
177656887100,217
29411329190,217
171447767411,217
211851304863,217
194017637754,217
188908369048,217
192529121880,217
191811220255,217
177144301357,217
182712528157,217
172873381526,217
29579221039,217
171549608931,217
188651598292,217
178266745061,217
181155472994,217
28667575680,217
174702148652,217
170993496199,217
172510439763,217
176944018575,217
29977849685,217
171557277209,217
191032160773,217
187956011389,217
191797028529,217
172841920052,217
191398590571,217
30134943547,217
31378661981,217
212069756352,217
186980537605,217
178422370926,217
179648637772,217
173153182026,217
176056388766,217
212279724656,217
181441807887,217
187081146986,217
197004765738,217
191398426192,217
178272041493,217
30069202185,217
178839315894,217
193887003232,217
35443031462,217
32539588167,217
183232589858,217
192315798020,217
177972551669,217
174958171091,217
177390388446,217
185930547072,217
173407611670,217
177108344157,217
191550103017,217
172915206058,217
193197020097,217
171517166077,217
30362623744,217
193174654386,217
187961932039,217
191827008967,217
196689457167,217
194980813889,217
195126542822,217
177035298432,217
178039390129,217
4938045051,217
173883871409,217
180880904431,217
211845302256,217
171462705359,217
183714628686,217
182945432142,217
30122985365,217
173449037597,217
5910555134,217
5141229369,217
32066575951,217
171417057748,217
172695503105,217
172107226914,217
185255543795,217
172332707560,217
30178526650,217
4966884619,217
178167350591,217
192895692308,217
28518166161,217
212779282593,217
178279217799,217
177914653905,217
178454247537,217
189736289904,217
211987808813,217
180067130598,217
177116122330,217
32040716149,217
200353381457,217
5914686015,217
186228634324,217
32331465511,217
4797896371,217
180364731700,217
182846695884,217
180880600587,217
212381972233,217
29930914054,217
178256699816,217
186679301784,217
193322885549,217
173310070066,217
177117846208,217
171373035526,217
173112594523,217
193446748425,217
187961559510,217
212368320209,217
177390699275,217
178396167001,217
187866192544,217
173336966429,217
180818339112,217
196747270413,217
196858762065,217
179659083952,217
195012457669,217
172101584729,217
211931030034,217
191177693662,217
30455564848,217
177855945426,217
179220842431,217
175464124186,217
172357328237,217
172205131967,217
179701073794,217
172910212074,217
182528524194,217
186680091545,217
178066802444,217
191387906904,217
176870514639,217
30184689677,217
185781372712,217
29681819492,217
172899807338,217
177915803623,217
189762634924,217
211709599011,217
170896105003,217
191860850202,217
5043625134,217
211907285499,217
4794312409,217
176119122888,217
176975342213,217
32519971487,217
184132413706,217
172511941987,217
211819042452,217
172939841869,217
30225288589,217
30955210794,217
31646477525,217
181349789957,217
31906605931,217
177078163252,217
178187111859,217
195013211575,217
177628396079,217
170838533436,217
182719719830,217
172716783127,217
175201970852,217
869911630,217
173459030223,217
199023659574,217
29773300048,217
177809110377,217
178473299137,217
182175749913,217
191028610804,217
187889107736,217
28867607937,217
182672622614,217
189010090661,217
176436623559,217
174791951199,217
177698787302,217
212840151275,217
191767908866,217
171383576934,217
171822231729,217
178151679691,217
29122769367,217
175416801125,217
191390163498,217
193688327447,217
178471164546,217
178211916704,217
176026284462,217
180115081603,217
212887741859,217
28560093837,217
172038296005,217
212063880871,217
178418289172,217
193767799764,217
170889399946,217
213073880179,217
185038306984,217
170971074375,217
173396779458,217
211920492352,217
28618510813,217
32077461714,217
173231369816,217
178411664907,217
174833982252,217
182848666329,217
173245228129,217
193189198850,217
173505369574,217
196798969294,217
29528253945,217
171563277487,217
196694106097,217
177785803099,217
5891608075,217
179479395738,217
186713796575,217
192348193378,217
173089193414,217
180527827237,217
181118099718,217
192053888459,217
191776680761,217
181293777191,217
182176675182,217
178411689587,217
171712276759,217
191582140513,217
178644793807,217
170688210521,217
192576685455,217
171395802405,217
172152855667,217
178108596942,217
185082276352,217
212062935578,217
182189122541,217
187491985504,217
173118998064,217
211672941456,217
32793456689,217
193167090882,217
186504140962,217
31894886401,217
194460208994,217
181394194020,217
191925044638,217
190730645089,217
