z_value,k_value,sep
889181882144,258,57219993
889179263032,258,2619112
889156215592,258,23047440
889154081699,258,2133893
889147181297,258,6900402
889127510600,258,19670697
889101336711,258,26173889
889068915742,258,32420969
889040648239,258,28267503
888969915920,258,70732319
888963692356,258,6223564
888958582422,258,5109934
888915441232,258,43141190
888518661261,258,396779971
888270770200,258,247891061
888040139108,258,230631092
888029805152,258,10333956
888000678970,258,29126182
887962852140,258,37826830
887882136973,258,80715167
887675612001,258,206524972
887609559345,258,66052656
887589792954,258,19766391
887555778493,258,34014461
887430014788,258,125763705
887361066184,258,68948604
885714173085,258,1646893099
885688839481,258,25333604
885038081324,258,650758157
885030324571,258,7756753
884923582431,258,106742140
884918105323,258,5477108
883647195297,258,1270910026
883646038594,258,1156703
883594310144,258,51728450
883556660731,258,37649413
883510615211,258,46045520
883433634183,258,76981028
883401321946,258,32312237
883246584796,258,154737150
883057617816,258,188966980
882911787835,258,145829981
882905311650,258,6476185
882904966362,258,345288
882740216097,258,164750265
882737603970,258,2612127
882597486955,258,140117015
882521850057,258,75636898
882451700746,258,70149311
882256982616,258,194718130
882241237909,258,15744707
882208954078,258,32283831
882120365045,258,88589033
881931867451,258,188497594
881928809220,258,3058231
881920222426,258,8586794
880591411843,258,1328810583
880547104637,258,44307206
880546778441,258,326196
880497996696,258,48781745
879883234622,258,614762074
879869821482,258,13413140
879489124753,258,380696729
879474620568,258,14504185
879453213886,258,21406682
879435019335,258,18194551
879371551797,258,63467538
879364358727,258,7193070
879291319987,258,73038740
879273432773,258,17887214
879215424648,258,58008125
879119041143,258,96383505
879115800839,258,3240304
879113096977,258,2703862
879092849792,258,20247185
879061958520,258,30891272
879050017801,258,11940719
879023151240,258,26866561
878895762610,258,127388630
878860329744,258,35432866
878845992266,258,14337478
878818089376,258,27902890
878774211044,258,43878332
878710285062,258,63925982
878692545696,258,17739366
878611347173,258,81198523
878592750058,258,18597115
878592378693,258,371365
878569680965,258,22697728
878558855504,258,10825461
878377609654,258,181245850
877540443559,258,837166095
876874154667,258,666288892
876850891626,258,23263041
875980622368,258,870269258
875908032759,258,72589609
875066952780,258,841079979
875034915284,258,32037496
875018584077,258,16331207
874947674340,258,70909737
874935921515,258,11752825
874578601448,258,357320067
874556890457,258,21710991
874554182869,258,2707588
874529601308,258,24581561
874502481660,258,27119648
874490742572,258,11739088
874424491777,258,66250795
874391914346,258,32577431
873135795119,258,1256119227
873124322854,258,11472265
873059460428,258,64862426
873051973992,258,7486436
872380113230,258,671860762
872298018309,258,82094921
872288628482,258,9389827
872252046364,258,36582118
872246677289,258,5369075
872241002275,258,5675014
872232155875,258,8846400
872198030819,258,34125056
872034140397,258,163890422
871942163213,258,91977184
871900688857,258,41474356
871885507601,258,15181256
871882566950,258,2940651
871867169627,258,15397323
871860094369,258,7075258
871853317600,258,6776769
871828509961,258,24807639
871740197298,258,88312663
871642526007,258,97671291
871625171975,258,17354032
871619282757,258,5889218
871549901553,258,69381204
871363053332,258,186848221
871194776148,258,168277184
870995023754,258,199752394
870890207589,258,104816165
870579066221,258,311141368
870531941532,258,47124689
870338491630,258,193449902
870333970758,258,4520872
870333965403,258,5355
870146800997,258,187164406
870143351611,258,3449386
870090750047,258,52601564
870087753051,258,2996996
870069918223,258,17834828
870003211312,258,66706911
869955665665,258,47545647
869947934058,258,7731607
869914316806,258,33617252
869902773062,258,11543744
869791861624,258,110911438
869630660397,258,161201227
869532003301,258,98657096
869284460322,258,247542979
869063008577,258,221451745
869025575463,258,37433114
869020435494,258,5139969
869008214446,258,12221048
868974116631,258,34097815
868919766974,258,54349657
868891041261,258,28725713
868890106911,258,934350
868879966671,258,10140240
868877845817,258,2120854
868850722909,258,27122908
868784428342,258,66294567
868758787867,258,25640475
868727604393,258,31183474
868655807805,258,71796588
868649307872,258,6499933
868570889580,258,78418292
868548312225,258,22577355
868521365803,258,26946422
868488153909,258,33211894
868415518431,258,72635478
868396054721,258,19463710
868395019323,258,1035398
868393359473,258,1659850
868387278636,258,6080837
868373467587,258,13811049
868312445004,258,61022583
868252811954,258,59633050
868240186712,258,12625242
868234642083,258,5544629
868230293971,258,4348112
868222002639,258,8291332
868221393554,258,609085
868218739983,258,2653571
868204576429,258,14163554
868201722624,258,2853805
868188307854,258,13414770
868185019820,258,3288034
868152973475,258,32046345
868083984592,258,68988883
867908095941,258,175888651
867530275602,258,377820339
867497098400,258,33177202
867490830133,258,6268267
867418740877,258,72089256
867261351087,258,157389790
867205299670,258,56051417
867197681685,258,7617985
867187975208,258,9706477
867130671163,258,57304045
867125143763,258,5527400
867090830114,258,34313649
867062941427,258,27888687
867057420547,258,5520880
867010683055,258,46737492
866808520631,258,202162424
866765278858,258,43241773
866761975922,258,3302936
866760767764,258,1208158
866751673399,258,9094365
866548268125,258,203405274
866420281586,258,127986539
866058153101,258,362128485
866049564444,258,8588657
865895614261,258,153950183
865895053372,258,560889
865728341509,258,166711863
865724681411,258,3660098
865720126080,258,4555331
865713784006,258,6342074
865646034712,258,67749294
865628973581,258,17061131
865623529070,258,5444511
865622790065,258,739005
865618395154,258,4394911
865613677539,258,4717615
865612954600,258,722939
865605820204,258,7134396
865516481456,258,89338748
865427390673,258,89090783
865424214630,258,3176043
865334155504,258,90059126
865251736716,258,82418788
865248860093,258,2876623
865225150716,258,23709377
865217862884,258,7287832
865146741504,258,71121380
865137713962,258,9027542
865131855477,258,5858485
864946251736,258,185603741
864943131572,258,3120164
864927539137,258,15592435
864876455861,258,51083276
864837574307,258,38881554
864693514305,258,144060002
864306143020,258,387371285
864234517096,258,71625924
864218610339,258,15906757
864215758397,258,2851942
863700283692,258,515474705
863602263853,258,98019839
863361432683,258,240831170
863192001358,258,169431325
863160095877,258,31905481
862600516528,258,559579349
862571181264,258,29335264
862234544941,258,336636323
862209720538,258,24824403
862192106201,258,17614337
862172674388,258,19431813
861184634502,258,988039886
860972283176,258,212351326
860853411956,258,118871220
860777489609,258,75922347
860720196972,258,57292637
860715862830,258,4334142
860702936538,258,12926292
860654526856,258,48409682
860650783172,258,3743684
860563199502,258,87583670
860539553455,258,23646047
860351752490,258,187800965
860288766679,258,62985811
860279174289,258,9592390
860196863069,258,82311220
860143958359,258,52904710
860093032010,258,50926349
860061671353,258,31360657
860014223960,258,47447393
859990835656,258,23388304
859970158898,258,20676758
859493011376,258,477147522
859326673905,258,166337471
859303228558,258,23445347
859259424266,258,43804292
859248981579,258,10442687
859247074696,258,1906883
859246054432,258,1020264
859238886042,258,7168390
859203413129,258,35472913
858155318769,258,1048094360
858154930873,258,387896
858081056737,258,73874136
857824689476,258,256367261
857808106347,258,16583129
857486421709,258,321684638
857470527525,258,15894184
857273751405,258,196776120
857137823944,258,135927461
856983541744,258,154282200
856932717376,258,50824368
856856388273,258,76329103
856855452294,258,935979
856846701354,258,8750940
856831676094,258,15025260
856519386871,258,312289223
856481096009,258,38290862
856368697249,258,112398760
856315728277,258,52968972
856310209726,258,5518551
856198930881,258,111278845
856087143301,258,111787580
855923816329,258,163326972
855784795713,258,139020616
855765447720,258,19347993
855762480759,258,2966961
855609790423,258,152690336
855582334800,258,27455623
855567529100,258,14805700
855446239701,258,121289399
855428637472,258,17602229
855377676432,258,50961040
855371252634,258,6423798
855355419918,258,15832716
855353115825,258,2304093
855231565657,258,121550168
855215308955,258,16256702
854927791283,258,287517672
854732868961,258,194922322
854723557365,258,9311596
854710392654,258,13164711
854691694258,258,18698396
854687794112,258,3900146
854671353475,258,16440637
854630746414,258,40607061
854625091423,258,5654991
854595441372,258,29650051
854594543577,258,897795
854576963932,258,17579645
854568052805,258,8911127
854232422775,258,335630030
854150340427,258,82082348
854083871702,258,66468725
853829302593,258,254569109
853685984156,258,143318437
853660147870,258,25836286
853423378664,258,236769206
853069168050,258,354210614
853064732859,258,4435191
853013758548,258,50974311
852999024326,258,14734222
852959275246,258,39749080
852942139144,258,17136102
852905767039,258,36372105
852901699255,258,4067784
852889562492,258,12136763
852870541858,258,19020634
852866942063,258,3599795
852824988310,258,41953753
852810839192,258,14149118
852810048732,258,790460
852760851849,258,49196883
852582230932,258,178620917
852578878403,258,3352529
852538807318,258,40071085
852503312519,258,35494799
852470870596,258,32441923
852470389801,258,480795
852437639609,258,32750192
852395890514,258,41749095
852389950771,258,5939743
852387121413,258,2829358
852382393322,258,4728091
852379029617,258,3363705
852341139224,258,37890393
852333789226,258,7349998
852156499867,258,177289359
852137705545,258,18794322
852048764704,258,88940841
852048419416,258,345288
852047844092,258,575324
852038722253,258,9121839
852037558333,258,1163920
852026042063,258,11516270
852012818447,258,13223616
852005078225,258,7740222
851976654493,258,28423732
851957321167,258,19333326
851942962502,258,14358665
851940772729,258,2189773
851715274621,258,225498108
851294890745,258,420383876
851039133268,258,255757477
850948822918,258,90310350
850942629856,258,6193062
850873693359,258,68936497
850776668173,258,97025186
850762523944,258,14144229
850756120636,258,6403308
850700362120,258,55758516
850695878966,258,4483154
850603973959,258,91905007
850495030871,258,108943088
850468359655,258,26671216
850464111195,258,4248460
850461150287,258,2960908
850455685519,258,5464768
850395485294,258,60200225
850257597166,258,137888128
850144440542,258,113156624
850026834524,258,117606018
849936344428,258,90490096
849827524974,258,108819454
849536173512,258,291351462
849534857786,258,1315726
849532986759,258,1871027
849520551973,258,12434786
849519432756,258,1119217
849505987252,258,13445504
849211768248,258,294219004
849211320747,258,447501
849192666123,258,18654624
849163403269,258,29262854
849121890963,258,41512306
849115767051,258,6123912
849105845672,258,9921379
849076736952,258,29108720
848971331725,258,105405227
848960307893,258,11023832
848747825716,258,212482177
848730261904,258,17563812
848692964996,258,37296908
848654894624,258,38070372
848584941356,258,69953268
848562828964,258,22112392
848503316055,258,59512909
848502578913,258,737142
848480153131,258,22425782
848418602720,258,61550411
848372105044,258,46497676
848283058731,258,89046313
848218414933,258,64643798
848170884885,258,47530048
848160530208,258,10354677
848154584412,258,5945796
848119406961,258,35177451
848089298932,258,30108029
848037218676,258,52080256
847980448045,258,56770631
847937776940,258,42671105
847932684469,258,5092471
847931461409,258,1223060
847924063681,258,7397728
847894587787,258,29475894
847884998192,258,9589595
847871009028,258,13989164
847840418807,258,30590221
847836983158,258,3435649
847829444102,258,7539056
847823932302,258,5511800
847754998832,258,68933470
847732855706,258,22143126
847598400899,258,134454807
847595605068,258,2795831
847586221528,258,9383540
847543748096,258,42473432
847505261656,258,38486440
847344339360,258,160922296
847294035601,258,50303759
847268156708,258,25878893
847265610705,258,2546003
847231628141,258,33982564
847127902555,258,103725586
847065328388,258,62574167
847016241635,258,49086753
847002012656,258,14228979
846973820357,258,28192299
846969798673,258,4021684
846940049204,258,29749469
846939935117,258,114087
846926571103,258,13364014
846921485616,258,5085487
846918729833,258,2755783
846911508590,258,7221243
846827787813,258,83720777
846657087096,258,170700717
846567931120,258,89155976
846553790849,258,14140271
846523704706,258,30086143
846345831873,258,177872833
846145024989,258,200806884
846134278225,258,10746764
846119569382,258,14708843
846079103649,258,40465733
846070766682,258,8336967
845976336627,258,94430055
845956185367,258,20151260
845925660339,258,30525028
845925236820,258,423519
845922747395,258,2489425
845873962157,258,48785238
845866330900,258,7631257
845828176244,258,38154656
845823529177,258,4647067
845558998874,258,264530303
845469977474,258,89021400
845469380264,258,597210
845457754797,258,11625467
845456050709,258,1704088
845453886083,258,2164626
845440248726,258,13637357
845429214417,258,11034309
845428909176,258,305241
845403510146,258,25399030
845357268351,258,46241795
845343928319,258,13340032
845343218884,258,709435
845287503442,258,55715442
845252040076,258,35463366
845222042408,258,29997668
845115490258,258,106552150
845038976521,258,76513737
844925352140,258,113624381
844900338213,258,25013927
844894075301,258,6262912
844776182203,258,117893098
844761062181,258,15120022
844739367022,258,21695159
844581027749,258,158339273
844562441111,258,18586638
844537815778,258,24625333
844526522095,258,11293683
844514094294,258,12427801
844488839852,258,25254442
844444130082,258,44709770
844436728396,258,7401686
844412760111,258,23968285
844397281064,258,15479047
844346331666,258,50949398
844324180158,258,22151508
844314945164,258,9234994
844303144375,258,11800789
844248784474,258,54359901
844244128094,258,4656380
844229733339,258,14394755
844175491715,258,54241624
844128934201,258,46557514
844092571643,258,36362558
844059946016,258,32625627
843962319661,258,97626355
843947710004,258,14609657
843947396614,258,313390
843886193587,258,61203027
843883652008,258,2541579
843858877197,258,24774811
843641878572,258,216998625
843614461832,258,27416740
843606725568,258,7736264
843555950560,258,50775008
843538164162,258,17786398
843509610277,258,28553885
843503040961,258,6569316
843469072599,258,33968362
843428357505,258,40715094
843422857812,258,5499693
843393167016,258,29690796
843356529484,258,36637532
843289390672,258,67138812
843206495978,258,82894694
842979198322,258,227297656
842912369175,258,66829147
842816827586,258,95541589
842689821264,258,127006322
842380221235,258,309600029
842344521545,258,35699690
842104458483,258,240063062
842081708834,258,22749649
842071986758,258,9722076
842068623752,258,3363006
841885335278,258,183288474
841810991290,258,74343988
841806494399,258,4496891
841801247560,258,5246839
841788639082,258,12608478
841775168432,258,13470650
841773504857,258,1663575
841684108601,258,89396256
841657280457,258,26828144
841489268234,258,168012223
841439038050,258,50230184
841360423947,258,78614103
841281705304,258,78718643
841239058413,258,42646891
841223577969,258,15480444
841145984596,258,77593373
841030876386,258,115108210
841029706877,258,1169509
840948823374,258,80883503
840946008685,258,2814689
840906476835,258,39531850
840703747934,258,202728901
840660590213,258,43157721
840655952460,258,4637753
840645283228,258,10669232
840643836186,258,1447042
840642600088,258,1236098
840590892593,258,51707495
840518166544,258,72726049
840505756205,258,12410339
840443631169,258,62125036
840081437957,258,362193212
839974848554,258,106589403
839964316693,258,10531861
839962145547,258,2171146
839888923802,258,73221745
839852593374,258,36330428
839828056749,258,24536625
839821601753,258,6454996
839790837141,258,30764612
839766800870,258,24036271
839742488694,258,24312176
839705415536,258,37073158
839681125712,258,24289824
839657422388,258,23703324
839505554410,258,151867978
839482244337,258,23310073
839450251079,258,31993258
839345140849,258,105110230
838972551050,258,372589799
838783120970,258,189430080
838717397536,258,65723434
838357085595,258,360311941
838355354732,258,1730863
838336196961,258,19157771
838275661227,258,60535734
838256395655,258,19265572
838247776032,258,8619623
838246991160,258,784872
838210960152,258,36031008
838197967737,258,12992415
838180792286,258,17175451
838173374534,258,7417752
837787281955,258,386092579
837743982208,258,43299747
837570133387,258,173848821
837509761099,258,60372288
837486294564,258,23466535
837454526220,258,31768344
837277863874,258,176662346
837238769979,258,39093895
837202654453,258,36115526
837075969205,258,126685248
837009783369,258,66185836
836963717361,258,46066008
836944892770,258,18824591
836920236471,258,24656299
836907558376,258,12678095
836792723742,258,114834634
836716360646,258,76363096
836664337200,258,52023446
836649446749,258,14890451
836613939610,258,35507139
836543639191,258,70300419
836508677574,258,34961617
836454057135,258,54620439
836398364045,258,55693090
836352157174,258,46206871
836351308972,258,848202
836330782390,258,20526582
836304110010,258,26672380
836302658543,258,1451467
836301434553,258,1223990
836292211665,258,9222888
836286213482,258,5998183
836280151969,258,6061513
836273474619,258,6677350
836067122641,258,206351978
835944175022,258,122947619
835846787319,258,97387703
835826725700,258,20061619
835786056472,258,40669228
835774906679,258,11149793
835751427105,258,23479574
835732674692,258,18752413
835691691610,258,40983082
835691450397,258,241213
835652331124,258,39119273
835618465907,258,33865217
835594515084,258,23950823
835553784622,258,40730462
835544825299,258,8959323
835511370097,258,33455202
835510249017,258,1121080
835454390385,258,55858632
835409988184,258,44402201
835378949764,258,31038420
835358230165,258,20719599
835314090597,258,44139568
835158673581,258,155417016
835142066936,258,16606645
834966374329,258,175692607
834895526059,258,70848270
834784005071,258,111520988
834750324721,258,33680350
834728283575,258,22041146
834724329180,258,3954395
834700833774,258,23495406
834633731517,258,67102257
834622454597,258,11276920
834594746121,258,27708476
834593466716,258,1279405
834593090928,258,375788
834579320625,258,13770303
834494527430,258,84793195
834386029048,258,108498382
834375055507,258,10973541
834367368836,258,7686671
834163124441,258,204244395
834131273442,258,31850999
834128560033,258,2713409
834123496898,258,5063135
834107255564,258,16241334
834101389396,258,5866168
834079509369,258,21880027
834059678251,258,19831118
834037490422,258,22187829
833954999224,258,82491198
833853424760,258,101574464
833838207415,258,15217345
833799470217,258,38737198
833784613992,258,14856225
833781163674,258,3450318
833708154737,258,73008937
833706288366,258,1866371
833703017794,258,3270572
833693861263,258,9156531
833666545107,258,27316156
833649826237,258,16718870
833644071362,258,5754875
833637476201,258,6595161
833629321773,258,8154428
833606672241,258,22649532
833605442429,258,1229812
833576717414,258,28725015
833545734874,258,30982540
833532055840,258,13679034
833515407751,258,16648089
833510404453,258,5003298
833496817621,258,13586832
833492317237,258,4500384
833464806667,258,27510570
833400771255,258,64035412
833391916240,258,8855015
833390476415,258,1439825
833382508485,258,7967930
833371377551,258,11130934
833366808249,258,4569302
833365754691,258,1053558
833358230768,258,7523923
833348718472,258,9512296
833345345688,258,3372784
833336660872,258,8684816
833312506322,258,24154550
833306892310,258,5614012
833296179306,258,10713004
833290939685,258,5239621
833288490540,258,2449145
833283386659,258,5103881
833260557615,258,22829044
833253023215,258,7534400
833243945381,258,9077834
833241887158,258,2058223
833220405737,258,21481421
833166841418,258,53564319
833105698927,258,61142491
833094014321,258,11684606
833032779396,258,61234925
833011520096,258,21259300
833011118696,258,401400
833009916824,258,1201872
832962101093,258,47815731
832960290369,258,1810724
832908330253,258,51960116
