NUMBER,EVEN,ODD
147046573,113, 54
931119964,114, 53
959211050,114, 53
904588744,114, 53
964670649,114, 53
157671268,113, 54
977794505,114, 53
964152624,114, 53
903538229,114, 53
875962062,114, 53
161973083,113, 54
875021936,114, 53
884502778,114, 53
997179527,114, 53
997424032,114, 53
997306331,114, 53
927797967,114, 53
159810461,113, 54
883076332,114, 53
884128990,114, 53
893418734,114, 53
892228714,114, 53
159881689,113, 54
883205456,114, 53
890359664,114, 53
864602575,114, 53
971694055,114, 53
907495664,114, 53
962140521,114, 53
959188397,114, 53
883108641,114, 53
26642103,112, 55
859860652,114, 53
148474135,113, 54
938516170,114, 53
865392692,114, 53
868120543,114, 53
921446186,114, 53
857191941,114, 53
932594725,114, 53
891015042,114, 53
177369981,113, 54
977748691,114, 53
968949751,114, 53
156160645,113, 54
887459734,114, 53
937642688,114, 53
895651649,114, 53
147389774,113, 54
932681541,114, 53
965063758,114, 53
986060473,114, 53
877207783,114, 53
940261973,114, 53
144084784,113, 54
148292648,113, 54
876812876,114, 53
977397445,114, 53
879703480,114, 53
884327912,114, 53
158570023,113, 54
963488489,114, 53
890653615,114, 53
891753158,114, 53
945331818,114, 53
930422240,114, 53
855200112,114, 53
865683398,114, 53
857520825,114, 53
961054694,114, 53
961938878,114, 53
985857246,114, 53
887637361,114, 53
978013742,114, 53
972348412,114, 53
889576009,114, 53
959867057,114, 53
960008778,114, 53
177235820,113, 54
865226428,114, 53
159806637,113, 54
978993313,114, 53
890351522,114, 53
877327507,114, 53
867925400,114, 53
959847665,114, 53
949044593,114, 53
866937663,114, 53
988108115,114, 53
892816327,114, 53
890470422,114, 53
869241321,114, 53
930183667,114, 53
890926944,114, 53
147222037,113, 54
148907926,113, 54
971606929,114, 53
891513557,114, 53
971875140,114, 53
887975596,114, 53
4196899,111, 56
865846113,114, 53
865968608,114, 53
930789206,114, 53
148868864,113, 54
960454323,114, 53
891540772,114, 53
892321104,114, 53
899798666,114, 53
859133306,114, 53
148585430,113, 54
965696433,114, 53
893767161,114, 53
959846397,114, 53
893274136,114, 53
888021033,114, 53
970596686,114, 53
937042068,114, 53
956820090,114, 53
901901722,114, 53
876912342,114, 53
875580711,114, 53
869136349,114, 53
961171933,114, 53
148942673,113, 54
977427025,114, 53
961935804,114, 53
879516962,114, 53
882099003,114, 53
908772504,114, 53
877195819,114, 53
892276719,114, 53
867434683,114, 53
144968123,113, 54
961231770,114, 53
862442743,114, 53
155086069,113, 54
914455277,114, 53
874512098,114, 53
859827012,114, 53
881830998,114, 53
929585536,114, 53
875096634,114, 53
892823503,114, 53
144583109,113, 54
905116712,114, 53
893752730,114, 53
945280565,114, 53
968802278,114, 53
148565627,113, 54
931761968,114, 53
966648310,114, 53
142703473,113, 54
901991520,114, 53
893794170,114, 53
894377134,114, 53
887666747,114, 53
985663872,114, 53
974420734,114, 53
869136167,114, 53
972269817,114, 53
916558908,114, 53
866502560,114, 53
143743705,113, 54
972307147,114, 53
868263605,114, 53
883112131,114, 53
158575858,113, 54
868720030,114, 53
961732545,114, 53
149697467,113, 54
166236388,113, 54
887564158,114, 53
976795853,114, 53
898136651,114, 53
892882444,114, 53
952387848,114, 53
866542292,114, 53
865403920,114, 53
974370324,114, 53
862449339,114, 53
144720885,113, 54
964347189,114, 53
875513050,114, 53
856227358,114, 53
910778358,114, 53
859549044,114, 53
889659087,114, 53
862708533,114, 53
955311134,114, 53
891443644,114, 53
890191766,114, 53
866674980,114, 53
890137106,114, 53
160735073,113, 54
882393181,114, 53
950858836,114, 53
859014491,114, 53
893643821,114, 53
875100415,114, 53
159851292,113, 54
887635017,114, 53
954278744,114, 53
916356149,114, 53
875954294,114, 53
965036507,114, 53
146974200,113, 54
892819755,114, 53
906082910,114, 53
930303528,114, 53
874439515,114, 53
884042732,114, 53
867448610,114, 53
997200969,114, 53
977401840,114, 53
892421379,114, 53
892330830,114, 53
898088616,114, 53
960498064,114, 53
866382638,114, 53
931040659,114, 53
958309305,114, 53
883064285,114, 53
938568784,114, 53
958570509,114, 53
863806826,114, 53
25848413,112, 55
931763682,114, 53
864596337,114, 53
859295300,114, 53
152826042,113, 54
877336355,114, 53
864579175,114, 53
959458986,114, 53
956851588,114, 53
894376008,114, 53
874538213,114, 53
915446396,114, 53
859278131,114, 53
860179061,114, 53
886950681,114, 53
883884502,114, 53
906452798,114, 53
177105312,113, 54
159883790,113, 54
959417480,114, 53
863630615,114, 53
985714248,114, 53
908613292,114, 53
942069589,114, 53
884068128,114, 53
160568274,113, 54
890511783,114, 53
941473164,114, 53
921188339,114, 53
865241966,114, 53
930925345,114, 53
985730281,114, 53
4087507,111, 56
867518389,114, 53
910820270,114, 53
957996559,114, 53
892073027,114, 53
871371537,114, 53
912934110,114, 53
986292131,114, 53
862237132,114, 53
892963245,114, 53
25016880,112, 55
881831334,114, 53
860161156,114, 53
886787907,114, 53
916753902,114, 53
884452974,114, 53
961740885,114, 53
867562616,114, 53
967296558,114, 53
882178782,114, 53
159838382,113, 54
892037137,114, 53
881910769,114, 53
148804300,113, 54
956819969,114, 53
876850828,114, 53
985804863,114, 53
977492312,114, 53
956980883,114, 53
859067225,114, 53
931269074,114, 53
868719569,114, 53
158158536,113, 54
874538701,114, 53
883763911,114, 53
923853482,114, 53
876777164,114, 53
26540227,112, 55
978225279,114, 53
963769929,114, 53
888759801,114, 53
879729968,114, 53
912864530,114, 53
887722309,114, 53
913409365,114, 53
160732756,113, 54
167238495,113, 54
921468918,114, 53
960365767,114, 53
957307443,114, 53
964204336,114, 53
148109553,113, 54
883076616,114, 53
144492672,113, 54
908438290,114, 53
881988186,114, 53
970577224,114, 53
906160352,114, 53
149687725,113, 54
144317346,113, 54
884414159,114, 53
968582265,114, 53
929072709,114, 53
159739404,113, 54
178378967,113, 54
25038334,112, 55
858516535,114, 53
935477546,114, 53
907490788,114, 53
877752027,114, 53
955488427,114, 53
901338697,114, 53
890256794,114, 53
867880167,114, 53
862404993,114, 53
879956947,114, 53
159904796,113, 54
935554915,114, 53
958689579,114, 53
964233730,114, 53
945370774,114, 53
876826411,114, 53
147313270,113, 54
164485307,113, 54
912957679,114, 53
864550477,114, 53
959594144,114, 53
867979948,114, 53
896739397,114, 53
867405294,114, 53
152621914,113, 54
871403545,114, 53
867664614,114, 53
890264491,114, 53
875097938,114, 53
921540880,114, 53
856523006,114, 53
958225677,114, 53
908516398,114, 53
143182173,113, 54
926824576,114, 53
889002893,114, 53
142759428,113, 54
152318413,113, 54
974413074,114, 53
956539101,114, 53
972249021,114, 53
885259703,114, 53
887173657,114, 53
979062310,114, 53
882428520,114, 53
978360645,114, 53
26569779,112, 55
888691592,114, 53
879953858,114, 53
928045785,114, 53
894429944,114, 53
147978685,113, 54
882463999,114, 53
957019480,114, 53
889001255,114, 53
913886162,114, 53
891256917,114, 53
963029946,114, 53
958680758,114, 53
937575866,114, 53
892455252,114, 53
884493857,114, 53
879994524,114, 53
946200913,114, 53
151493137,113, 54
876998743,114, 53
955733899,114, 53
149031351,113, 54
887513876,114, 53
159049390,113, 54
887498956,114, 53
177019734,113, 54
958409129,114, 53
884057037,114, 53
963158675,114, 53
856121904,114, 53
962893754,114, 53
24642564,112, 55
863515260,114, 53
955386350,114, 53
879515811,114, 53
908812514,114, 53
151461683,113, 54
955233282,114, 53
866863202,114, 53
868801123,114, 53
867601459,114, 53
930830298,114, 53
887522793,114, 53
938582345,114, 53
892361486,114, 53
912998334,114, 53
160285436,113, 54
935559855,114, 53
891594197,114, 53
890557754,114, 53
887979867,114, 53
148469784,113, 54
154619664,113, 54
942430759,114, 53
859700229,114, 53
871428126,114, 53
958754263,114, 53
967378644,114, 53
985699141,114, 53
890773190,114, 53
25806977,112, 55
947167627,114, 53
866162455,114, 53
155116188,113, 54
25178141,112, 55
876982315,114, 53
961904319,114, 53
867450504,114, 53
157075445,113, 54
865537455,114, 53
959189997,114, 53
971154520,114, 53
888294356,114, 53
142747032,113, 54
884487047,114, 53
876930847,114, 53
906081427,114, 53
177014222,113, 54
875256107,114, 53
855258917,114, 53
148531767,113, 54
997578818,114, 53
945302058,114, 53
889229945,114, 53
882453114,114, 53
887776488,114, 53
892898200,114, 53
953809336,114, 53
886547066,114, 53
893350483,114, 53
871434702,114, 53
27389445,112, 55
956399914,114, 53
958259911,114, 53
866339442,114, 53
930378339,114, 53
932481045,114, 53
146001564,113, 54
24636623,112, 55
960352008,114, 53
910193706,114, 53
865770219,114, 53
142924598,113, 54
147973972,113, 54
881897274,114, 53
952041209,114, 53
868494773,114, 53
977748806,114, 53
927320291,114, 53
958396965,114, 53
962327862,114, 53
956982048,114, 53
977464871,114, 53
964168964,114, 53
898245093,114, 53
916367211,114, 53
929404756,114, 53
159250765,113, 54
889247475,114, 53
924306090,114, 53
946233168,114, 53
143884110,113, 54
884074555,114, 53
945693306,114, 53
887922722,114, 53
891552231,114, 53
916644594,114, 53
868045142,114, 53
942133124,114, 53
891473069,114, 53
892280358,114, 53
177961377,113, 54
886545718,114, 53
144299920,113, 54
971020944,114, 53
952989491,114, 53
890760434,114, 53
890768305,114, 53
891594872,114, 53
945706626,114, 53
890681851,114, 53
985712208,114, 53
887869052,114, 53
889140976,114, 53
917357511,114, 53
931050263,114, 53
951060063,114, 53
879271467,114, 53
148746901,113, 54
891726001,114, 53
886999356,114, 53
142744437,113, 54
869774048,114, 53
877071781,114, 53
894332909,114, 53
865485973,114, 53
157717376,113, 54
159423876,113, 54
875950447,114, 53
920746770,114, 53
997664906,114, 53
893352543,114, 53
869237783,114, 53
864697473,114, 53
860300909,114, 53
946827316,114, 53
24716324,112, 55
887587357,114, 53
968254423,114, 53
967258900,114, 53
970707903,114, 53
889142886,114, 53
866972013,114, 53
987983128,114, 53
883220666,114, 53
961595458,114, 53
143160381,113, 54
159711489,113, 54
159518176,113, 54
858971418,114, 53
884467755,114, 53
964279242,114, 53
882918210,114, 53
879866921,114, 53
876991253,114, 53
941888141,114, 53
957072604,114, 53
144556759,113, 54
866949781,114, 53
867542744,114, 53
911330245,114, 53
894169037,114, 53
892013915,114, 53
871381505,114, 53
969399304,114, 53
144678044,113, 54
911878325,114, 53
891086161,114, 53
887710646,114, 53
860845448,114, 53
921544551,114, 53
961436062,114, 53
4249888,111, 56
144557547,113, 54
930650767,114, 53
890653202,114, 53
904719965,114, 53
963484136,114, 53
142720060,113, 54
967702542,114, 53
951776459,114, 53
969395889,114, 53
892336504,114, 53
948151184,114, 53
883286172,114, 53
972289515,114, 53
915731232,114, 53
24779463,112, 55
144135403,113, 54
867981975,114, 53
977084239,114, 53
972249177,114, 53
963286266,114, 53
875612498,114, 53
149415286,113, 54
901479892,114, 53
857837945,114, 53
962156369,114, 53
888502655,114, 53
892410983,114, 53
162951502,113, 54
890250857,114, 53
865621888,114, 53
941966065,114, 53
890222429,114, 53
888383975,114, 53
891142859,114, 53
974691034,114, 53
26261134,112, 55
961518123,114, 53
891405282,114, 53
868368363,114, 53
920703115,114, 53
969526271,114, 53
886995551,114, 53
890004940,114, 53
875521777,114, 53
985715934,114, 53
863992900,114, 53
907400461,114, 53
871277014,114, 53
932287949,114, 53
864937413,114, 53
964152283,114, 53
901501104,114, 53
146526728,113, 54
985930094,114, 53
877145859,114, 53
956481282,114, 53
892693226,114, 53
159747776,113, 54
946651646,114, 53
868046342,114, 53
159049175,113, 54
939610644,114, 53
857470039,114, 53
955457857,114, 53
865535123,114, 53
886918535,114, 53
856470170,114, 53
866768629,114, 53
952471863,114, 53
986207501,114, 53
949040450,114, 53
979112671,114, 53
891637829,114, 53
864513926,114, 53
930731740,114, 53
891470234,114, 53
930867515,114, 53
961637975,114, 53
962117099,114, 53
960970356,114, 53
164301358,113, 54
885199153,114, 53
883784514,114, 53
883898592,114, 53
143160384,113, 54
867208966,114, 53
893067736,114, 53
920679094,114, 53
910828713,114, 53
147705919,113, 54
928833399,114, 53
859181881,114, 53
858979087,114, 53
862503001,114, 53
886763019,114, 53
986215882,114, 53
866940186,114, 53
899798358,114, 53
859636396,114, 53
890027127,114, 53
957317757,114, 53
890975630,114, 53
959867126,114, 53
859252702,114, 53
891592379,114, 53
986164719,114, 53
955487515,114, 53
997637069,114, 53
143285740,113, 54
890940514,114, 53
952752124,114, 53
871408599,114, 53
869237343,114, 53
858942411,114, 53
879866772,114, 53
958371053,114, 53
882572384,114, 53
860921311,114, 53
862686986,114, 53
970630482,114, 53
867816688,114, 53
893337280,114, 53
158962694,113, 54
26181920,112, 55
893535905,114, 53
160569500,113, 54
883579883,114, 53
970707354,114, 53
891392649,114, 53
868933031,114, 53
867777823,114, 53
891813893,114, 53
956759003,114, 53
977736408,114, 53
890885891,114, 53
894339849,114, 53
945335810,114, 53
904976027,114, 53
159206939,113, 54
882752535,114, 53
889003457,114, 53
901519949,114, 53
144206306,113, 54
858849661,114, 53
917090547,114, 53
890706470,114, 53
953776671,114, 53
866030231,114, 53
864537053,114, 53
972249879,114, 53
952658060,114, 53
959380616,114, 53
869246853,114, 53
148049115,113, 54
919432920,114, 53
882925589,114, 53
862452412,114, 53
891368920,114, 53
144085365,113, 54
862865415,114, 53
893932788,114, 53
875528969,114, 53
949044772,114, 53
965871745,114, 53
887131033,114, 53
866517937,114, 53
162895260,113, 54
869473819,114, 53
856065421,114, 53
959334871,114, 53
892203065,114, 53
892287898,114, 53
859808780,114, 53
882389800,114, 53
146127633,113, 54
144505880,113, 54
904757041,114, 53
160009297,113, 54
892323708,114, 53
918987631,114, 53
908883456,114, 53
882078453,114, 53
986824434,114, 53
985933609,114, 53
964326104,114, 53
959415636,114, 53
879206137,114, 53
881865831,114, 53
869247964,114, 53
148742938,113, 54
24809968,112, 55
909375258,114, 53
160189485,113, 54
26671763,112, 55
960423505,114, 53
974665289,114, 53
159657933,113, 54
892571764,114, 53
877505742,114, 53
905731125,114, 53
893742624,114, 53
866997624,114, 53
963609871,114, 53
895089302,114, 53
24804334,112, 55
857449430,114, 53
956517271,114, 53
906547104,114, 53
867369913,114, 53
977085051,114, 53
888633454,114, 53
892783416,114, 53
862506812,114, 53
958006785,114, 53
955528265,114, 53
892828549,114, 53
157071674,113, 54
25137620,112, 55
958490458,114, 53
865577057,114, 53
877157036,114, 53
867216710,114, 53
956390817,114, 53
890880093,114, 53
959841552,114, 53
884327940,114, 53
856508826,114, 53
930129749,114, 53
867359820,114, 53
160649038,113, 54
890464188,114, 53
26045325,112, 55
149064186,113, 54
997478761,114, 53
866883082,114, 53
163186122,113, 54
988546102,114, 53
867436299,114, 53
874611400,114, 53
869880185,114, 53
967439246,114, 53
147101057,113, 54
857435115,114, 53
867035164,114, 53
162019084,113, 54
886171990,114, 53
891336836,114, 53
882347621,114, 53
964277618,114, 53
163212420,113, 54
867469916,114, 53
160712838,113, 54
952888242,114, 53
154526677,113, 54
876755836,114, 53
869083945,114, 53
951101033,114, 53
929070285,114, 53
881846348,114, 53
865874252,114, 53
977410695,114, 53
972229020,114, 53
147854864,113, 54
997149990,114, 53
877102619,114, 53
891528468,114, 53
884330979,114, 53
890214757,114, 53
876785778,114, 53
177853647,113, 54
869212937,114, 53
869002280,114, 53
27705911,112, 55
960367580,114, 53
890380914,114, 53
881785509,114, 53
970707277,114, 53
986881343,114, 53
959416890,114, 53
146975063,113, 54
968598044,114, 53
861190224,114, 53
886378588,114, 53
894388371,114, 53
146154115,113, 54
905921066,114, 53
144647730,113, 54
884415659,114, 53
946027793,114, 53
858979750,114, 53
897393968,114, 53
868067031,114, 53
906116964,114, 53
927106704,114, 53
154669616,113, 54
894364460,114, 53
883080872,114, 53
151975191,113, 54
953841809,114, 53
887463992,114, 53
857516043,114, 53
905410164,114, 53
856528414,114, 53
891835982,114, 53
986131841,114, 53
865908270,114, 53
916509186,114, 53
4221044,111, 56
891414710,114, 53
893400526,114, 53
874602450,114, 53
977304261,114, 53
941966938,114, 53
978141448,114, 53
142929052,113, 54
955512328,114, 53
906636522,114, 53
913199267,114, 53
143182813,113, 54
952561100,114, 53
959155166,114, 53
948305555,114, 53
916585981,114, 53
160384089,113, 54
889793666,114, 53
964283601,114, 53
876010173,114, 53
891293722,114, 53
25384558,112, 55
891793023,114, 53
949100778,114, 53
909208367,114, 53
152798765,113, 54
143203260,113, 54
146622892,113, 54
986461546,114, 53
915399201,114, 53
882599849,114, 53
875592578,114, 53
927039656,114, 53
891769881,114, 53
907551153,114, 53
959310424,114, 53
891537611,114, 53
864935047,114, 53
146159150,113, 54
961637285,114, 53
962031039,114, 53
963499927,114, 53
920622286,114, 53
918571840,114, 53
155701448,113, 54
158582163,113, 54
886814203,114, 53
152755477,113, 54
910836531,114, 53
957167385,114, 53
961559027,114, 53
957487429,114, 53
153671620,113, 54
177340327,113, 54
144936179,113, 54
962919242,114, 53
888653483,114, 53
860169407,114, 53
148189269,113, 54
951577531,114, 53
24078177,112, 55
868224970,114, 53
890267178,114, 53
142528524,113, 54
862990548,114, 53
866534681,114, 53
882758969,114, 53
893372454,114, 53
867361913,114, 53
867548630,114, 53
885260211,114, 53
865875796,114, 53
971164602,114, 53
159511337,113, 54
867793490,114, 53
146003892,113, 54
961831504,114, 53
144535763,113, 54
26628577,112, 55
898243711,114, 53
860857112,114, 53
868139817,114, 53
954272819,114, 53
879266865,114, 53
862510561,114, 53
959335750,114, 53
917724531,114, 53
963576289,114, 53
911821766,114, 53
890431004,114, 53
866225699,114, 53
150581745,113, 54
859885549,114, 53
957103511,114, 53
890688678,114, 53
886720606,114, 53
977275065,114, 53
938537589,114, 53
971918545,114, 53
957008809,114, 53
162428563,113, 54
908111266,114, 53
895431198,114, 53
860989048,114, 53
158839528,113, 54
891825261,114, 53
862484762,114, 53
24493531,112, 55
145781181,113, 54
907548088,114, 53
867599949,114, 53
954298542,114, 53
886259973,114, 53
917100644,114, 53
867729563,114, 53
896100426,114, 53
970911537,114, 53
23957670,112, 55
874728509,114, 53
986103039,114, 53
968950247,114, 53
148707214,113, 54
932037507,114, 53
883720455,114, 53
151983573,113, 54
892884512,114, 53
860543347,114, 53
957211260,114, 53
912992200,114, 53
155114546,113, 54
157053650,113, 54
859242989,114, 53
997410617,114, 53
961227765,114, 53
160491336,113, 54
930484385,114, 53
891537036,114, 53
967901045,114, 53
866786258,114, 53
891084494,114, 53
144590412,113, 54
869206188,114, 53
161139961,113, 54
955503608,114, 53
893062515,114, 53
142868804,113, 54
862141575,114, 53
966529418,114, 53
886662774,114, 53
961737244,114, 53
976984965,114, 53
176985081,113, 54
899721400,114, 53
865158684,114, 53
24655088,112, 55
167234267,113, 54
858753888,114, 53
892770247,114, 53
874730299,114, 53
951421277,114, 53
892411387,114, 53
910730974,114, 53
154190352,113, 54
906408777,114, 53
862723879,114, 53
24517612,112, 55
883724901,114, 53
915435251,114, 53
887799534,114, 53
961955871,114, 53
860292303,114, 53
890968124,114, 53
157078394,113, 54
863718950,114, 53
978161634,114, 53
907664759,114, 53
917052922,114, 53
961041077,114, 53
887799613,114, 53
951391349,114, 53
865464266,114, 53
160692558,113, 54
177538214,113, 54
910600555,114, 53
952872976,114, 53
866877080,114, 53
956463071,114, 53
23821116,112, 55
866918105,114, 53
868301267,114, 53
869251106,114, 53
963455401,114, 53
155192320,113, 54
946560452,114, 53
866875202,114, 53
918405304,114, 53
963742671,114, 53
148936752,113, 54
24616271,112, 55
147848769,113, 54
894036794,114, 53
883914022,114, 53
968712466,114, 53
937017665,114, 53
956827381,114, 53
864834700,114, 53
887905681,114, 53
867982504,114, 53
889963151,114, 53
913786680,114, 53
904918466,114, 53
986876505,114, 53
861941683,114, 53
957203349,114, 53
148798776,113, 54
857403237,114, 53
957382634,114, 53
877093232,114, 53
149960901,113, 54
883081585,114, 53
953068411,114, 53
948231956,114, 53
889245099,114, 53
156441390,113, 54
888652482,114, 53
874478018,114, 53
891771055,114, 53
927581973,114, 53
927793557,114, 53
884492443,114, 53
858822892,114, 53
985803131,114, 53
147137384,113, 54
997555699,114, 53
869260722,114, 53
154749661,113, 54
913723148,114, 53
150826138,113, 54
164306514,113, 54
862075421,114, 53
960002320,114, 53
882421569,114, 53
892782877,114, 53
867013370,114, 53
177057214,113, 54
883696365,114, 53
913940192,114, 53
888184287,114, 53
895591911,114, 53
855200927,114, 53
879701618,114, 53
899746834,114, 53
911318184,114, 53
891425712,114, 53
952049241,114, 53
894325790,114, 53
889004280,114, 53
963789275,114, 53
158964333,113, 54
151891605,113, 54
985799767,114, 53
890996309,114, 53
956497528,114, 53
865000718,114, 53
997375104,114, 53
875350353,114, 53
985726755,114, 53
916540571,114, 53
155073357,113, 54
151020603,113, 54
859889578,114, 53
4158224,111, 56
973327989,114, 53
158672826,113, 54
956127163,114, 53
862027457,114, 53
149262016,113, 54
892395196,114, 53
887554944,114, 53
956660930,114, 53
956037164,114, 53
167229822,113, 54
913201316,114, 53
892428123,114, 53
988587147,114, 53
162416345,113, 54
893260596,114, 53
959628451,114, 53
889022525,114, 53
962243537,114, 53
891401659,114, 53
932582286,114, 53
895363885,114, 53
882561368,114, 53
920745991,114, 53
890852900,114, 53
876045742,114, 53
877615516,114, 53
882216500,114, 53
892667359,114, 53
26302921,112, 55
896478342,114, 53
888687396,114, 53
957910410,114, 53
889219048,114, 53
880359837,114, 53
868205335,114, 53
977419384,114, 53
148866149,113, 54
881771757,114, 53
891527600,114, 53
961101312,114, 53
860221494,114, 53
887574931,114, 53
930521460,114, 53
884018476,114, 53
930876738,114, 53
858974869,114, 53
889241483,114, 53
148563827,113, 54
960827525,114, 53
154537556,113, 54
892018842,114, 53
930348226,114, 53
891847674,114, 53
957108005,114, 53
892241278,114, 53
898221748,114, 53
978141428,114, 53
957574968,114, 53
931011762,114, 53
884243529,114, 53
887036908,114, 53
857633347,114, 53
894725123,114, 53
893951376,114, 53
891557942,114, 53
958674239,114, 53
883676175,114, 53
857642214,114, 53
891854323,114, 53
881800962,114, 53
155760224,113, 54
963295056,114, 53
862405746,114, 53
951442789,114, 53
961508948,114, 53
868800798,114, 53
976973690,114, 53
957100011,114, 53
148816021,113, 54
921167697,114, 53
892689690,114, 53
953051496,114, 53
891447045,114, 53
889806632,114, 53
958836717,114, 53
959000154,114, 53
956955323,114, 53
890137477,114, 53
891282807,114, 53
950967436,114, 53
862538556,114, 53
162408183,113, 54
957325494,114, 53
26895381,112, 55
151067470,113, 54
867623240,114, 53
958667349,114, 53
143808344,113, 54
144093050,113, 54
896510673,114, 53
143957497,113, 54
876991930,114, 53
875595241,114, 53
887160550,114, 53
886672321,114, 53
866979488,114, 53
856052239,114, 53
866948749,114, 53
869032715,114, 53
966504141,114, 53
893688535,114, 53
968011499,114, 53
866966416,114, 53
865862453,114, 53
871408589,114, 53
963384581,114, 53
142748024,113, 54
955852175,114, 53
894727288,114, 53
24204711,112, 55
868020956,114, 53
856570217,114, 53
867607511,114, 53
883694145,114, 53
155361768,113, 54
889916461,114, 53
159417548,113, 54
930372392,114, 53
907922889,114, 53
887707894,114, 53
871368859,114, 53
859008895,114, 53
879817012,114, 53
150826792,113, 54
964327174,114, 53
155919480,113, 54
888669975,114, 53
968187302,114, 53
887552139,114, 53
865938435,114, 53
893710027,114, 53
855421572,114, 53
956213404,114, 53
892391655,114, 53
881791607,114, 53
144602374,113, 54
916413412,114, 53
888917656,114, 53
959837805,114, 53
889624426,114, 53
866779160,114, 53
890489244,114, 53
862724985,114, 53
876118661,114, 53
971632388,114, 53
26154499,112, 55
893336855,114, 53
161859890,113, 54
159834638,113, 54
886020535,114, 53
891505724,114, 53
954270517,114, 53
959601712,114, 53
879266743,114, 53
948307059,114, 53
151127981,113, 54
958221928,114, 53
866506746,114, 53
892128857,114, 53
903411880,114, 53
867656597,114, 53
887574113,114, 53
892615343,114, 53
884049538,114, 53
935589334,114, 53
886656009,114, 53
964604957,114, 53
867828290,114, 53
891528684,114, 53
147116466,113, 54
960363535,114, 53
887253516,114, 53
964537918,114, 53
893367508,114, 53
970608679,114, 53
148111253,113, 54
158585455,113, 54
164438844,113, 54
905343219,114, 53
930996946,114, 53
160084629,113, 54
929590840,114, 53
891726083,114, 53
930275986,114, 53
917183847,114, 53
865161145,114, 53
23782857,112, 55
856463157,114, 53
882231844,114, 53
859214855,114, 53
877086892,114, 53
963389059,114, 53
895431239,114, 53
867548918,114, 53
951418762,114, 53
24711342,112, 55
950967595,114, 53
161570024,113, 54
865998858,114, 53
913028766,114, 53
930293222,114, 53
868949515,114, 53
942657316,114, 53
859020346,114, 53
943433768,114, 53
891403402,114, 53
894381643,114, 53
988031438,114, 53
889262088,114, 53
960762541,114, 53
160610288,113, 54
154844424,113, 54
157146254,113, 54
889834935,114, 53
862406151,114, 53
931661517,114, 53
886876117,114, 53
874682629,114, 53
892410568,114, 53
893819933,114, 53
157038366,113, 54
867963791,114, 53
932476631,114, 53
978344715,114, 53
909205730,114, 53
897218090,114, 53
881748748,114, 53
887176972,114, 53
964622200,114, 53
934251201,114, 53
882454270,114, 53
985806354,114, 53
964055701,114, 53
910642968,114, 53
25756716,112, 55
963002259,114, 53
144565491,113, 54
920736970,114, 53
971336903,114, 53
960673826,114, 53
