NUMBER,EVEN,ODD
819357709,125, 60
902156930,125, 60
854964722,125, 60
138438354,124, 61
831145303,125, 60
890958220,125, 60
993821433,125, 60
143089624,124, 61
24305451,123, 62
825705019,125, 60
882468651,125, 60
833573272,125, 60
871822796,125, 60
860981381,125, 60
835726325,125, 60
813181144,125, 60
847290913,125, 60
140747496,124, 61
886651121,125, 60
923459407,125, 60
820243191,125, 60
999146082,125, 60
801643111,125, 60
881410269,125, 60
915420164,125, 60
140544212,124, 61
998496757,125, 60
836597994,125, 60
885521862,125, 60
803014331,125, 60
994275487,125, 60
139494277,124, 61
871540433,125, 60
846563044,125, 60
996161148,125, 60
995668256,125, 60
828095776,125, 60
139724078,124, 61
846202333,125, 60
166174402,124, 61
902087224,125, 60
22953546,123, 62
848374116,125, 60
840075818,125, 60
847930459,125, 60
844220778,125, 60
846199712,125, 60
996641989,125, 60
802755283,125, 60
898153601,125, 60
997533975,125, 60
902653064,125, 60
900448562,125, 60
871011406,125, 60
903627806,125, 60
903362075,125, 60
143877312,124, 61
810393515,125, 60
24947260,123, 62
833835779,125, 60
835801990,125, 60
810769964,125, 60
823386262,125, 60
831180931,125, 60
826304457,125, 60
141089749,124, 61
882156105,125, 60
855286122,125, 60
837503913,125, 60
836312787,125, 60
836086819,125, 60
836376786,125, 60
139061780,124, 61
139117407,124, 61
899972147,125, 60
868082074,125, 60
166042780,124, 61
139173127,124, 61
885243034,125, 60
994142187,125, 60
805232797,125, 60
835744487,125, 60
997752728,125, 60
882824098,125, 60
835112545,125, 60
802838655,125, 60
848389638,125, 60
832419350,125, 60
149127478,124, 61
886504208,125, 60
145820942,124, 61
836372274,125, 60
902796539,125, 60
134300726,124, 61
831536890,125, 60
821556585,125, 60
812315892,125, 60
896336037,125, 60
23002144,123, 62
892278116,125, 60
898093554,125, 60
993789170,125, 60
849578656,125, 60
830958242,125, 60
146330673,124, 61
810891436,125, 60
811883435,125, 60
891933003,125, 60
836513441,125, 60
166275068,124, 61
837798420,125, 60
804564186,125, 60
839358677,125, 60
831169223,125, 60
998981758,125, 60
135108036,124, 61
808274850,125, 60
166492941,124, 61
886548162,125, 60
874885809,125, 60
813928224,125, 60
857244616,125, 60
821208137,125, 60
890953885,125, 60
832679384,125, 60
897404887,125, 60
831057098,125, 60
907804440,125, 60
892265388,125, 60
826285226,125, 60
998492471,125, 60
890385149,125, 60
823488748,125, 60
803034670,125, 60
823112111,125, 60
142310020,124, 61
894735037,125, 60
147068206,124, 61
141295159,124, 61
821191516,125, 60
832724651,125, 60
811552413,125, 60
140026394,124, 61
885414445,125, 60
873230257,125, 60
812185468,125, 60
899955999,125, 60
862657035,125, 60
851073776,125, 60
896007380,125, 60
995818422,125, 60
827086373,125, 60
847415365,125, 60
835808171,125, 60
807427598,125, 60
135331234,124, 61
871191964,125, 60
901083300,125, 60
810420699,125, 60
24781554,123, 62
924107225,125, 60
995114070,125, 60
807053549,125, 60
802936294,125, 60
3859537,122, 63
828944668,125, 60
847969710,125, 60
897487897,125, 60
923256977,125, 60
869006565,125, 60
807858091,125, 60
994576354,125, 60
915294249,125, 60
925015196,125, 60
836149896,125, 60
845521759,125, 60
838195882,125, 60
835874035,125, 60
868298906,125, 60
804945885,125, 60
882527160,125, 60
811874461,125, 60
856207854,125, 60
165688610,124, 61
142319669,124, 61
898186995,125, 60
165936271,124, 61
802000452,125, 60
841132935,125, 60
826093877,125, 60
836283964,125, 60
925390847,125, 60
807145528,125, 60
144427533,124, 61
902472648,125, 60
166158983,124, 61
139256854,124, 61
874872619,125, 60
870387141,125, 60
888039647,125, 60
858792987,125, 60
812692092,125, 60
846585192,125, 60
827189797,125, 60
806565785,125, 60
806319915,125, 60
808134717,125, 60
840438040,125, 60
851265425,125, 60
144816038,124, 61
166316753,124, 61
806252838,125, 60
139747927,124, 61
836145934,125, 60
910464031,125, 60
833889226,125, 60
852740540,125, 60
836889700,125, 60
831333004,125, 60
827405960,125, 60
852183488,125, 60
892482990,125, 60
898403103,125, 60
925972307,125, 60
811652655,125, 60
813720993,125, 60
835644185,125, 60
804622302,125, 60
997104468,125, 60
150522393,124, 61
998765835,125, 60
995730270,125, 60
831452694,125, 60
897427004,125, 60
144381883,124, 61
810457242,125, 60
804894234,125, 60
139108205,124, 61
805336983,125, 60
875272607,125, 60
836626521,125, 60
909544251,125, 60
834801634,125, 60
849402922,125, 60
868260569,125, 60
890905058,125, 60
896140020,125, 60
813282836,125, 60
837228751,125, 60
23081829,123, 62
858258224,125, 60
843000644,125, 60
811531290,125, 60
886375063,125, 60
910449611,125, 60
994021611,125, 60
885513173,125, 60
846836594,125, 60
898474270,125, 60
804440285,125, 60
848389978,125, 60
834099127,125, 60
899365017,125, 60
846635310,125, 60
805866441,125, 60
883532123,125, 60
848388705,125, 60
805184952,125, 60
801642191,125, 60
839103702,125, 60
853551674,125, 60
909598668,125, 60
830364065,125, 60
866762261,125, 60
850879834,125, 60
4050063,122, 63
23663526,123, 62
141475923,124, 61
924178882,125, 60
993852569,125, 60
850712290,125, 60
141924560,124, 61
144705339,124, 61
848860017,125, 60
811042284,125, 60
847231292,125, 60
137330602,124, 61
901289219,125, 60
800833148,125, 60
891632363,125, 60
827876178,125, 60
846367752,125, 60
902268543,125, 60
893619647,125, 60
834066326,125, 60
872725768,125, 60
148862029,124, 61
836136292,125, 60
890963636,125, 60
846580855,125, 60
813017325,125, 60
807871359,125, 60
902915793,125, 60
24130243,123, 62
23067206,123, 62
897515034,125, 60
836509723,125, 60
838484260,125, 60
821042868,125, 60
808824747,125, 60
141906290,124, 61
886403819,125, 60
876044222,125, 60
903303498,125, 60
138648879,124, 61
25293441,123, 62
934054233,125, 60
813212224,125, 60
833896882,125, 60
147044480,124, 61
813514919,125, 60
836329357,125, 60
810920590,125, 60
828391548,125, 60
886387345,125, 60
807228961,125, 60
807667571,125, 60
903697126,125, 60
871155962,125, 60
141414037,124, 61
147535722,124, 61
139142463,124, 61
862808117,125, 60
909436859,125, 60
851007744,125, 60
993888033,125, 60
903760037,125, 60
994147215,125, 60
872263388,125, 60
147829699,124, 61
827838654,125, 60
939591636,125, 60
898934511,125, 60
142923257,124, 61
909558998,125, 60
858183717,125, 60
834770421,125, 60
23520744,123, 62
869643959,125, 60
871386987,125, 60
821221571,125, 60
851018856,125, 60
134989719,124, 61
805209215,125, 60
166253681,124, 61
872409930,125, 60
854936318,125, 60
836382016,125, 60
999073422,125, 60
801801813,125, 60
826248191,125, 60
996250434,125, 60
804628634,125, 60
803352722,125, 60
867470724,125, 60
821058875,125, 60
897485490,125, 60
150438950,124, 61
139804462,124, 61
882744527,125, 60
995410053,125, 60
833725348,125, 60
804425623,125, 60
857267027,125, 60
886061931,125, 60
902229812,125, 60
138742059,124, 61
826409194,125, 60
898055184,125, 60
892208626,125, 60
138891959,124, 61
838608818,125, 60
139857431,124, 61
812498281,125, 60
908905921,125, 60
806249522,125, 60
836440922,125, 60
142903086,124, 61
142027984,124, 61
23167615,123, 62
812670108,125, 60
870001960,125, 60
143454989,124, 61
23951996,123, 62
847180497,125, 60
812265845,125, 60
844340650,125, 60
812574853,125, 60
999437714,125, 60
823936151,125, 60
839117446,125, 60
833629583,125, 60
897894556,125, 60
923383848,125, 60
844574093,125, 60
846457364,125, 60
811797373,125, 60
850414258,125, 60
149770611,124, 61
830957399,125, 60
826497852,125, 60
851371761,125, 60
826608616,125, 60
835472802,125, 60
827873494,125, 60
811774271,125, 60
993981081,125, 60
998563409,125, 60
862145913,125, 60
848523383,125, 60
835594367,125, 60
897194296,125, 60
812451930,125, 60
994274211,125, 60
902848155,125, 60
855638941,125, 60
142522335,124, 61
923148747,125, 60
996592154,125, 60
998199532,125, 60
836964991,125, 60
835474049,125, 60
827821999,125, 60
807616245,125, 60
923035756,125, 60
23614606,123, 62
810920049,125, 60
22999024,123, 62
848440241,125, 60
899705815,125, 60
847319832,125, 60
909556679,125, 60
915760847,125, 60
915549447,125, 60
834034556,125, 60
882157131,125, 60
872950488,125, 60
912442376,125, 60
994452471,125, 60
3958911,122, 63
898537634,125, 60
908904166,125, 60
134618483,124, 61
872393762,125, 60
915570240,125, 60
855756325,125, 60
813128744,125, 60
870489139,125, 60
857659649,125, 60
915601909,125, 60
877660702,125, 60
856808187,125, 60
133606525,124, 61
834021275,125, 60
809070882,125, 60
858872217,125, 60
134376911,124, 61
993794469,125, 60
848532231,125, 60
805808706,125, 60
839124241,125, 60
148747378,124, 61
804205472,125, 60
837775742,125, 60
876089049,125, 60
833803553,125, 60
819406078,125, 60
814335040,125, 60
810157499,125, 60
143695454,124, 61
903744621,125, 60
802953046,125, 60
893091313,125, 60
993825487,125, 60
895256027,125, 60
801967340,125, 60
897508408,125, 60
813692449,125, 60
894534317,125, 60
840638764,125, 60
934099262,125, 60
806506665,125, 60
900978878,125, 60
851388081,125, 60
878910338,125, 60
807990699,125, 60
811375344,125, 60
862209660,125, 60
149931181,124, 61
142121954,124, 61
900168741,125, 60
853753338,125, 60
860803850,125, 60
830509181,125, 60
910440975,125, 60
137640740,124, 61
805474873,125, 60
805138513,125, 60
816069110,125, 60
863998760,125, 60
895063995,125, 60
994000153,125, 60
834887823,125, 60
831218115,125, 60
812379391,125, 60
828990156,125, 60
898900688,125, 60
853791088,125, 60
906544867,125, 60
900287785,125, 60
134510746,124, 61
999183201,125, 60
840220768,125, 60
862643674,125, 60
837358298,125, 60
890955389,125, 60
856327461,125, 60
137201177,124, 61
835471631,125, 60
826319094,125, 60
841032578,125, 60
852939673,125, 60
895914395,125, 60
883534715,125, 60
897321709,125, 60
144844461,124, 61
872560670,125, 60
805471256,125, 60
150444825,124, 61
805471972,125, 60
870005471,125, 60
813069382,125, 60
995506132,125, 60
852927483,125, 60
891894885,125, 60
826128251,125, 60
807910710,125, 60
871929141,125, 60
833893604,125, 60
832451141,125, 60
854536603,125, 60
818796404,125, 60
835879965,125, 60
833693149,125, 60
139447759,124, 61
998527992,125, 60
808951775,125, 60
153846569,124, 61
998118299,125, 60
823376874,125, 60
138508125,124, 61
832802009,125, 60
863604256,125, 60
924047491,125, 60
894652102,125, 60
850774695,125, 60
898358988,125, 60
901023556,125, 60
860732000,125, 60
801989923,125, 60
139432575,124, 61
821250895,125, 60
849864363,125, 60
137695604,124, 61
134095339,124, 61
998551517,125, 60
810760049,125, 60
923054113,125, 60
898635889,125, 60
802906740,125, 60
153917427,124, 61
899028661,125, 60
881358901,125, 60
994398041,125, 60
848611143,125, 60
813502259,125, 60
149821832,124, 61
801767692,125, 60
872016714,125, 60
995748015,125, 60
892199836,125, 60
831023829,125, 60
141294586,124, 61
830343919,125, 60
999001506,125, 60
897838632,125, 60
142919445,124, 61
899156024,125, 60
883665070,125, 60
149582211,124, 61
804946597,125, 60
150363655,124, 61
808487214,125, 60
849843069,125, 60
924139152,125, 60
22580883,123, 62
826298647,125, 60
875044084,125, 60
834184699,125, 60
838326132,125, 60
826294194,125, 60
849830101,125, 60
862871575,125, 60
899328192,125, 60
831570818,125, 60
823605662,125, 60
834947811,125, 60
825789425,125, 60
804431764,125, 60
838566730,125, 60
915591460,125, 60
141467737,124, 61
140171953,124, 61
828113828,125, 60
809585659,125, 60
807896453,125, 60
893179738,125, 60
843244913,125, 60
833911229,125, 60
898178987,125, 60
827894203,125, 60
834394427,125, 60
997506700,125, 60
834080007,125, 60
899307581,125, 60
910493193,125, 60
874816636,125, 60
829745648,125, 60
23510688,123, 62
996011697,125, 60
899864184,125, 60
836548353,125, 60
22518865,123, 62
823349849,125, 60
868445546,125, 60
142278688,124, 61
812981567,125, 60
839570212,125, 60
895072906,125, 60
807047780,125, 60
881706442,125, 60
998504689,125, 60
997523959,125, 60
834844228,125, 60
830693491,125, 60
831152645,125, 60
835088552,125, 60
133835673,124, 61
868549213,125, 60
858298288,125, 60
902328983,125, 60
144956102,124, 61
905085949,125, 60
853893122,125, 60
143134363,124, 61
823618572,125, 60
996442802,125, 60
845447777,125, 60
807281517,125, 60
902454353,125, 60
834736244,125, 60
857493541,125, 60
825761465,125, 60
810848926,125, 60
996512156,125, 60
837408914,125, 60
902489804,125, 60
836626880,125, 60
835005490,125, 60
166434661,124, 61
902230286,125, 60
23430510,123, 62
883759047,125, 60
149730954,124, 61
831923149,125, 60
837682102,125, 60
826262231,125, 60
812689331,125, 60
801477222,125, 60
834898923,125, 60
835048607,125, 60
808492665,125, 60
885296073,125, 60
816018485,125, 60
833066440,125, 60
145537501,124, 61
809566155,125, 60
842799339,125, 60
813341289,125, 60
150446779,124, 61
806343991,125, 60
852829441,125, 60
891075522,125, 60
995092330,125, 60
915594332,125, 60
995112991,125, 60
825916794,125, 60
149275739,124, 61
853562498,125, 60
896441561,125, 60
995802741,125, 60
895061365,125, 60
858219745,125, 60
149759432,124, 61
135227412,124, 61
882350478,125, 60
896219013,125, 60
897633305,125, 60
23318389,123, 62
852017232,125, 60
845336778,125, 60
900918556,125, 60
886558564,125, 60
827773559,125, 60
939725555,125, 60
994495380,125, 60
846393293,125, 60
858668912,125, 60
859697429,125, 60
901733500,125, 60
885288743,125, 60
907222757,125, 60
868080448,125, 60
873146663,125, 60
860393744,125, 60
895667329,125, 60
923007587,125, 60
833828919,125, 60
830174883,125, 60
149988881,124, 61
915976864,125, 60
142032681,124, 61
150481934,124, 61
805073008,125, 60
144447365,124, 61
809713383,125, 60
140385749,124, 61
800897155,125, 60
834400028,125, 60
898093072,125, 60
996863211,125, 60
826375979,125, 60
848778379,125, 60
821159896,125, 60
999549605,125, 60
141219220,124, 61
897456270,125, 60
899954938,125, 60
853654365,125, 60
862882577,125, 60
830665651,125, 60
25664777,123, 62
898182531,125, 60
833418208,125, 60
145867440,124, 61
807726867,125, 60
840478437,125, 60
895762781,125, 60
820599043,125, 60
848918402,125, 60
831844801,125, 60
903822146,125, 60
811482146,125, 60
813139005,125, 60
827788062,125, 60
884910967,125, 60
888709390,125, 60
993976464,125, 60
892526708,125, 60
902438615,125, 60
165636161,124, 61
805176180,125, 60
844695575,125, 60
849808323,125, 60
923145057,125, 60
868519368,125, 60
895613790,125, 60
836119785,125, 60
851198822,125, 60
896013829,125, 60
906374417,125, 60
847148032,125, 60
863181658,125, 60
834026642,125, 60
834032172,125, 60
826130394,125, 60
849017246,125, 60
135428722,124, 61
860972116,125, 60
873354722,125, 60
878036005,125, 60
805588969,125, 60
902535355,125, 60
995685547,125, 60
923365366,125, 60
808113024,125, 60
896211618,125, 60
844175048,125, 60
884982562,125, 60
141504853,124, 61
23070655,123, 62
821413649,125, 60
893617867,125, 60
871141819,125, 60
890910250,125, 60
876077354,125, 60
871548271,125, 60
876101808,125, 60
834405728,125, 60
902867528,125, 60
890951132,125, 60
830567091,125, 60
811437785,125, 60
845902276,125, 60
134366823,124, 61
996562423,125, 60
902607694,125, 60
994173703,125, 60
898833213,125, 60
135244799,124, 61
899580183,125, 60
886624852,125, 60
811373262,125, 60
898088695,125, 60
887923685,125, 60
137620603,124, 61
833386111,125, 60
836914649,125, 60
811838019,125, 60
836310204,125, 60
133785966,124, 61
857492229,125, 60
138985165,124, 61
899926312,125, 60
847773726,125, 60
998472965,125, 60
872476148,125, 60
809706342,125, 60
811457262,125, 60
864032432,125, 60
134369264,124, 61
832740157,125, 60
138790585,124, 61
899956209,125, 60
837282169,125, 60
995648417,125, 60
869335206,125, 60
850130022,125, 60
838635368,125, 60
909615215,125, 60
894667312,125, 60
854946037,125, 60
882366696,125, 60
808139882,125, 60
812896126,125, 60
910569511,125, 60
150552055,124, 61
134687195,124, 61
995846430,125, 60
166035854,124, 61
831042160,125, 60
881748244,125, 60
812430150,125, 60
940430076,125, 60
812259684,125, 60
841599488,125, 60
886511662,125, 60
882602066,125, 60
140521984,124, 61
150168552,124, 61
844577293,125, 60
137822362,124, 61
869813428,125, 60
891069010,125, 60
833006784,125, 60
900823095,125, 60
151000799,124, 61
885518150,125, 60
900245592,125, 60
810455227,125, 60
882512189,125, 60
820243261,125, 60
899976174,125, 60
834448708,125, 60
826459619,125, 60
896403907,125, 60
830635707,125, 60
841199665,125, 60
823731379,125, 60
897866663,125, 60
139827280,124, 61
900438220,125, 60
134318491,124, 61
898336771,125, 60
809683092,125, 60
828189263,125, 60
834826267,125, 60
813078134,125, 60
868277259,125, 60
894733628,125, 60
804376092,125, 60
141687305,124, 61
836349547,125, 60
819846099,125, 60
140101475,124, 61
869293090,125, 60
854964921,125, 60
834113322,125, 60
802088569,125, 60
830107508,125, 60
835547427,125, 60
899293315,125, 60
892478569,125, 60
827018898,125, 60
133838910,124, 61
139862364,124, 61
997509904,125, 60
830973644,125, 60
135397965,124, 61
842758119,125, 60
909883367,125, 60
142761635,124, 61
804312014,125, 60
134138866,124, 61
871144195,125, 60
835867294,125, 60
997902243,125, 60
875214342,125, 60
831192341,125, 60
895275291,125, 60
140756209,124, 61
139355088,124, 61
998448967,125, 60
879898151,125, 60
996103935,125, 60
897485997,125, 60
812350232,125, 60
880501836,125, 60
834373920,125, 60
815990748,125, 60
851375046,125, 60
858790142,125, 60
862632671,125, 60
806337827,125, 60
149378061,124, 61
801795606,125, 60
137676813,124, 61
811015006,125, 60
898361120,125, 60
807226945,125, 60
893643551,125, 60
831080587,125, 60
907108990,125, 60
870804419,125, 60
910105829,125, 60
910485498,125, 60
812075005,125, 60
996478657,125, 60
812414039,125, 60
994626251,125, 60
139858710,124, 61
831751884,125, 60
892074100,125, 60
802714813,125, 60
139310508,124, 61
879821141,125, 60
897497663,125, 60
840400085,125, 60
896303774,125, 60
137746892,124, 61
908937702,125, 60
862149817,125, 60
136550166,124, 61
840330856,125, 60
995400798,125, 60
898951917,125, 60
823225389,125, 60
891947093,125, 60
145875360,124, 61
146972740,124, 61
892172496,125, 60
897647853,125, 60
147538891,124, 61
141216985,124, 61
836508397,125, 60
882349980,125, 60
847576725,125, 60
898553891,125, 60
868607397,125, 60
821193577,125, 60
841223960,125, 60
940459637,125, 60
844632636,125, 60
840639686,125, 60
923035756,125, 60
820276873,125, 60
812471757,125, 60
906841842,125, 60
898044100,125, 60
146947440,124, 61
852906770,125, 60
848223946,125, 60
882313100,125, 60
805074430,125, 60
823114115,125, 60
813999641,125, 60
910116955,125, 60
803814647,125, 60
843301318,125, 60
904211009,125, 60
895635949,125, 60
826167791,125, 60
849862961,125, 60
139599017,124, 61
908912891,125, 60
813936594,125, 60
885433224,125, 60
855738848,125, 60
811897930,125, 60
850228956,125, 60
823391789,125, 60
914860368,125, 60
141171265,124, 61
835905745,125, 60
834755091,125, 60
826361560,125, 60
830684071,125, 60
885116304,125, 60
826537403,125, 60
819842102,125, 60
896164905,125, 60
834808206,125, 60
147074396,124, 61
848519397,125, 60
155740592,124, 61
149240377,124, 61
833682836,125, 60
801800049,125, 60
145318680,124, 61
856360725,125, 60
850777251,125, 60
23095628,123, 62
902267688,125, 60
148676361,124, 61
146336471,124, 61
811761773,125, 60
870831179,125, 60
899317490,125, 60
898115905,125, 60
145075504,124, 61
810430224,125, 60
840385937,125, 60
141841549,124, 61
24199459,123, 62
804615948,125, 60
898895614,125, 60
882547386,125, 60
997023546,125, 60
835789641,125, 60
853733027,125, 60
821561849,125, 60
841018899,125, 60
147683243,124, 61
803122912,125, 60
858398437,125, 60
836559241,125, 60
139343133,124, 61
910452260,125, 60
868354906,125, 60
902192304,125, 60
810497036,125, 60
852498541,125, 60
898194637,125, 60
862951766,125, 60
902186919,125, 60
151602743,124, 61
842368208,125, 60
826320425,125, 60
139845507,124, 61
811740548,125, 60
850374856,125, 60
847299652,125, 60
995913049,125, 60
812233735,125, 60
860248786,125, 60
871816159,125, 60
139271891,124, 61
902247550,125, 60
890612145,125, 60
812506105,125, 60
810857416,125, 60
895081902,125, 60
858348037,125, 60
141628342,124, 61
135213498,124, 61
138949590,124, 61
134067486,124, 61
871558661,125, 60
830768560,125, 60
995783242,125, 60
835716375,125, 60
897529645,125, 60
808442871,125, 60
139435839,124, 61
149782914,124, 61
801321618,125, 60
862238518,125, 60
807076357,125, 60
896165719,125, 60
873322875,125, 60
833767025,125, 60
860692618,125, 60
812443864,125, 60
894530969,125, 60
853729061,125, 60
139322811,124, 61
852889281,125, 60
833314548,125, 60
145506450,124, 61
3927225,122, 63
809611281,125, 60
812374980,125, 60
894570796,125, 60
821113735,125, 60
882219720,125, 60
836759203,125, 60
898882866,125, 60
23457342,123, 62
832726991,125, 60
858260990,125, 60
139587962,124, 61
803254564,125, 60
996521563,125, 60
923869178,125, 60
836207072,125, 60
134160954,124, 61
995721013,125, 60
807549269,125, 60
835440503,125, 60
851457208,125, 60
902794370,125, 60
826306905,125, 60
825703454,125, 60
863659413,125, 60
856196328,125, 60
832266488,125, 60
833125581,125, 60
139095291,124, 61
849802641,125, 60
993995035,125, 60
856768170,125, 60
806125724,125, 60
807047130,125, 60
834177042,125, 60
829975826,125, 60
808360091,125, 60
802891142,125, 60
23507408,123, 62
136847256,124, 61
810430624,125, 60
858348185,125, 60
833540021,125, 60
811175217,125, 60
908889879,125, 60
904883290,125, 60
838408847,125, 60
892464122,125, 60
894988278,125, 60
811502424,125, 60
834767456,125, 60
923147627,125, 60
810866331,125, 60
802332203,125, 60
874866647,125, 60
834008453,125, 60
836729522,125, 60
925246013,125, 60
834703306,125, 60
832212219,125, 60
810246965,125, 60
896230360,125, 60
832754854,125, 60
836716691,125, 60
832214995,125, 60
995648764,125, 60
811642977,125, 60
869982880,125, 60
801883270,125, 60
898934894,125, 60
850206618,125, 60
863268286,125, 60
896744961,125, 60
836573094,125, 60
995125677,125, 60
138743268,124, 61
996885799,125, 60
823733471,125, 60
139027962,124, 61
812854769,125, 60
852174636,125, 60
156756143,124, 61
830774794,125, 60
898181413,125, 60
835347635,125, 60
137339549,124, 61
995753900,125, 60
25064670,123, 62
807665793,125, 60
849769521,125, 60
826465954,125, 60
994429163,125, 60
23862676,123, 62
854830896,125, 60
820632737,125, 60
902413508,125, 60
901108564,125, 60
867176337,125, 60
821249965,125, 60
821052595,125, 60
145514152,124, 61
4084496,122, 63
907153182,125, 60
809982105,125, 60
834238588,125, 60
836485423,125, 60
807596453,125, 60
833123786,125, 60
846651365,125, 60
819628409,125, 60
142547250,124, 61
925316944,125, 60
835592442,125, 60
135305293,124, 61
847123380,125, 60
801031343,125, 60
801620993,125, 60
832760511,125, 60
141416731,124, 61
836019764,125, 60
138489251,124, 61
871893601,125, 60
138329646,124, 61
836435722,125, 60
138863251,124, 61
894542399,125, 60
866681250,125, 60
150549329,124, 61
847326195,125, 60
890974168,125, 60
807719549,125, 60
851243847,125, 60
833617654,125, 60
911413643,125, 60
143265440,124, 61
848527097,125, 60
834600940,125, 60
823961323,125, 60
812827302,125, 60
899040181,125, 60
135620578,124, 61
836596256,125, 60
143948773,124, 61
883661008,125, 60
802445897,125, 60
140839209,124, 61
806249601,125, 60
869483597,125, 60
910696511,125, 60
896386521,125, 60
830884718,125, 60
852174799,125, 60
939510384,125, 60
909482008,125, 60
836031645,125, 60
832871351,125, 60
150441130,124, 61
830715522,125, 60
833979161,125, 60
806017123,125, 60
854118470,125, 60
837423348,125, 60
872290520,125, 60
166161707,124, 61
139343625,124, 61
835657754,125, 60
850886141,125, 60
830077927,125, 60
830545460,125, 60
858594667,125, 60
165935339,124, 61
885741585,125, 60
915596473,125, 60
813726543,125, 60
805809965,125, 60
821535468,125, 60
810554391,125, 60
838447956,125, 60
23671582,123, 62
143801544,124, 61
809861542,125, 60
882700966,125, 60
834389621,125, 60
899628349,125, 60
871907649,125, 60
834445153,125, 60
848340931,125, 60
844223433,125, 60
898393041,125, 60
3844275,122, 63
898688821,125, 60
136001561,124, 61
838643367,125, 60
868805416,125, 60
830395292,125, 60
832721341,125, 60
821167717,125, 60
888704577,125, 60
828143389,125, 60
813250801,125, 60
826309053,125, 60
895066588,125, 60
137740902,124, 61
833671068,125, 60
892186464,125, 60
902452406,125, 60
139160702,124, 61
804432908,125, 60
864327622,125, 60
151133511,124, 61
835809432,125, 60
807409400,125, 60
886042073,125, 60
865195051,125, 60
915596152,125, 60
905875752,125, 60
870833072,125, 60
861061500,125, 60
872405733,125, 60
833972207,125, 60
138440726,124, 61
995703122,125, 60
902193241,125, 60
812493099,125, 60
148711847,124, 61
848345030,125, 60
830867469,125, 60
805036608,125, 60
22343456,123, 62
849813720,125, 60
23769566,123, 62
835863761,125, 60
894913675,125, 60
894806642,125, 60
149958731,124, 61
807183611,125, 60
805002470,125, 60
900017915,125, 60
851646745,125, 60
142547232,124, 61
812846623,125, 60
831238841,125, 60
834443069,125, 60
836346849,125, 60
141614757,124, 61
140705121,124, 61
811819721,125, 60
807704923,125, 60
834381914,125, 60
819869794,125, 60
826462746,125, 60
925013047,125, 60
904329866,125, 60
141858519,124, 61
834734352,125, 60
911409545,125, 60
827062203,125, 60
823686624,125, 60
898348704,125, 60
841165612,125, 60
814007433,125, 60
876021092,125, 60
142978873,124, 61
832860997,125, 60
836281994,125, 60
903749951,125, 60
993835527,125, 60
137619476,124, 61
995782763,125, 60
996642619,125, 60
146640228,124, 61
823801672,125, 60
806132737,125, 60
898526679,125, 60
888700426,125, 60
22548117,123, 62
850454621,125, 60
831631958,125, 60
902216410,125, 60
802689408,125, 60
994414057,125, 60
883508718,125, 60
149978002,124, 61
995624195,125, 60
147046897,124, 61
858813398,125, 60
800910946,125, 60
859872972,125, 60
148934925,124, 61
810605999,125, 60
150066401,124, 61
802806166,125, 60
802434481,125, 60
139406379,124, 61
823222512,125, 60
923148901,125, 60
146741252,124, 61
839171436,125, 60
996551576,125, 60
24242356,123, 62
25273617,123, 62
813742529,125, 60
811363541,125, 60
826142302,125, 60
805174386,125, 60
836181957,125, 60
809959059,125, 60
827975611,125, 60
828149243,125, 60
809993238,125, 60
830605371,125, 60
858132581,125, 60
896518707,125, 60
902887902,125, 60
853837290,125, 60
906633664,125, 60
852734314,125, 60
940020290,125, 60
884932017,125, 60
836122163,125, 60
22663920,123, 62
848792970,125, 60
23663716,123, 62
909545392,125, 60
844570836,125, 60
902639161,125, 60
853673702,125, 60
998939997,125, 60
138492744,124, 61
900833674,125, 60
858608236,125, 60
827525799,125, 60
999247397,125, 60
882363886,125, 60
851401004,125, 60
145476690,124, 61
922992372,125, 60
899968957,125, 60
836201204,125, 60
850210009,125, 60
149758980,124, 61
814329358,125, 60
140208674,124, 61
855767175,125, 60
141747220,124, 61
142525557,124, 61
887920475,125, 60
812104218,125, 60
897646403,125, 60
820253939,125, 60
893168144,125, 60
807875183,125, 60
812538262,125, 60
838461098,125, 60
865571606,125, 60
859959563,125, 60
146925162,124, 61
900395111,125, 60
137201607,124, 61
801639154,125, 60
995290354,125, 60
851927216,125, 60
813976366,125, 60
22281046,123, 62
839143371,125, 60
805184351,125, 60
836747502,125, 60
834437821,125, 60
137730632,124, 61
819343443,125, 60
802941133,125, 60
812855735,125, 60
166427064,124, 61
898531330,125, 60
151225757,124, 61
934495453,125, 60
802830247,125, 60
834607868,125, 60
895080057,125, 60
900030615,125, 60
833521933,125, 60
829682259,125, 60
23172092,123, 62
813946883,125, 60
3927528,122, 63
856086334,125, 60
827871968,125, 60
886277735,125, 60
812694793,125, 60
830346426,125, 60
819487906,125, 60
826597365,125, 60
23481561,123, 62
847238709,125, 60
923394704,125, 60
835500264,125, 60
144946616,124, 61
854830012,125, 60
925149795,125, 60
925191792,125, 60
813004337,125, 60
810211265,125, 60
821136321,125, 60
830840887,125, 60
854910735,125, 60
165969947,124, 61
808824937,125, 60
821313323,125, 60
834094077,125, 60
135127099,124, 61
135123432,124, 61
802217576,125, 60
804562818,125, 60
806762319,125, 60
852888822,125, 60
834430057,125, 60
899152912,125, 60
821358540,125, 60
847176229,125, 60
852446514,125, 60
834551028,125, 60
811445496,125, 60
996913593,125, 60
853353411,125, 60
