NUMBER,EVEN,ODD
799079835,144, 72
846907486,144, 72
982338938,144, 72
822924919,144, 72
816938377,144, 72
856489665,144, 72
836848842,144, 72
865453130,144, 72
900339559,144, 72
140708417,143, 73
824650019,144, 72
834901525,144, 72
860392275,144, 72
861027186,144, 72
840903892,144, 72
831212841,144, 72
982189368,144, 72
874698571,144, 72
886184934,144, 72
873005579,144, 72
886082455,144, 72
882776815,144, 72
138116917,143, 73
856740133,144, 72
886096545,144, 72
830912206,144, 72
845040350,144, 72
845981495,144, 72
799349743,144, 72
825097343,144, 72
888768041,144, 72
876755223,144, 72
890575427,144, 72
791310555,144, 72
981130017,144, 72
981922579,144, 72
145111870,143, 73
866121295,144, 72
799614712,144, 72
843955823,144, 72
4029053,141, 75
794161994,144, 72
824403829,144, 72
834941862,144, 72
840622675,144, 72
799428827,144, 72
137392651,143, 73
140304320,143, 73
829038460,144, 72
3890625,141, 75
144270407,143, 73
140010255,143, 73
842299054,144, 72
139852960,143, 73
842387919,144, 72
870324741,144, 72
812744178,144, 72
795420790,144, 72
845804690,144, 72
869987057,144, 72
791007401,144, 72
812133493,144, 72
856543246,144, 72
846115310,144, 72
869685973,144, 72
859856273,144, 72
829805875,144, 72
815696833,144, 72
843431473,144, 72
139673120,143, 73
23497185,142, 74
816716695,144, 72
140806054,143, 73
839663736,144, 72
879286001,144, 72
886249891,144, 72
859634935,144, 72
887343919,144, 72
830246421,144, 72
874446529,144, 72
884120635,144, 72
886404395,144, 72
23491470,142, 74
850585679,144, 72
844186890,144, 72
982549302,144, 72
861388666,144, 72
140110280,143, 73
23457198,142, 74
856145866,144, 72
143078390,143, 73
883661993,144, 72
851599233,144, 72
980947723,144, 72
885970209,144, 72
791418190,144, 72
822184287,144, 72
829834386,144, 72
790093122,144, 72
844376448,144, 72
897335783,144, 72
854404594,144, 72
882639036,144, 72
832601544,144, 72
839327824,144, 72
824297119,144, 72
890350492,144, 72
796726581,144, 72
870129410,144, 72
878950876,144, 72
984612974,144, 72
828915962,144, 72
839321058,144, 72
816584922,144, 72
824294981,144, 72
817048506,144, 72
843417941,144, 72
886381530,144, 72
793529203,144, 72
833007275,144, 72
143316545,143, 73
839245402,144, 72
851587021,144, 72
903712693,144, 72
791085175,144, 72
885036619,144, 72
138661817,143, 73
890754451,144, 72
800971878,144, 72
144937248,143, 73
859426076,144, 72
847038239,144, 72
836355135,144, 72
163704402,143, 73
133209115,143, 73
801440443,144, 72
815170523,144, 72
831247875,144, 72
832553788,144, 72
840560362,144, 72
846938535,144, 72
790985782,144, 72
846960198,144, 72
818948931,144, 72
164280831,143, 73
814940580,144, 72
822735574,144, 72
882867997,144, 72
801309136,144, 72
823029591,144, 72
894840406,144, 72
832794129,144, 72
822471159,144, 72
842574945,144, 72
140382352,143, 73
795715674,144, 72
149442996,143, 73
833277166,144, 72
833327414,144, 72
821479025,144, 72
836428564,144, 72
143188698,143, 73
890714375,144, 72
824579799,144, 72
835407229,144, 72
879067806,144, 72
796271231,144, 72
863029424,144, 72
807791690,144, 72
818788658,144, 72
818522353,144, 72
894285845,144, 72
873836909,144, 72
794043525,144, 72
815910279,144, 72
797978835,144, 72
869772478,144, 72
815206265,144, 72
808329548,144, 72
823550551,144, 72
891224678,144, 72
886158223,144, 72
139284418,143, 73
886762629,144, 72
870478828,144, 72
832023732,144, 72
819849273,144, 72
853820185,144, 72
851356925,144, 72
795468694,144, 72
888346357,144, 72
791668059,144, 72
791163669,144, 72
985269113,144, 72
831487827,144, 72
861134021,144, 72
903784442,144, 72
790761452,144, 72
142426070,143, 73
853559963,144, 72
822998787,144, 72
838936640,144, 72
869449559,144, 72
3837443,141, 75
910703582,144, 72
840171485,144, 72
141000720,143, 73
824991709,144, 72
810352152,144, 72
850498143,144, 72
890207816,144, 72
829241143,144, 72
821534513,144, 72
142783013,143, 73
892070485,144, 72
860081418,144, 72
985935807,144, 72
838575358,144, 72
888836325,144, 72
801298416,144, 72
848993691,144, 72
143038016,143, 73
981884360,144, 72
143229082,143, 73
801864344,144, 72
835721351,144, 72
138571686,143, 73
880180561,144, 72
872949294,144, 72
139575165,143, 73
831393602,144, 72
23198055,142, 74
825205746,144, 72
870058338,144, 72
133432487,143, 73
139876975,143, 73
861386683,144, 72
833827749,144, 72
859372419,144, 72
815952241,144, 72
859941889,144, 72
23844971,142, 74
824928238,144, 72
985127438,144, 72
879070592,144, 72
820924033,144, 72
840803424,144, 72
143877192,143, 73
842381342,144, 72
910869772,144, 72
829169991,144, 72
828291623,144, 72
838017456,144, 72
983202391,144, 72
800481227,144, 72
882518251,144, 72
800386218,144, 72
810211543,144, 72
800478963,144, 72
856416463,144, 72
830300557,144, 72
836884573,144, 72
801295934,144, 72
886185333,144, 72
831471120,144, 72
824914883,144, 72
143684951,143, 73
851585780,144, 72
793774244,144, 72
834493448,144, 72
859654943,144, 72
138510647,143, 73
879921519,144, 72
823054862,144, 72
815032245,144, 72
840702909,144, 72
823935400,144, 72
869704586,144, 72
23938754,142, 74
844299632,144, 72
795144286,144, 72
859722793,144, 72
832850682,144, 72
851215016,144, 72
22927448,142, 74
843394929,144, 72
824681360,144, 72
886463520,144, 72
851748994,144, 72
983266194,144, 72
136468839,143, 73
841917277,144, 72
903094863,144, 72
796433684,144, 72
868641238,144, 72
841324459,144, 72
836695522,144, 72
862958252,144, 72
825113774,144, 72
145032906,143, 73
888756466,144, 72
873744171,144, 72
831484835,144, 72
810092779,144, 72
861527141,144, 72
869498719,144, 72
815338412,144, 72
148834092,143, 73
836982161,144, 72
854952021,144, 72
853619726,144, 72
809435342,144, 72
870064426,144, 72
164037405,143, 73
845984611,144, 72
852016633,144, 72
860103228,144, 72
823970013,144, 72
886093350,144, 72
910753956,144, 72
831317580,144, 72
890020230,144, 72
888675295,144, 72
145120351,143, 73
140988027,143, 73
839211370,144, 72
858314095,144, 72
825165066,144, 72
822512802,144, 72
890627614,144, 72
802224108,144, 72
870179289,144, 72
859646546,144, 72
824896424,144, 72
866176695,144, 72
800814351,144, 72
140613835,143, 73
145529314,143, 73
144372529,143, 73
807792027,144, 72
838449394,144, 72
863413208,144, 72
802158055,144, 72
885613035,144, 72
883651400,144, 72
805024399,144, 72
910932068,144, 72
801477014,144, 72
828888542,144, 72
821338096,144, 72
799617145,144, 72
797952109,144, 72
147567259,143, 73
819483312,144, 72
791287254,144, 72
825467635,144, 72
880210194,144, 72
814576395,144, 72
870143681,144, 72
982254139,144, 72
143437903,143, 73
854686949,144, 72
139140551,143, 73
22679486,142, 74
820253463,144, 72
885803601,144, 72
983197334,144, 72
985117683,144, 72
790944940,144, 72
139148950,143, 73
921296905,144, 72
136123005,143, 73
833570804,144, 72
149140846,143, 73
838742858,144, 72
819365831,144, 72
910891421,144, 72
827990612,144, 72
143532637,143, 73
810227451,144, 72
22692537,142, 74
800923528,144, 72
842306169,144, 72
884980089,144, 72
926838392,144, 72
798806717,144, 72
848381070,144, 72
142882312,143, 73
826887712,144, 72
894624455,144, 72
855932496,144, 72
880208469,144, 72
832042378,144, 72
858628620,144, 72
878372749,144, 72
797039790,144, 72
880209274,144, 72
886863403,144, 72
146686884,143, 73
831013921,144, 72
983272594,144, 72
791240518,144, 72
144958707,143, 73
132027385,143, 73
800517250,144, 72
147954589,143, 73
860080386,144, 72
840888687,144, 72
141998071,143, 73
838981150,144, 72
834488591,144, 72
140083619,143, 73
835971958,144, 72
141093252,143, 73
846271649,144, 72
834887526,144, 72
834511199,144, 72
845715459,144, 72
839953017,144, 72
887762997,144, 72
832446195,144, 72
839374193,144, 72
878910150,144, 72
814577227,144, 72
142594752,143, 73
842571368,144, 72
832670081,144, 72
141185138,143, 73
895587934,144, 72
135333962,143, 73
144968715,143, 73
837382574,144, 72
831521194,144, 72
149600477,143, 73
856979417,144, 72
802337561,144, 72
853452595,144, 72
835429671,144, 72
927747790,144, 72
879972233,144, 72
982028004,144, 72
799643081,144, 72
838064412,144, 72
810264954,144, 72
981394351,144, 72
856364549,144, 72
803386873,144, 72
801301621,144, 72
883019222,144, 72
3920747,141, 75
794963511,144, 72
856831774,144, 72
24291307,142, 74
147364686,143, 73
982833571,144, 72
886280996,144, 72
792034691,144, 72
816123951,144, 72
886518298,144, 72
824938149,144, 72
832995261,144, 72
882703881,144, 72
807765136,144, 72
843892828,144, 72
799027729,144, 72
851388742,144, 72
829810306,144, 72
139680847,143, 73
802239915,144, 72
834846179,144, 72
851665940,144, 72
800508858,144, 72
836100458,144, 72
881613162,144, 72
824648766,144, 72
791939199,144, 72
148121022,143, 73
838662486,144, 72
979973787,144, 72
137123943,143, 73
886930751,144, 72
825345892,144, 72
841986983,144, 72
982345543,144, 72
880096393,144, 72
824273231,144, 72
903777265,144, 72
133325818,143, 73
880150319,144, 72
857384876,144, 72
861220251,144, 72
23118641,142, 74
851727532,144, 72
140118687,143, 73
980507488,144, 72
869949827,144, 72
147676043,143, 73
825515633,144, 72
823758427,144, 72
848147581,144, 72
824539165,144, 72
139481034,143, 73
820635769,144, 72
836723689,144, 72
802046479,144, 72
858463249,144, 72
823540068,144, 72
921480318,144, 72
848284088,144, 72
983283610,144, 72
800023055,144, 72
822701774,144, 72
796531348,144, 72
836588722,144, 72
801570933,144, 72
138650584,143, 73
887280045,144, 72
983204558,144, 72
887838057,144, 72
979969934,144, 72
139084806,143, 73
854585627,144, 72
140374193,143, 73
836400981,144, 72
885994073,144, 72
980398529,144, 72
835780293,144, 72
815038892,144, 72
23652089,142, 74
132380929,143, 73
139782500,143, 73
835563491,144, 72
845182726,144, 72
858404920,144, 72
865490899,144, 72
139583587,143, 73
138872774,143, 73
143628877,143, 73
880240671,144, 72
845867588,144, 72
799815420,144, 72
23331166,142, 74
828158106,144, 72
141012166,143, 73
839619282,144, 72
982231525,144, 72
832693952,144, 72
816820289,144, 72
845231960,144, 72
836034475,144, 72
824646082,144, 72
825543142,144, 72
793698297,144, 72
869600460,144, 72
133520016,143, 73
838245061,144, 72
820236492,144, 72
800582510,144, 72
142414914,143, 73
833241247,144, 72
809552178,144, 72
859420771,144, 72
860663723,144, 72
140713278,143, 73
838949542,144, 72
851625411,144, 72
910829605,144, 72
829804600,144, 72
819735794,144, 72
824661177,144, 72
817544036,144, 72
840429696,144, 72
794372762,144, 72
815845128,144, 72
797940314,144, 72
838701009,144, 72
793701651,144, 72
910590907,144, 72
801475341,144, 72
839505932,144, 72
22971393,142, 74
886652543,144, 72
819738408,144, 72
840149993,144, 72
131686013,143, 73
873834851,144, 72
23373865,142, 74
869880911,144, 72
832439851,144, 72
790114917,144, 72
885573911,144, 72
163498416,143, 73
869684932,144, 72
143577782,143, 73
815240701,144, 72
145032240,143, 73
863023413,144, 72
134902366,143, 73
815337422,144, 72
855807293,144, 72
835775351,144, 72
140101853,143, 73
859588868,144, 72
828214014,144, 72
827446880,144, 72
980807401,144, 72
859735947,144, 72
837862096,144, 72
879977851,144, 72
825338872,144, 72
800144543,144, 72
839722053,144, 72
824763043,144, 72
887764381,144, 72
848288336,144, 72
819175089,144, 72
864433177,144, 72
840377092,144, 72
799491127,144, 72
819991452,144, 72
140731169,143, 73
854649844,144, 72
815092512,144, 72
799485600,144, 72
879930090,144, 72
870488252,144, 72
825545959,144, 72
824788885,144, 72
836853772,144, 72
852176793,144, 72
983980622,144, 72
143507145,143, 73
825421103,144, 72
842049930,144, 72
139927796,143, 73
862781846,144, 72
812268911,144, 72
138832219,143, 73
859081014,144, 72
836900723,144, 72
985306295,144, 72
831268002,144, 72
873766510,144, 72
799946616,144, 72
910942318,144, 72
835168409,144, 72
873306827,144, 72
856255500,144, 72
799971469,144, 72
792033883,144, 72
859769405,144, 72
819688950,144, 72
820966968,144, 72
895589841,144, 72
926991419,144, 72
863214872,144, 72
881167597,144, 72
139285007,143, 73
831341996,144, 72
836770756,144, 72
140733338,143, 73
890371209,144, 72
825425718,144, 72
832703787,144, 72
842141784,144, 72
873696886,144, 72
835834164,144, 72
856142300,144, 72
897376553,144, 72
852043630,144, 72
137910001,143, 73
894412303,144, 72
864298344,144, 72
798911147,144, 72
139182296,143, 73
818130344,144, 72
817084607,144, 72
898155891,144, 72
823314401,144, 72
801458170,144, 72
904700547,144, 72
821955717,144, 72
838843860,144, 72
797471841,144, 72
859855047,144, 72
856527811,144, 72
802911144,144, 72
900339964,144, 72
800120519,144, 72
23852084,142, 74
882697047,144, 72
132164943,143, 73
793370617,144, 72
822977214,144, 72
898319875,144, 72
821465209,144, 72
132005579,143, 73
824793327,144, 72
864318508,144, 72
980999769,144, 72
836776709,144, 72
800571878,144, 72
902846702,144, 72
812239130,144, 72
842567041,144, 72
889913373,144, 72
142403430,143, 73
799524340,144, 72
799929491,144, 72
819561465,144, 72
822325526,144, 72
869999982,144, 72
861585250,144, 72
23211408,142, 74
884180433,144, 72
836993338,144, 72
801456927,144, 72
22998742,142, 74
885015047,144, 72
823554673,144, 72
911505898,144, 72
885581290,144, 72
878621150,144, 72
141777593,143, 73
870898933,144, 72
841959514,144, 72
876764689,144, 72
851697261,144, 72
887345121,144, 72
139686694,143, 73
812358681,144, 72
837928780,144, 72
163836760,143, 73
833278732,144, 72
792957435,144, 72
131785643,143, 73
843748561,144, 72
790832032,144, 72
882629452,144, 72
861193216,144, 72
794176392,144, 72
814967689,144, 72
133566085,143, 73
822715091,144, 72
147249844,143, 73
863029270,144, 72
847518700,144, 72
910568500,144, 72
829323349,144, 72
138586264,143, 73
793396482,144, 72
853478218,144, 72
903173159,144, 72
815179371,144, 72
839588707,144, 72
791424098,144, 72
886690688,144, 72
886197083,144, 72
851729863,144, 72
844296163,144, 72
887428899,144, 72
980765407,144, 72
823963641,144, 72
874106837,144, 72
838030569,144, 72
140081521,143, 73
855872413,144, 72
138385438,143, 73
826740376,144, 72
847486445,144, 72
904687973,144, 72
823464570,144, 72
799876781,144, 72
807822167,144, 72
850555350,144, 72
856194977,144, 72
791993867,144, 72
840940970,144, 72
23320641,142, 74
834920640,144, 72
796997101,144, 72
861038634,144, 72
147564153,143, 73
148456799,143, 73
886734389,144, 72
903733212,144, 72
825368914,144, 72
794200756,144, 72
813318443,144, 72
142576151,143, 73
875975418,144, 72
139285024,143, 73
835368922,144, 72
837252328,144, 72
824639408,144, 72
135400698,143, 73
824922859,144, 72
886192492,144, 72
815269137,144, 72
859813798,144, 72
889136815,144, 72
143842626,143, 73
794246775,144, 72
810164270,144, 72
839564418,144, 72
790247842,144, 72
843740340,144, 72
825208207,144, 72
815655716,144, 72
793760264,144, 72
851303154,144, 72
836848404,144, 72
848231846,144, 72
852170283,144, 72
886121904,144, 72
851847724,144, 72
825141141,144, 72
796777005,144, 72
800541725,144, 72
801003101,144, 72
816678018,144, 72
883788383,144, 72
135397870,143, 73
847493480,144, 72
801569076,144, 72
844278985,144, 72
796995899,144, 72
886390310,144, 72
982240680,144, 72
882725223,144, 72
880070506,144, 72
890452317,144, 72
812531291,144, 72
886017560,144, 72
886381336,144, 72
856839627,144, 72
839357784,144, 72
845973290,144, 72
147788780,143, 73
886382228,144, 72
790985186,144, 72
23277152,142, 74
844434696,144, 72
843162517,144, 72
861128257,144, 72
143903428,143, 73
827492510,144, 72
798191110,144, 72
832929303,144, 72
831970146,144, 72
827812256,144, 72
979984232,144, 72
798667399,144, 72
875938494,144, 72
831786891,144, 72
874231430,144, 72
886464787,144, 72
826743729,144, 72
824775250,144, 72
836009867,144, 72
137231111,143, 73
819797415,144, 72
23190553,142, 74
833248697,144, 72
137292399,143, 73
861120368,144, 72
895552607,144, 72
983100020,144, 72
984157322,144, 72
987431097,144, 72
836916682,144, 72
828646508,144, 72
835460167,144, 72
831365137,144, 72
822706921,144, 72
890989502,144, 72
985892156,144, 72
911123033,144, 72
881102975,144, 72
834556733,144, 72
887230875,144, 72
879850702,144, 72
802559463,144, 72
137953322,143, 73
815391617,144, 72
824185549,144, 72
141119152,143, 73
794221955,144, 72
902977955,144, 72
859612561,144, 72
142680160,143, 73
856977801,144, 72
861079389,144, 72
843124090,144, 72
873504440,144, 72
843315299,144, 72
856416470,144, 72
829707473,144, 72
790925200,144, 72
840711057,144, 72
829014827,144, 72
138810488,143, 73
838353754,144, 72
144944839,143, 73
851196980,144, 72
838400343,144, 72
886202873,144, 72
840046512,144, 72
22649017,142, 74
981750697,144, 72
23343638,142, 74
134665865,143, 73
819907399,144, 72
138287766,143, 73
819394812,144, 72
834188852,144, 72
826833312,144, 72
903538348,144, 72
840500394,144, 72
140208884,143, 73
815688096,144, 72
842239887,144, 72
801527865,144, 72
844632617,144, 72
903166226,144, 72
801527944,144, 72
22715532,142, 74
794365061,144, 72
810029378,144, 72
830916618,144, 72
856973020,144, 72
873750923,144, 72
860972078,144, 72
836839459,144, 72
829037805,144, 72
860731192,144, 72
825233720,144, 72
810206082,144, 72
832975152,144, 72
799043545,144, 72
855523300,144, 72
910732382,144, 72
859868185,144, 72
837419063,144, 72
812659125,144, 72
823223830,144, 72
832007620,144, 72
841542162,144, 72
859359670,144, 72
24178607,142, 74
882722031,144, 72
824819142,144, 72
854703116,144, 72
798758806,144, 72
887792621,144, 72
860069678,144, 72
800770890,144, 72
819580832,144, 72
137961094,143, 73
860816090,144, 72
832010068,144, 72
814769219,144, 72
885046467,144, 72
825072363,144, 72
835830004,144, 72
886715420,144, 72
833644190,144, 72
139837757,143, 73
885032345,144, 72
135844293,143, 73
163440201,143, 73
143049443,143, 73
841942437,144, 72
824188628,144, 72
833286863,144, 72
864260171,144, 72
790922947,144, 72
846919333,144, 72
826132258,144, 72
873716360,144, 72
797149486,144, 72
799829111,144, 72
861011128,144, 72
794307213,144, 72
844373322,144, 72
837324945,144, 72
860483435,144, 72
145058772,143, 73
989807688,144, 72
815681619,144, 72
854624433,144, 72
826282814,144, 72
858325269,144, 72
137530397,143, 73
873172103,144, 72
801602667,144, 72
848606525,144, 72
838672913,144, 72
873839082,144, 72
898275227,144, 72
143816814,143, 73
981315625,144, 72
830892902,144, 72
861043496,144, 72
802242830,144, 72
863255085,144, 72
886311534,144, 72
862105364,144, 72
133257196,143, 73
843892919,144, 72
833437574,144, 72
825225605,144, 72
839194688,144, 72
831906377,144, 72
824340735,144, 72
824770551,144, 72
839817587,144, 72
148411717,143, 73
885034927,144, 72
863073058,144, 72
810294289,144, 72
790982629,144, 72
984107170,144, 72
795031593,144, 72
793414941,144, 72
885022896,144, 72
832709657,144, 72
815442745,144, 72
842201039,144, 72
828183044,144, 72
873582223,144, 72
835746859,144, 72
857600791,144, 72
132872993,143, 73
846112093,144, 72
884990420,144, 72
846162156,144, 72
135048441,143, 73
823865773,144, 72
835824249,144, 72
860081632,144, 72
873740973,144, 72
796541175,144, 72
874144504,144, 72
832851972,144, 72
143010415,143, 73
145637004,143, 73
799429264,144, 72
831483981,144, 72
851754050,144, 72
889928206,144, 72
890939754,144, 72
842513888,144, 72
139942550,143, 73
883451855,144, 72
812136833,144, 72
815252324,144, 72
983954738,144, 72
829069217,144, 72
821942834,144, 72
22195615,142, 74
794256623,144, 72
811998684,144, 72
830447279,144, 72
139960840,143, 73
870172685,144, 72
835048629,144, 72
821993580,144, 72
823788146,144, 72
822381401,144, 72
896958630,144, 72
816931503,144, 72
135033192,143, 73
790226454,144, 72
841865311,144, 72
830275239,144, 72
823511269,144, 72
836921770,144, 72
816585116,144, 72
816272297,144, 72
843113461,144, 72
142707441,143, 73
856746642,144, 72
897229527,144, 72
851709608,144, 72
870985491,144, 72
911509666,144, 72
23009306,142, 74
814930652,144, 72
912765620,144, 72
866242334,144, 72
827035655,144, 72
851698007,144, 72
982268995,144, 72
821953130,144, 72
831948941,144, 72
982847381,144, 72
147511382,143, 73
835272055,144, 72
834259554,144, 72
812140993,144, 72
804987329,144, 72
846065935,144, 72
808552859,144, 72
891553746,144, 72
816720674,144, 72
880415371,144, 72
981173163,144, 72
799098772,144, 72
136993734,143, 73
141122267,143, 73
927560162,144, 72
832670342,144, 72
861503967,144, 72
143009740,143, 73
887945757,144, 72
825153390,144, 72
839252640,144, 72
818807641,144, 72
887844696,144, 72
878612552,144, 72
982553327,144, 72
878981242,144, 72
814771173,144, 72
878403875,144, 72
822188329,144, 72
133245695,143, 73
891628609,144, 72
897291881,144, 72
863268508,144, 72
844439677,144, 72
164039590,143, 73
883624555,144, 72
869695791,144, 72
886971903,144, 72
876769678,144, 72
134998518,143, 73
894794638,144, 72
834897791,144, 72
819468854,144, 72
141361064,143, 73
855499305,144, 72
836413120,144, 72
135762691,143, 73
988737747,144, 72
838354335,144, 72
790981443,144, 72
131905523,143, 73
853581317,144, 72
840492412,144, 72
856114412,144, 72
826203207,144, 72
873542761,144, 72
23578153,142, 74
847826552,144, 72
886164055,144, 72
138027619,143, 73
910861084,144, 72
142933570,143, 73
812190692,144, 72
138585723,143, 73
862905061,144, 72
814708317,144, 72
23734047,142, 74
823555271,144, 72
145783182,143, 73
831509999,144, 72
839335964,144, 72
836886536,144, 72
819546012,144, 72
859094195,144, 72
887947638,144, 72
845550183,144, 72
144247458,143, 73
882630998,144, 72
138683196,143, 73
839475344,144, 72
880045871,144, 72
984311332,144, 72
856272910,144, 72
797106406,144, 72
142494587,143, 73
807794200,144, 72
140413774,143, 73
825434404,144, 72
151922160,143, 73
796725806,144, 72
829261618,144, 72
803370777,144, 72
822867279,144, 72
860266882,144, 72
831486425,144, 72
131778257,143, 73
890085738,144, 72
887350481,144, 72
891200246,144, 72
825893597,144, 72
856268931,144, 72
143529217,143, 73
142478040,143, 73
138475732,143, 73
827980311,144, 72
874166403,144, 72
882737841,144, 72
890744005,144, 72
856261934,144, 72
985393622,144, 72
857623974,144, 72
839941710,144, 72
887558175,144, 72
137115825,143, 73
828164185,144, 72
143316573,143, 73
890489455,144, 72
820228915,144, 72
823573779,144, 72
798893041,144, 72
860668534,144, 72
137254562,143, 73
982394659,144, 72
858744296,144, 72
816425237,144, 72
840458637,144, 72
874154241,144, 72
799540596,144, 72
826125966,144, 72
812966073,144, 72
801667048,144, 72
882910612,144, 72
794278020,144, 72
912647393,144, 72
861033928,144, 72
981216649,144, 72
821227873,144, 72
870619861,144, 72
136115038,143, 73
799816569,144, 72
827554874,144, 72
862182260,144, 72
862497477,144, 72
839542704,144, 72
140391264,143, 73
823550036,144, 72
144274765,143, 73
23666130,142, 74
807799904,144, 72
790226245,144, 72
847668375,144, 72
799842982,144, 72
836321497,144, 72
845588400,144, 72
865399910,144, 72
151802584,143, 73
803356146,144, 72
902544340,144, 72
984731206,144, 72
819580955,144, 72
897792491,144, 72
818619128,144, 72
867041472,144, 72
815997816,144, 72
825019659,144, 72
878983179,144, 72
796887545,144, 72
841942843,144, 72
851282736,144, 72
836894664,144, 72
882656695,144, 72
873374230,144, 72
874173687,144, 72
796804799,144, 72
982223046,144, 72
835731668,144, 72
823542249,144, 72
889597490,144, 72
23079818,142, 74
840655656,144, 72
846421166,144, 72
985116159,144, 72
801638463,144, 72
835539132,144, 72
132726931,143, 73
822773410,144, 72
136070021,143, 73
886085661,144, 72
821287026,144, 72
861421375,144, 72
147716950,143, 73
890731110,144, 72
869426010,144, 72
886337000,144, 72
836797252,144, 72
834886770,144, 72
858731877,144, 72
792171314,144, 72
858455175,144, 72
139981813,143, 73
799546953,144, 72
816053206,144, 72
793436539,144, 72
862901342,144, 72
834333124,144, 72
828804706,144, 72
792141758,144, 72
819108522,144, 72
832096607,144, 72
851496197,144, 72
147569151,143, 73
886518539,144, 72
796489892,144, 72
790336606,144, 72
147669668,143, 73
857381139,144, 72
819500853,144, 72
137500543,143, 73
841852155,144, 72
796315795,144, 72
843160356,144, 72
829257390,144, 72
981013836,144, 72
163766962,143, 73
838171210,144, 72
135352615,143, 73
842142300,144, 72
864300105,144, 72
25295151,142, 74
791452393,144, 72
832208565,144, 72
793551105,144, 72
870376710,144, 72
873614621,144, 72
829843756,144, 72
790255359,144, 72
829258837,144, 72
822471118,144, 72
802768374,144, 72
822953850,144, 72
847631395,144, 72
911650999,144, 72
874027271,144, 72
799079069,144, 72
140717752,143, 73
869831065,144, 72
836506743,144, 72
834291906,144, 72
984502479,144, 72
870158727,144, 72
823446978,144, 72
828458945,144, 72
826264379,144, 72
138715427,143, 73
139402281,143, 73
858054896,144, 72
822016642,144, 72
141106085,143, 73
828848840,144, 72
831491518,144, 72
808613191,144, 72
903019829,144, 72
860615339,144, 72
798689660,144, 72
847399971,144, 72
800959450,144, 72
146435162,143, 73
819138575,144, 72
828645451,144, 72
840225053,144, 72
885197863,144, 72
826094579,144, 72
835712877,144, 72
859518574,144, 72
143521715,143, 73
139193200,143, 73
819373195,144, 72
132023843,143, 73
823567157,144, 72
800532017,144, 72
821300836,144, 72
927422557,144, 72
794298262,144, 72
865847727,144, 72
137828614,143, 73
858756370,144, 72
867055686,144, 72
810783141,144, 72
141867104,143, 73
146123833,143, 73
839582040,144, 72
23093304,142, 74
851942580,144, 72
829309272,144, 72
984591455,144, 72
815255294,144, 72
809969002,144, 72
836810232,144, 72
851941008,144, 72
837837451,144, 72
835063233,144, 72
839334269,144, 72
985135850,144, 72
824839023,144, 72
143300670,143, 73
796902017,144, 72
145021756,143, 73
828801339,144, 72
143934204,143, 73
137899243,143, 73
865551564,144, 72
137163451,143, 73
843355584,144, 72
143394908,143, 73
139715167,143, 73
840596010,144, 72
824533409,144, 72
879061836,144, 72
832177115,144, 72
164218390,143, 73
823476722,144, 72
21971110,142, 74
910889717,144, 72
792964601,144, 72
131786943,143, 73
873706472,144, 72
151909750,143, 73
864317103,144, 72
820285555,144, 72
825976475,144, 72
825309111,144, 72
137781610,143, 73
831268985,144, 72
3706533,141, 75
885814206,144, 72
812742908,144, 72
810429330,144, 72
139383482,143, 73
139483678,143, 73
912848507,144, 72
132800072,143, 73
799345059,144, 72
834799379,144, 72
138771543,143, 73
986033603,144, 72
882646102,144, 72
810054739,144, 72
886768490,144, 72
839567028,144, 72
893007157,144, 72
864264994,144, 72
801420267,144, 72
858106242,144, 72
824834276,144, 72
858321222,144, 72
885053650,144, 72
839661353,144, 72
143731605,143, 73
842193928,144, 72
880286256,144, 72
815689378,144, 72
858278123,144, 72
887820579,144, 72
796402214,144, 72
802156553,144, 72
145780740,143, 73
801538193,144, 72
854960418,144, 72
800679769,144, 72
860954418,144, 72
798954234,144, 72
856399195,144, 72
814966581,144, 72
869758097,144, 72
144938387,143, 73
980499055,144, 72
137965361,143, 73
23973772,142, 74
800352062,144, 72
831645277,144, 72
824118472,144, 72
810230889,144, 72
982388096,144, 72
807782969,144, 72
870005735,144, 72
870069718,144, 72
982199939,144, 72
800491635,144, 72
824314541,144, 72
842262140,144, 72
143341815,143, 73
136623061,143, 73
882510221,144, 72
802012947,144, 72
844474787,144, 72
800911559,144, 72
843674135,144, 72
835704682,144, 72
895029245,144, 72
145045944,143, 73
834379338,144, 72
143808688,143, 73
848296417,144, 72
870517090,144, 72
850560420,144, 72
834880189,144, 72
850543844,144, 72
883412452,144, 72
794173349,144, 72
839576853,144, 72
825248987,144, 72
983477075,144, 72
140077408,143, 73
838806052,144, 72
824467335,144, 72
828216528,144, 72
815259119,144, 72
873302105,144, 72
829011767,144, 72
822696936,144, 72
824327716,144, 72
817016196,144, 72
839974842,144, 72
873697299,144, 72
887224482,144, 72
827690713,144, 72
142817318,143, 73
137931229,143, 73
793503193,144, 72
869732922,144, 72
138577122,143, 73
984105594,144, 72
802021695,144, 72
878980784,144, 72
834877909,144, 72
799300701,144, 72
983967824,144, 72
824925503,144, 72
861527960,144, 72
833392662,144, 72
833673041,144, 72
792224940,144, 72
863215212,144, 72
137924414,143, 73
825666524,144, 72
825424595,144, 72
823108007,144, 72
840724957,144, 72
793684441,144, 72
825189482,144, 72
856837070,144, 72
803006271,144, 72
891556826,144, 72
801295678,144, 72
824932334,144, 72
164033788,143, 73
