NUMBER,EVEN,ODD
952091833,133, 65
946213955,133, 65
878346960,133, 65
918437886,133, 65
900711516,133, 65
972909183,133, 65
942607315,133, 65
872180592,133, 65
914587281,133, 65
880297645,133, 65
922894929,133, 65
946758209,133, 65
844495086,133, 65
864933083,133, 65
856292783,133, 65
889290649,133, 65
159798855,132, 66
933135434,133, 65
846036038,133, 65
851260171,133, 65
855532029,133, 65
4506348,130, 68
889478729,133, 65
939658192,133, 65
892547245,133, 65
939824406,133, 65
880496554,133, 65
852991918,133, 65
943601847,133, 65
879989074,133, 65
877782970,133, 65
940018071,133, 65
856208521,133, 65
949162093,133, 65
155372727,132, 66
900767257,133, 65
877205373,133, 65
149627316,132, 66
950423823,133, 65
855807435,133, 65
881364903,133, 65
914411566,133, 65
893924849,133, 65
845949315,133, 65
881172366,133, 65
875566977,133, 65
879283579,133, 65
909547441,133, 65
154739149,132, 66
958835719,133, 65
141364473,132, 66
4094795,130, 68
853930571,133, 65
973342660,133, 65
875388967,133, 65
879411184,133, 65
932684505,133, 65
964634610,133, 65
945428298,133, 65
146304491,132, 66
155736532,132, 66
157725827,132, 66
874994690,133, 65
947162751,133, 65
871496444,133, 65
900548579,133, 65
870754929,133, 65
149579482,132, 66
882524036,133, 65
893684980,133, 65
854974308,133, 65
883783220,133, 65
24320969,131, 67
881550727,133, 65
844621218,133, 65
950788183,133, 65
928757312,133, 65
899414958,133, 65
889539989,133, 65
885012375,133, 65
853474953,133, 65
847207370,133, 65
893119228,133, 65
850795050,133, 65
946819735,133, 65
857759103,133, 65
899414645,133, 65
882478056,133, 65
921044301,133, 65
148645793,132, 66
951681307,133, 65
147525126,132, 66
855762735,133, 65
862696565,133, 65
865518115,133, 65
157749443,132, 66
891763616,133, 65
919983544,133, 65
951415900,133, 65
862740359,133, 65
984109432,133, 65
917991374,133, 65
922952689,133, 65
845364089,133, 65
151647855,132, 66
923078066,133, 65
878215565,133, 65
150627686,132, 66
950512473,133, 65
880948888,133, 65
892070034,133, 65
24315921,131, 67
856229131,133, 65
898336630,133, 65
972472058,133, 65
945948974,133, 65
950417541,133, 65
895374178,133, 65
174812707,132, 66
963831774,133, 65
878211420,133, 65
928472050,133, 65
875924216,133, 65
148953000,132, 66
881212554,133, 65
881401464,133, 65
867640119,133, 65
23879107,131, 67
875110693,133, 65
959018777,133, 65
158523114,132, 66
865148510,133, 65
149350240,132, 66
153710351,132, 66
930170824,133, 65
947102957,133, 65
156654769,132, 66
945086459,133, 65
865150387,133, 65
157414805,132, 66
871500279,133, 65
140741568,132, 66
870309670,133, 65
872113986,133, 65
918210750,133, 65
919726775,133, 65
939891255,133, 65
949049570,133, 65
883615911,133, 65
870305541,133, 65
880294775,133, 65
929051552,133, 65
855198905,133, 65
919066594,133, 65
946628297,133, 65
856017008,133, 65
879418419,133, 65
954489637,133, 65
870808450,133, 65
25040944,131, 67
855789896,133, 65
917746400,133, 65
901020010,133, 65
857909747,133, 65
844921170,133, 65
943929428,133, 65
989731799,133, 65
880663805,133, 65
872292718,133, 65
25536074,131, 67
915794458,133, 65
142213017,132, 66
881341384,133, 65
878672467,133, 65
915237469,133, 65
881242916,133, 65
901910719,133, 65
932894401,133, 65
899294109,133, 65
879010505,133, 65
946236093,133, 65
845880587,133, 65
853330453,133, 65
875572183,133, 65
941010339,133, 65
844045298,133, 65
880905338,133, 65
881085253,133, 65
856005810,133, 65
891068570,133, 65
933504513,133, 65
942951345,133, 65
902394913,133, 65
865401132,133, 65
881722780,133, 65
149204307,132, 66
935401892,133, 65
142405629,132, 66
895585472,133, 65
951939849,133, 65
702257,129, 69
928679256,133, 65
909013461,133, 65
848204395,133, 65
887417326,133, 65
851088631,133, 65
853299509,133, 65
938643507,133, 65
946903807,133, 65
875177695,133, 65
157087695,132, 66
853545781,133, 65
888580594,133, 65
933125813,133, 65
972400674,133, 65
857904704,133, 65
890176733,133, 65
946302171,133, 65
147510794,132, 66
952278127,133, 65
884060519,133, 65
888953187,133, 65
891881496,133, 65
142590994,132, 66
943169605,133, 65
879318211,133, 65
853197622,133, 65
878626465,133, 65
142492415,132, 66
917613849,133, 65
160827535,132, 66
887609932,133, 65
929054051,133, 65
892518787,133, 65
870316910,133, 65
908295135,133, 65
938577386,133, 65
883215344,133, 65
888396116,133, 65
917748193,133, 65
917866965,133, 65
150258681,132, 66
924440175,133, 65
946369908,133, 65
888041059,133, 65
895239317,133, 65
897463055,133, 65
146239307,132, 66
855697400,133, 65
156462188,132, 66
855822004,133, 65
150132893,132, 66
904913073,133, 65
894744293,133, 65
924246469,133, 65
26063815,131, 67
869894118,133, 65
865542286,133, 65
881470708,133, 65
914608005,133, 65
145115314,132, 66
935420995,133, 65
850469801,133, 65
870623450,133, 65
146898126,132, 66
881184491,133, 65
956065868,133, 65
867416652,133, 65
897504646,133, 65
883598450,133, 65
880359218,133, 65
875299866,133, 65
896537561,133, 65
889716578,133, 65
918626526,133, 65
900704295,133, 65
948484460,133, 65
877171803,133, 65
897458658,133, 65
881521971,133, 65
933807706,133, 65
963818990,133, 65
158501252,132, 66
945457723,133, 65
855312770,133, 65
847534662,133, 65
140947278,132, 66
880371280,133, 65
900650271,133, 65
875837865,133, 65
23876383,131, 67
876926254,133, 65
148577828,132, 66
946468505,133, 65
942952748,133, 65
154158722,132, 66
938287559,133, 65
146711442,132, 66
845981641,133, 65
850467868,133, 65
929283778,133, 65
922919320,133, 65
899437267,133, 65
918491515,133, 65
984013014,133, 65
906729752,133, 65
146873973,132, 66
881231105,133, 65
881713494,133, 65
147006091,132, 66
851582906,133, 65
24428905,131, 67
24532951,131, 67
882154336,133, 65
892310144,133, 65
911428402,133, 65
846854348,133, 65
989889772,133, 65
892709783,133, 65
24909067,131, 67
872120092,133, 65
906409367,133, 65
878252384,133, 65
917792533,133, 65
944125033,133, 65
974827192,133, 65
850229110,133, 65
972620830,133, 65
146569151,132, 66
154867344,132, 66
152958544,132, 66
852961611,133, 65
932209177,133, 65
147095653,132, 66
850894294,133, 65
878859125,133, 65
852922182,133, 65
870453034,133, 65
923081482,133, 65
25077954,131, 67
944116804,133, 65
156625473,132, 66
154884527,132, 66
856573963,133, 65
989943184,133, 65
903889957,133, 65
847533765,133, 65
854234913,133, 65
149056121,132, 66
922340129,133, 65
880160108,133, 65
896298001,133, 65
881702426,133, 65
906036739,133, 65
850886822,133, 65
878221914,133, 65
147197006,132, 66
874254308,133, 65
891760818,133, 65
867924092,133, 65
909622914,133, 65
929765473,133, 65
856079287,133, 65
881680953,133, 65
877863407,133, 65
936216767,133, 65
920050427,133, 65
852353788,133, 65
901703748,133, 65
155473879,132, 66
874500334,133, 65
916224170,133, 65
23639998,131, 67
883000738,133, 65
942586338,133, 65
882671009,133, 65
919496549,133, 65
154157975,132, 66
878796939,133, 65
883487677,133, 65
885639781,133, 65
889530214,133, 65
973204743,133, 65
880245862,133, 65
157682388,132, 66
881192343,133, 65
946212136,133, 65
879417426,133, 65
174617385,132, 66
893649062,133, 65
943138458,133, 65
149885043,132, 66
950799078,133, 65
959196694,133, 65
147671993,132, 66
885635515,133, 65
899450040,133, 65
855115946,133, 65
925896708,133, 65
886637169,133, 65
875353323,133, 65
882497411,133, 65
922220180,133, 65
925893455,133, 65
882298384,133, 65
880434024,133, 65
864343806,133, 65
912454882,133, 65
950338556,133, 65
149944698,132, 66
947446289,133, 65
154797757,132, 66
157771981,132, 66
935472664,133, 65
881257159,133, 65
948092628,133, 65
918396531,133, 65
946209548,133, 65
850413515,133, 65
854726394,133, 65
874727424,133, 65
915035222,133, 65
892637276,133, 65
889059914,133, 65
879292470,133, 65
844651517,133, 65
892650216,133, 65
903550556,133, 65
901607693,133, 65
876694776,133, 65
896449570,133, 65
951425988,133, 65
865379393,133, 65
916232072,133, 65
893184789,133, 65
880877053,133, 65
909558296,133, 65
918625325,133, 65
875584169,133, 65
888735171,133, 65
843995821,133, 65
848081013,133, 65
898620723,133, 65
884989504,133, 65
945778337,133, 65
951061909,133, 65
925911917,133, 65
905035288,133, 65
950426061,133, 65
845909084,133, 65
851308123,133, 65
914788457,133, 65
972410854,133, 65
848399019,133, 65
876729975,133, 65
899201800,133, 65
917779663,133, 65
889794443,133, 65
932638994,133, 65
932428262,133, 65
894011595,133, 65
869981009,133, 65
897831352,133, 65
144979303,132, 66
854220046,133, 65
923111275,133, 65
150768964,132, 66
889212725,133, 65
917405227,133, 65
938595302,133, 65
881433142,133, 65
942534981,133, 65
150037911,132, 66
934427584,133, 65
880524498,133, 65
844949994,133, 65
24323983,131, 67
854100867,133, 65
175962557,132, 66
916728313,133, 65
900418955,133, 65
914416256,133, 65
883274830,133, 65
142548092,132, 66
871038451,133, 65
891451709,133, 65
989749281,133, 65
878851295,133, 65
142687622,132, 66
933996443,133, 65
888610506,133, 65
947069699,133, 65
845968955,133, 65
885640078,133, 65
146816490,132, 66
875562248,133, 65
855949487,133, 65
848121681,133, 65
879422613,133, 65
848021457,133, 65
896152852,133, 65
855196841,133, 65
848347643,133, 65
925890376,133, 65
894425603,133, 65
955675496,133, 65
951701043,133, 65
142245873,132, 66
932997579,133, 65
942530665,133, 65
880687981,133, 65
912993888,133, 65
23641477,131, 67
972541062,133, 65
877815008,133, 65
856754501,133, 65
888474482,133, 65
954446004,133, 65
879840246,133, 65
892780962,133, 65
855951029,133, 65
955591499,133, 65
878916858,133, 65
146378574,132, 66
924959649,133, 65
896247058,133, 65
934080645,133, 65
879591950,133, 65
903554237,133, 65
156620783,132, 66
870825337,133, 65
25449301,131, 67
149510835,132, 66
945322799,133, 65
142754951,132, 66
897747316,133, 65
929231107,133, 65
945506754,133, 65
24717116,131, 67
960231224,133, 65
152454698,132, 66
957499265,133, 65
869965681,133, 65
908272716,133, 65
947404093,133, 65
896571605,133, 65
905889962,133, 65
914488256,133, 65
23499713,131, 67
140752578,132, 66
854892376,133, 65
864353799,133, 65
952066992,133, 65
871421669,133, 65
972398778,133, 65
888469882,133, 65
938707502,133, 65
850965350,133, 65
920024717,133, 65
909122397,133, 65
153101395,132, 66
151604970,132, 66
902981491,133, 65
944253391,133, 65
917752213,133, 65
848111405,133, 65
855367459,133, 65
874383988,133, 65
920857256,133, 65
154916368,132, 66
25077797,131, 67
147806752,132, 66
945919930,133, 65
915144068,133, 65
921617896,133, 65
871763516,133, 65
899603141,133, 65
856098101,133, 65
896248525,133, 65
859651826,133, 65
856227967,133, 65
854378790,133, 65
878747702,133, 65
947137519,133, 65
958118343,133, 65
868449902,133, 65
140772905,132, 66
961488947,133, 65
149388406,132, 66
942408998,133, 65
880491181,133, 65
950369009,133, 65
916424397,133, 65
933703024,133, 65
878841912,133, 65
871939553,133, 65
917811360,133, 65
895257959,133, 65
990737263,133, 65
844498731,133, 65
875559178,133, 65
907129856,133, 65
854991008,133, 65
949353043,133, 65
876062034,133, 65
145787637,132, 66
925991823,133, 65
870834919,133, 65
943945218,133, 65
887918818,133, 65
144585187,132, 66
947490100,133, 65
867250124,133, 65
4241925,130, 68
144710444,132, 66
844896876,133, 65
877416921,133, 65
963742438,133, 65
857607822,133, 65
926935965,133, 65
904021788,133, 65
972414817,133, 65
922084325,133, 65
911805621,133, 65
879599031,133, 65
4076165,130, 68
958268846,133, 65
959548079,133, 65
879515400,133, 65
850977150,133, 65
853508376,133, 65
148750300,132, 66
880718140,133, 65
150592248,132, 66
867282529,133, 65
881199318,133, 65
157839649,132, 66
901121336,133, 65
846322271,133, 65
847516886,133, 65
942614454,133, 65
933125712,133, 65
870653489,133, 65
146881203,132, 66
148628029,132, 66
906784228,133, 65
945750097,133, 65
948198422,133, 65
25493091,131, 67
155617131,132, 66
927616091,133, 65
897871898,133, 65
951012088,133, 65
875159453,133, 65
881110393,133, 65
897663668,133, 65
844058345,133, 65
853811804,133, 65
847876655,133, 65
854822052,133, 65
157696787,132, 66
146908542,132, 66
854352991,133, 65
717655,129, 69
914955660,133, 65
895181738,133, 65
936259725,133, 65
855262382,133, 65
875165969,133, 65
141364405,132, 66
844537179,133, 65
855141159,133, 65
159318001,132, 66
851227946,133, 65
147258333,132, 66
879806617,133, 65
145045580,132, 66
141735228,132, 66
879051197,133, 65
946189941,133, 65
895179253,133, 65
870686586,133, 65
865272627,133, 65
945353437,133, 65
881197817,133, 65
959594895,133, 65
919394382,133, 65
879579041,133, 65
876739070,133, 65
874409092,133, 65
943669966,133, 65
922946923,133, 65
143277340,132, 66
915845405,133, 65
144561148,132, 66
142294677,132, 66
26105043,131, 67
881467323,133, 65
902973454,133, 65
946917674,133, 65
854853855,133, 65
915025861,133, 65
850419220,133, 65
856433531,133, 65
904613582,133, 65
917709623,133, 65
917722637,133, 65
879792921,133, 65
933852481,133, 65
902994140,133, 65
939858742,133, 65
844505719,133, 65
904030785,133, 65
157981176,132, 66
848917774,133, 65
852307700,133, 65
887666429,133, 65
889342032,133, 65
904323446,133, 65
855684413,133, 65
878784392,133, 65
942429700,133, 65
145859384,132, 66
940003370,133, 65
945440093,133, 65
848089158,133, 65
875708090,133, 65
917972661,133, 65
875924733,133, 65
853286679,133, 65
843732911,133, 65
900709007,133, 65
853514043,133, 65
855876915,133, 65
848309261,133, 65
891865393,133, 65
950510706,133, 65
965810455,133, 65
881249641,133, 65
922893974,133, 65
850793249,133, 65
939868646,133, 65
867962465,133, 65
949016122,133, 65
894202922,133, 65
865286850,133, 65
875264428,133, 65
947034511,133, 65
909014661,133, 65
872117948,133, 65
889354778,133, 65
905700089,133, 65
873284139,133, 65
879007840,133, 65
879289415,133, 65
918462670,133, 65
948205829,133, 65
871105369,133, 65
898568751,133, 65
903302004,133, 65
943184591,133, 65
847747192,133, 65
885822396,133, 65
914307941,133, 65
936265291,133, 65
154809836,132, 66
4421791,130, 68
889870274,133, 65
954678006,133, 65
149447971,132, 66
885685108,133, 65
900539496,133, 65
917843757,133, 65
880509777,133, 65
989860443,133, 65
890192337,133, 65
955581708,133, 65
153610910,132, 66
920079347,133, 65
140622129,132, 66
158329076,132, 66
921625730,133, 65
972783738,133, 65
888409317,133, 65
157587344,132, 66
24913843,131, 67
928882216,133, 65
948470977,133, 65
902544710,133, 65
881917795,133, 65
871995387,133, 65
888527307,133, 65
845359273,133, 65
879635930,133, 65
847243294,133, 65
933566748,133, 65
893687234,133, 65
142656937,132, 66
850914456,133, 65
881129472,133, 65
888375898,133, 65
868121407,133, 65
918551674,133, 65
944189226,133, 65
158563670,132, 66
880064866,133, 65
895226236,133, 65
922039801,133, 65
875403626,133, 65
853392619,133, 65
854376612,133, 65
848364305,133, 65
944418808,133, 65
24233917,131, 67
844431754,133, 65
901541324,133, 65
877820531,133, 65
902817715,133, 65
946178169,133, 65
916566737,133, 65
853851627,133, 65
905512400,133, 65
884445238,133, 65
933804552,133, 65
853495443,133, 65
974685311,133, 65
869882091,133, 65
147344898,132, 66
149488790,132, 66
916614816,133, 65
157710437,132, 66
951680107,133, 65
150254481,132, 66
851277009,133, 65
919971342,133, 65
889191942,133, 65
892423769,133, 65
964204130,133, 65
855752140,133, 65
954355551,133, 65
945591314,133, 65
153076957,132, 66
144670353,132, 66
914983181,133, 65
872460233,133, 65
895332345,133, 65
870476155,133, 65
909946339,133, 65
878260890,133, 65
856669680,133, 65
853510316,133, 65
945239980,133, 65
881067866,133, 65
869890415,133, 65
849474963,133, 65
870337796,133, 65
906191236,133, 65
938599181,133, 65
945535171,133, 65
963819630,133, 65
889855330,133, 65
939724049,133, 65
882214621,133, 65
950548474,133, 65
881287194,133, 65
148795485,132, 66
878717487,133, 65
925007167,133, 65
25263620,131, 67
25358339,131, 67
879400403,133, 65
965753734,133, 65
892736631,133, 65
904314227,133, 65
4137249,130, 68
939891071,133, 65
922167516,133, 65
144210631,132, 66
964213074,133, 65
149827569,132, 66
917779546,133, 65
947399365,133, 65
899038259,133, 65
881727499,133, 65
863176458,133, 65
897174614,133, 65
855873055,133, 65
949049692,133, 65
946523444,133, 65
852252191,133, 65
891454978,133, 65
892676114,133, 65
880913910,133, 65
898002407,133, 65
157838027,132, 66
946651333,133, 65
918214877,133, 65
914828632,133, 65
847543833,133, 65
947386506,133, 65
895285767,133, 65
882016043,133, 65
965752086,133, 65
897885126,133, 65
879088269,133, 65
901691961,133, 65
891249452,133, 65
854116625,133, 65
928800970,133, 65
901596166,133, 65
932975010,133, 65
856089030,133, 65
850882556,133, 65
946398048,133, 65
909408298,133, 65
877994853,133, 65
848024387,133, 65
909504260,133, 65
844875421,133, 65
943386587,133, 65
854405028,133, 65
929577288,133, 65
883298851,133, 65
846026878,133, 65
855536059,133, 65
916736412,133, 65
954543390,133, 65
158506336,132, 66
958823423,133, 65
957514131,133, 65
870269594,133, 65
854135574,133, 65
900556380,133, 65
148526770,132, 66
140978702,132, 66
875195034,133, 65
878446335,133, 65
871218340,133, 65
149891203,132, 66
879033397,133, 65
848279899,133, 65
155738149,132, 66
142548817,132, 66
157712776,132, 66
922872908,133, 65
146885388,132, 66
843889430,133, 65
871460610,133, 65
868008095,133, 65
951969889,133, 65
877297006,133, 65
142407721,132, 66
856482406,133, 65
973320661,133, 65
945008772,133, 65
854675393,133, 65
958015752,133, 65
848547142,133, 65
918216186,133, 65
893531173,133, 65
884747907,133, 65
945760673,133, 65
878669081,133, 65
157808616,132, 66
972697369,133, 65
905717524,133, 65
957558456,133, 65
869982237,133, 65
939680738,133, 65
872115323,133, 65
145917371,132, 66
851987430,133, 65
895591168,133, 65
863731409,133, 65
891102904,133, 65
901604612,133, 65
896579454,133, 65
854913058,133, 65
942551768,133, 65
856257017,133, 65
876984265,133, 65
24766740,131, 67
879400297,133, 65
913003559,133, 65
921654880,133, 65
865241833,133, 65
950533276,133, 65
929252849,133, 65
872509221,133, 65
914730410,133, 65
864135654,133, 65
854895654,133, 65
854152256,133, 65
942394295,133, 65
153449749,132, 66
903545999,133, 65
904022696,133, 65
945003009,133, 65
951679704,133, 65
4117415,130, 68
942676527,133, 65
875594842,133, 65
933080008,133, 65
854943509,133, 65
879058473,133, 65
972425252,133, 65
877291281,133, 65
880328666,133, 65
900896593,133, 65
955349915,133, 65
857907123,133, 65
158714633,132, 66
157741612,132, 66
916746020,133, 65
880146704,133, 65
914179412,133, 65
875648500,133, 65
153382657,132, 66
145987950,132, 66
867119833,133, 65
892110368,133, 65
946631008,133, 65
974564454,133, 65
946927782,133, 65
917736579,133, 65
140962951,132, 66
149265304,132, 66
881263105,133, 65
917780106,133, 65
878605445,133, 65
881213450,133, 65
844580782,133, 65
878109701,133, 65
964580397,133, 65
142343028,132, 66
159795071,132, 66
856093920,133, 65
901489941,133, 65
847356685,133, 65
946917182,133, 65
149821410,132, 66
851053765,133, 65
158422292,132, 66
854273967,133, 65
157715250,132, 66
853784311,133, 65
954247384,133, 65
924386384,133, 65
945872843,133, 65
162227962,132, 66
965042282,133, 65
854992178,133, 65
898686043,133, 65
919485312,133, 65
157348257,132, 66
946210501,133, 65
850580041,133, 65
883922708,133, 65
897888384,133, 65
857414525,133, 65
24558257,131, 67
909488122,133, 65
914751206,133, 65
160707672,132, 66
944500666,133, 65
883590426,133, 65
881353958,133, 65
907057773,133, 65
157711859,132, 66
897106572,133, 65
875032266,133, 65
146507154,132, 66
854684334,133, 65
881229322,133, 65
877683105,133, 65
965815993,133, 65
947082685,133, 65
947499406,133, 65
954363890,133, 65
854504139,133, 65
959152282,133, 65
918524718,133, 65
878499006,133, 65
920030629,133, 65
949146834,133, 65
946300474,133, 65
916276294,133, 65
146599913,132, 66
854908851,133, 65
855219821,133, 65
924517465,133, 65
880834630,133, 65
24787296,131, 67
919649251,133, 65
855502589,133, 65
942623077,133, 65
862643831,133, 65
905732258,133, 65
149610984,132, 66
855942443,133, 65
155512594,132, 66
867904175,133, 65
854318772,133, 65
871899686,133, 65
949481199,133, 65
852132597,133, 65
142560367,132, 66
909830948,133, 65
881354143,133, 65
151576141,132, 66
930842935,133, 65
855966608,133, 65
918047395,133, 65
844963362,133, 65
162227637,132, 66
848093852,133, 65
142355820,132, 66
916831807,133, 65
879035285,133, 65
855696244,133, 65
25812638,131, 67
145064014,132, 66
847930972,133, 65
948040215,133, 65
159088783,132, 66
174972919,132, 66
875976010,133, 65
919672271,133, 65
854824641,133, 65
850221932,133, 65
884028858,133, 65
873342841,133, 65
950439455,133, 65
933711873,133, 65
867407870,133, 65
906775954,133, 65
882289302,133, 65
990774982,133, 65
972639842,133, 65
947134778,133, 65
865540891,133, 65
889804327,133, 65
880308524,133, 65
945433913,133, 65
851149493,133, 65
925034888,133, 65
924194336,133, 65
144554563,132, 66
946969660,133, 65
855531932,133, 65
865089505,133, 65
945043918,133, 65
922073126,133, 65
945605486,133, 65
879040190,133, 65
878745809,133, 65
891073644,133, 65
944061936,133, 65
875220982,133, 65
909062105,133, 65
901412158,133, 65
148680864,132, 66
875574759,133, 65
909398760,133, 65
886082887,133, 65
149425338,132, 66
933146704,133, 65
24686620,131, 67
919814512,133, 65
148150862,132, 66
