original_number,capture_iteration,capture_state,capture_number
1378,102,EVEN,1300
1378,103,EVEN,650
1378,104,ODD,325
1378,105,EVEN,976
1378,106,EVEN,488
1378,107,EVEN,244
1378,108,EVEN,122
1378,109,ODD,61
1378,110,EVEN,184
1378,111,EVEN,92
1378,112,EVEN,46
1378,113,ODD,23
1378,114,EVEN,70
1378,115,ODD,35
1378,116,EVEN,106
1378,117,ODD,53
1378,118,EVEN,160
1378,119,EVEN,80
1378,120,EVEN,40
1378,121,EVEN,20
1378,122,EVEN,10
1378,123,ODD,5
1378,124,EVEN,16
1378,125,EVEN,8
1378,126,EVEN,4
1378,127,EVEN,2
1378,128,END,1
7207,1,ODD,7207
7207,2,EVEN,21622
7207,3,ODD,10811
7207,4,EVEN,32434
7207,5,ODD,16217
7207,6,EVEN,48652
7207,7,EVEN,24326
7207,8,ODD,12163
7207,9,EVEN,36490
7207,10,ODD,18245
7207,11,EVEN,54736
7207,12,EVEN,27368
7207,13,EVEN,13684
7207,14,EVEN,6842
7207,15,ODD,3421
7207,16,EVEN,10264
7207,17,EVEN,5132
7207,18,EVEN,2566
7207,19,ODD,1283
7207,20,EVEN,3850
7207,21,ODD,1925
7207,22,EVEN,5776
7207,23,EVEN,2888
7207,24,EVEN,1444
7207,25,EVEN,722
7207,26,ODD,361
7207,27,EVEN,1084
7207,28,EVEN,542
7207,29,ODD,271
7207,30,EVEN,814
7207,31,ODD,407
7207,32,EVEN,1222
7207,33,ODD,611
7207,34,EVEN,1834
7207,35,ODD,917
7207,36,EVEN,2752
7207,37,EVEN,1376
7207,38,EVEN,688
7207,39,EVEN,344
7207,40,EVEN,172
7207,41,EVEN,86
7207,42,ODD,43
7207,43,EVEN,130
7207,44,ODD,65
7207,45,EVEN,196
7207,46,EVEN,98
7207,47,ODD,49
7207,48,EVEN,148
7207,49,EVEN,74
7207,50,ODD,37
7207,51,EVEN,112
7207,52,EVEN,56
7207,53,EVEN,28
7207,54,EVEN,14
7207,55,ODD,7
7207,56,EVEN,22
7207,57,ODD,11
7207,58,EVEN,34
7207,59,ODD,17
7207,60,EVEN,52
7207,61,EVEN,26
7207,62,ODD,13
7207,63,EVEN,40
7207,64,EVEN,20
7207,65,EVEN,10
7207,66,ODD,5
7207,67,EVEN,16
7207,68,EVEN,8
7207,69,EVEN,4
7207,70,EVEN,2
7207,71,END,1
9328,1,EVEN,9328
9328,2,EVEN,4664
9328,3,EVEN,2332
9328,4,EVEN,1166
9328,5,ODD,583
9328,6,EVEN,1750
9328,7,ODD,875
9328,8,EVEN,2626
9328,9,ODD,1313
9328,10,EVEN,3940
9328,11,EVEN,1970
9328,12,ODD,985
9328,13,EVEN,2956
9328,14,EVEN,1478
9328,15,ODD,739
9328,16,EVEN,2218
9328,17,ODD,1109
9328,18,EVEN,3328
9328,19,EVEN,1664
9328,20,EVEN,832
9328,21,EVEN,416
9328,22,EVEN,208
9328,23,EVEN,104
9328,24,EVEN,52
9328,25,EVEN,26
9328,26,ODD,13
9328,27,EVEN,40
9328,28,EVEN,20
9328,29,EVEN,10
9328,30,ODD,5
9328,31,EVEN,16
9328,32,EVEN,8
9328,33,EVEN,4
9328,34,EVEN,2
9328,35,END,1
3514,1,EVEN,3514
3514,2,ODD,1757
3514,3,EVEN,5272
3514,4,EVEN,2636
3514,5,EVEN,1318
3514,6,ODD,659
3514,7,EVEN,1978
3514,8,ODD,989
3514,9,EVEN,2968
3514,10,EVEN,1484
3514,11,EVEN,742
3514,12,ODD,371
3514,13,EVEN,1114
3514,14,ODD,557
3514,15,EVEN,1672
3514,16,EVEN,836
3514,17,EVEN,418
3514,18,ODD,209
3514,19,EVEN,628
3514,20,EVEN,314
3514,21,ODD,157
3514,22,EVEN,472
3514,23,EVEN,236
3514,24,EVEN,118
3514,25,ODD,59
3514,26,EVEN,178
3514,27,ODD,89
3514,28,EVEN,268
3514,29,EVEN,134
3514,30,ODD,67
3514,31,EVEN,202
3514,32,ODD,101
3514,33,EVEN,304
3514,34,EVEN,152
3514,35,EVEN,76
3514,36,EVEN,38
3514,37,ODD,19
3514,38,EVEN,58
3514,39,ODD,29
3514,40,EVEN,88
3514,41,EVEN,44
3514,42,EVEN,22
3514,43,ODD,11
3514,44,EVEN,34
3514,45,ODD,17
3514,46,EVEN,52
3514,47,EVEN,26
3514,48,ODD,13
3514,49,EVEN,40
3514,50,EVEN,20
3514,51,EVEN,10
3514,52,ODD,5
3514,53,EVEN,16
3514,54,EVEN,8
3514,55,EVEN,4
3514,56,EVEN,2
3514,57,END,1
2544,1,EVEN,2544
2544,2,EVEN,1272
2544,3,EVEN,636
2544,4,EVEN,318
2544,5,ODD,159
2544,6,EVEN,478
2544,7,ODD,239
2544,8,EVEN,718
2544,9,ODD,359
2544,10,EVEN,1078
2544,11,ODD,539
2544,12,EVEN,1618
2544,13,ODD,809
2544,14,EVEN,2428
2544,15,EVEN,1214
2544,16,ODD,607
2544,17,EVEN,1822
2544,18,ODD,911
2544,19,EVEN,2734
2544,20,ODD,1367
2544,21,EVEN,4102
2544,22,ODD,2051
2544,23,EVEN,6154
2544,24,ODD,3077
2544,25,EVEN,9232
2544,26,EVEN,4616
2544,27,EVEN,2308
2544,28,EVEN,1154
2544,29,ODD,577
2544,30,EVEN,1732
2544,31,EVEN,866
2544,32,ODD,433
2544,33,EVEN,1300
2544,34,EVEN,650
2544,35,ODD,325
2544,36,EVEN,976
2544,37,EVEN,488
2544,38,EVEN,244
2544,39,EVEN,122
2544,40,ODD,61
2544,41,EVEN,184
2544,42,EVEN,92
2544,43,EVEN,46
2544,44,ODD,23
2544,45,EVEN,70
2544,46,ODD,35
2544,47,EVEN,106
2544,48,ODD,53
2544,49,EVEN,160
2544,50,EVEN,80
2544,51,EVEN,40
2544,52,EVEN,20
2544,53,EVEN,10
2544,54,ODD,5
2544,55,EVEN,16
2544,56,EVEN,8
2544,57,EVEN,4
2544,58,EVEN,2
2544,59,END,1
1063,1,ODD,1063
1063,2,EVEN,3190
1063,3,ODD,1595
1063,4,EVEN,4786
1063,5,ODD,2393
1063,6,EVEN,7180
1063,7,EVEN,3590
1063,8,ODD,1795
1063,9,EVEN,5386
1063,10,ODD,2693
1063,11,EVEN,8080
1063,12,EVEN,4040
1063,13,EVEN,2020
1063,14,EVEN,1010
1063,15,ODD,505
1063,16,EVEN,1516
1063,17,EVEN,758
1063,18,ODD,379
1063,19,EVEN,1138
1063,20,ODD,569
1063,21,EVEN,1708
1063,22,EVEN,854
1063,23,ODD,427
1063,24,EVEN,1282
1063,25,ODD,641
1063,26,EVEN,1924
1063,27,EVEN,962
1063,28,ODD,481
1063,29,EVEN,1444
1063,30,EVEN,722
1063,31,ODD,361
1063,32,EVEN,1084
1063,33,EVEN,542
1063,34,ODD,271
1063,35,EVEN,814
1063,36,ODD,407
1063,37,EVEN,1222
1063,38,ODD,611
1063,39,EVEN,1834
1063,40,ODD,917
1063,41,EVEN,2752
1063,42,EVEN,1376
1063,43,EVEN,688
1063,44,EVEN,344
1063,45,EVEN,172
1063,46,EVEN,86
1063,47,ODD,43
1063,48,EVEN,130
1063,49,ODD,65
1063,50,EVEN,196
1063,51,EVEN,98
1063,52,ODD,49
1063,53,EVEN,148
1063,54,EVEN,74
1063,55,ODD,37
1063,56,EVEN,112
1063,57,EVEN,56
1063,58,EVEN,28
1063,59,EVEN,14
1063,60,ODD,7
1063,61,EVEN,22
1063,62,ODD,11
1063,63,EVEN,34
1063,64,ODD,17
1063,65,EVEN,52
1063,66,EVEN,26
1063,67,ODD,13
1063,68,EVEN,40
1063,69,EVEN,20
1063,70,EVEN,10
1063,71,ODD,5
1063,72,EVEN,16
1063,73,EVEN,8
1063,74,EVEN,4
1063,75,EVEN,2
1063,76,END,1
516,1,EVEN,516
516,2,EVEN,258
516,3,ODD,129
516,4,EVEN,388
516,5,EVEN,194
516,6,ODD,97
516,7,EVEN,292
516,8,EVEN,146
516,9,ODD,73
516,10,EVEN,220
516,11,EVEN,110
516,12,ODD,55
516,13,EVEN,166
516,14,ODD,83
516,15,EVEN,250
516,16,ODD,125
516,17,EVEN,376
516,18,EVEN,188
516,19,EVEN,94
516,20,ODD,47
516,21,EVEN,142
516,22,ODD,71
516,23,EVEN,214
516,24,ODD,107
516,25,EVEN,322
516,26,ODD,161
516,27,EVEN,484
516,28,EVEN,242
516,29,ODD,121
516,30,EVEN,364
516,31,EVEN,182
516,32,ODD,91
516,33,EVEN,274
516,34,ODD,137
516,35,EVEN,412
516,36,EVEN,206
516,37,ODD,103
516,38,EVEN,310
516,39,ODD,155
516,40,EVEN,466
516,41,ODD,233
516,42,EVEN,700
516,43,EVEN,350
516,44,ODD,175
516,45,EVEN,526
516,46,ODD,263
516,47,EVEN,790
516,48,ODD,395
516,49,EVEN,1186
516,50,ODD,593
516,51,EVEN,1780
516,52,EVEN,890
516,53,ODD,445
516,54,EVEN,1336
516,55,EVEN,668
516,56,EVEN,334
516,57,ODD,167
516,58,EVEN,502
516,59,ODD,251
516,60,EVEN,754
516,61,ODD,377
516,62,EVEN,1132
516,63,EVEN,566
516,64,ODD,283
516,65,EVEN,850
516,66,ODD,425
516,67,EVEN,1276
516,68,EVEN,638
516,69,ODD,319
516,70,EVEN,958
516,71,ODD,479
516,72,EVEN,1438
516,73,ODD,719
516,74,EVEN,2158
516,75,ODD,1079
516,76,EVEN,3238
516,77,ODD,1619
516,78,EVEN,4858
516,79,ODD,2429
516,80,EVEN,7288
516,81,EVEN,3644
516,82,EVEN,1822
516,83,ODD,911
516,84,EVEN,2734
516,85,ODD,1367
516,86,EVEN,4102
516,87,ODD,2051
516,88,EVEN,6154
516,89,ODD,3077
516,90,EVEN,9232
516,91,EVEN,4616
516,92,EVEN,2308
516,93,EVEN,1154
516,94,ODD,577
516,95,EVEN,1732
516,96,EVEN,866
516,97,ODD,433
516,98,EVEN,1300
516,99,EVEN,650
516,100,ODD,325
516,101,EVEN,976
516,102,EVEN,488
516,103,EVEN,244
516,104,EVEN,122
516,105,ODD,61
516,106,EVEN,184
516,107,EVEN,92
516,108,EVEN,46
516,109,ODD,23
516,110,EVEN,70
516,111,ODD,35
516,112,EVEN,106
516,113,ODD,53
516,114,EVEN,160
516,115,EVEN,80
516,116,EVEN,40
516,117,EVEN,20
516,118,EVEN,10
516,119,ODD,5
516,120,EVEN,16
516,121,EVEN,8
516,122,EVEN,4
516,123,EVEN,2
516,124,END,1
5023,1,ODD,5023
5023,2,EVEN,15070
5023,3,ODD,7535
5023,4,EVEN,22606
5023,5,ODD,11303
5023,6,EVEN,33910
5023,7,ODD,16955
5023,8,EVEN,50866
5023,9,ODD,25433
5023,10,EVEN,76300
5023,11,EVEN,38150
5023,12,ODD,19075
5023,13,EVEN,57226
5023,14,ODD,28613
5023,15,EVEN,85840
5023,16,EVEN,42920
5023,17,EVEN,21460
5023,18,EVEN,10730
5023,19,ODD,5365
5023,20,EVEN,16096
5023,21,EVEN,8048
5023,22,EVEN,4024
5023,23,EVEN,2012
5023,24,EVEN,1006
5023,25,ODD,503
5023,26,EVEN,1510
5023,27,ODD,755
5023,28,EVEN,2266
5023,29,ODD,1133
5023,30,EVEN,3400
5023,31,EVEN,1700
5023,32,EVEN,850
5023,33,ODD,425
5023,34,EVEN,1276
5023,35,EVEN,638
5023,36,ODD,319
5023,37,EVEN,958
5023,38,ODD,479
5023,39,EVEN,1438
5023,40,ODD,719
5023,41,EVEN,2158
5023,42,ODD,1079
5023,43,EVEN,3238
5023,44,ODD,1619
5023,45,EVEN,4858
5023,46,ODD,2429
5023,47,EVEN,7288
5023,48,EVEN,3644
5023,49,EVEN,1822
5023,50,ODD,911
5023,51,EVEN,2734
5023,52,ODD,1367
5023,53,EVEN,4102
5023,54,ODD,2051
5023,55,EVEN,6154
5023,56,ODD,3077
5023,57,EVEN,9232
5023,58,EVEN,4616
5023,59,EVEN,2308
5023,60,EVEN,1154
5023,61,ODD,577
5023,62,EVEN,1732
5023,63,EVEN,866
5023,64,ODD,433
5023,65,EVEN,1300
5023,66,EVEN,650
5023,67,ODD,325
5023,68,EVEN,976
5023,69,EVEN,488
5023,70,EVEN,244
5023,71,EVEN,122
5023,72,ODD,61
5023,73,EVEN,184
5023,74,EVEN,92
5023,75,EVEN,46
5023,76,ODD,23
5023,77,EVEN,70
5023,78,ODD,35
5023,79,EVEN,106
5023,80,ODD,53
5023,81,EVEN,160
5023,82,EVEN,80
5023,83,EVEN,40
5023,84,EVEN,20
5023,85,EVEN,10
5023,86,ODD,5
5023,87,EVEN,16
5023,88,EVEN,8
5023,89,EVEN,4
5023,90,EVEN,2
5023,91,END,1
8791,1,ODD,8791
8791,2,EVEN,26374
8791,3,ODD,13187
8791,4,EVEN,39562
8791,5,ODD,19781
8791,6,EVEN,59344
8791,7,EVEN,29672
8791,8,EVEN,14836
8791,9,EVEN,7418
8791,10,ODD,3709
8791,11,EVEN,11128
8791,12,EVEN,5564
8791,13,EVEN,2782
8791,14,ODD,1391
8791,15,EVEN,4174
8791,16,ODD,2087
8791,17,EVEN,6262
8791,18,ODD,3131
8791,19,EVEN,9394
8791,20,ODD,4697
8791,21,EVEN,14092
8791,22,EVEN,7046
8791,23,ODD,3523
8791,24,EVEN,10570
8791,25,ODD,5285
8791,26,EVEN,15856
8791,27,EVEN,7928
8791,28,EVEN,3964
8791,29,EVEN,1982
8791,30,ODD,991
8791,31,EVEN,2974
8791,32,ODD,1487
8791,33,EVEN,4462
8791,34,ODD,2231
8791,35,EVEN,6694
8791,36,ODD,3347
8791,37,EVEN,10042
8791,38,ODD,5021
8791,39,EVEN,15064
8791,40,EVEN,7532
8791,41,EVEN,3766
8791,42,ODD,1883
8791,43,EVEN,5650
8791,44,ODD,2825
8791,45,EVEN,8476
8791,46,EVEN,4238
8791,47,ODD,2119
8791,48,EVEN,6358
8791,49,ODD,3179
8791,50,EVEN,9538
8791,51,ODD,4769
8791,52,EVEN,14308
8791,53,EVEN,7154
8791,54,ODD,3577
8791,55,EVEN,10732
8791,56,EVEN,5366
8791,57,ODD,2683
8791,58,EVEN,8050
8791,59,ODD,4025
8791,60,EVEN,12076
8791,61,EVEN,6038
8791,62,ODD,3019
8791,63,EVEN,9058
8791,64,ODD,4529
8791,65,EVEN,13588
8791,66,EVEN,6794
8791,67,ODD,3397
8791,68,EVEN,10192
8791,69,EVEN,5096
8791,70,EVEN,2548
8791,71,EVEN,1274
8791,72,ODD,637
8791,73,EVEN,1912
8791,74,EVEN,956
8791,75,EVEN,478
8791,76,ODD,239
8791,77,EVEN,718
8791,78,ODD,359
8791,79,EVEN,1078
8791,80,ODD,539
8791,81,EVEN,1618
8791,82,ODD,809
8791,83,EVEN,2428
8791,84,EVEN,1214
8791,85,ODD,607
8791,86,EVEN,1822
8791,87,ODD,911
8791,88,EVEN,2734
8791,89,ODD,1367
8791,90,EVEN,4102
8791,91,ODD,2051
8791,92,EVEN,6154
8791,93,ODD,3077
8791,94,EVEN,9232
8791,95,EVEN,4616
8791,96,EVEN,2308
8791,97,EVEN,1154
8791,98,ODD,577
8791,99,EVEN,1732
8791,100,EVEN,866
8791,101,ODD,433
8791,102,EVEN,1300
8791,103,EVEN,650
8791,104,ODD,325
8791,105,EVEN,976
8791,106,EVEN,488
8791,107,EVEN,244
8791,108,EVEN,122
8791,109,ODD,61
8791,110,EVEN,184
8791,111,EVEN,92
8791,112,EVEN,46
8791,113,ODD,23
8791,114,EVEN,70
8791,115,ODD,35
8791,116,EVEN,106
8791,117,ODD,53
8791,118,EVEN,160
8791,119,EVEN,80
8791,120,EVEN,40
8791,121,EVEN,20
8791,122,EVEN,10
8791,123,ODD,5
8791,124,EVEN,16
8791,125,EVEN,8
8791,126,EVEN,4
8791,127,EVEN,2
8791,128,END,1
2334,1,EVEN,2334
2334,2,ODD,1167
2334,3,EVEN,3502
2334,4,ODD,1751
2334,5,EVEN,5254
2334,6,ODD,2627
2334,7,EVEN,7882
2334,8,ODD,3941
2334,9,EVEN,11824
2334,10,EVEN,5912
2334,11,EVEN,2956
2334,12,EVEN,1478
2334,13,ODD,739
2334,14,EVEN,2218
2334,15,ODD,1109
2334,16,EVEN,3328
2334,17,EVEN,1664
2334,18,EVEN,832
2334,19,EVEN,416
2334,20,EVEN,208
2334,21,EVEN,104
2334,22,EVEN,52
2334,23,EVEN,26
2334,24,ODD,13
2334,25,EVEN,40
2334,26,EVEN,20
2334,27,EVEN,10
2334,28,ODD,5
2334,29,EVEN,16
2334,30,EVEN,8
2334,31,EVEN,4
2334,32,EVEN,2
2334,33,END,1
2413,1,ODD,2413
2413,2,EVEN,7240
2413,3,EVEN,3620
2413,4,EVEN,1810
2413,5,ODD,905
2413,6,EVEN,2716
2413,7,EVEN,1358
2413,8,ODD,679
2413,9,EVEN,2038
2413,10,ODD,1019
2413,11,EVEN,3058
2413,12,ODD,1529
2413,13,EVEN,4588
2413,14,EVEN,2294
2413,15,ODD,1147
2413,16,EVEN,3442
2413,17,ODD,1721
2413,18,EVEN,5164
2413,19,EVEN,2582
2413,20,ODD,1291
2413,21,EVEN,3874
2413,22,ODD,1937
2413,23,EVEN,5812
2413,24,EVEN,2906
2413,25,ODD,1453
2413,26,EVEN,4360
2413,27,EVEN,2180
2413,28,EVEN,1090
2413,29,ODD,545
2413,30,EVEN,1636
2413,31,EVEN,818
2413,32,ODD,409
2413,33,EVEN,1228
2413,34,EVEN,614
2413,35,ODD,307
2413,36,EVEN,922
2413,37,ODD,461
2413,38,EVEN,1384
2413,39,EVEN,692
2413,40,EVEN,346
2413,41,ODD,173
2413,42,EVEN,520
2413,43,EVEN,260
2413,44,EVEN,130
2413,45,ODD,65
2413,46,EVEN,196
2413,47,EVEN,98
2413,48,ODD,49
2413,49,EVEN,148
2413,50,EVEN,74
2413,51,ODD,37
2413,52,EVEN,112
2413,53,EVEN,56
2413,54,EVEN,28
2413,55,EVEN,14
2413,56,ODD,7
2413,57,EVEN,22
2413,58,ODD,11
2413,59,EVEN,34
2413,60,ODD,17
2413,61,EVEN,52
2413,62,EVEN,26
2413,63,ODD,13
2413,64,EVEN,40
2413,65,EVEN,20
2413,66,EVEN,10
2413,67,ODD,5
2413,68,EVEN,16
2413,69,EVEN,8
2413,70,EVEN,4
2413,71,EVEN,2
2413,72,END,1
6609,1,ODD,6609
6609,2,EVEN,19828
6609,3,EVEN,9914
6609,4,ODD,4957
6609,5,EVEN,14872
6609,6,EVEN,7436
6609,7,EVEN,3718
6609,8,ODD,1859
6609,9,EVEN,5578
6609,10,ODD,2789
6609,11,EVEN,8368
6609,12,EVEN,4184
6609,13,EVEN,2092
6609,14,EVEN,1046
6609,15,ODD,523
6609,16,EVEN,1570
6609,17,ODD,785
6609,18,EVEN,2356
6609,19,EVEN,1178
6609,20,ODD,589
6609,21,EVEN,1768
6609,22,EVEN,884
6609,23,EVEN,442
6609,24,ODD,221
6609,25,EVEN,664
6609,26,EVEN,332
6609,27,EVEN,166
6609,28,ODD,83
6609,29,EVEN,250
6609,30,ODD,125
6609,31,EVEN,376
6609,32,EVEN,188
6609,33,EVEN,94
6609,34,ODD,47
6609,35,EVEN,142
6609,36,ODD,71
6609,37,EVEN,214
6609,38,ODD,107
6609,39,EVEN,322
6609,40,ODD,161
6609,41,EVEN,484
6609,42,EVEN,242
6609,43,ODD,121
6609,44,EVEN,364
6609,45,EVEN,182
6609,46,ODD,91
6609,47,EVEN,274
6609,48,ODD,137
6609,49,EVEN,412
6609,50,EVEN,206
6609,51,ODD,103
6609,52,EVEN,310
6609,53,ODD,155
6609,54,EVEN,466
6609,55,ODD,233
6609,56,EVEN,700
6609,57,EVEN,350
6609,58,ODD,175
6609,59,EVEN,526
6609,60,ODD,263
6609,61,EVEN,790
6609,62,ODD,395
6609,63,EVEN,1186
6609,64,ODD,593
6609,65,EVEN,1780
6609,66,EVEN,890
6609,67,ODD,445
6609,68,EVEN,1336
6609,69,EVEN,668
6609,70,EVEN,334
6609,71,ODD,167
6609,72,EVEN,502
6609,73,ODD,251
6609,74,EVEN,754
6609,75,ODD,377
6609,76,EVEN,1132
6609,77,EVEN,566
6609,78,ODD,283
6609,79,EVEN,850
6609,80,ODD,425
6609,81,EVEN,1276
6609,82,EVEN,638
6609,83,ODD,319
6609,84,EVEN,958
6609,85,ODD,479
6609,86,EVEN,1438
6609,87,ODD,719
6609,88,EVEN,2158
6609,89,ODD,1079
6609,90,EVEN,3238
6609,91,ODD,1619
6609,92,EVEN,4858
6609,93,ODD,2429
6609,94,EVEN,7288
6609,95,EVEN,3644
6609,96,EVEN,1822
6609,97,ODD,911
6609,98,EVEN,2734
6609,99,ODD,1367
6609,100,EVEN,4102
6609,101,ODD,2051
6609,102,EVEN,6154
6609,103,ODD,3077
6609,104,EVEN,9232
6609,105,EVEN,4616
6609,106,EVEN,2308
6609,107,EVEN,1154
6609,108,ODD,577
6609,109,EVEN,1732
6609,110,EVEN,866
6609,111,ODD,433
6609,112,EVEN,1300
6609,113,EVEN,650
6609,114,ODD,325
6609,115,EVEN,976
6609,116,EVEN,488
6609,117,EVEN,244
6609,118,EVEN,122
6609,119,ODD,61
6609,120,EVEN,184
6609,121,EVEN,92
6609,122,EVEN,46
6609,123,ODD,23
6609,124,EVEN,70
6609,125,ODD,35
6609,126,EVEN,106
6609,127,ODD,53
6609,128,EVEN,160
6609,129,EVEN,80
6609,130,EVEN,40
6609,131,EVEN,20
6609,132,EVEN,10
6609,133,ODD,5
6609,134,EVEN,16
6609,135,EVEN,8
6609,136,EVEN,4
6609,137,EVEN,2
6609,138,END,1
6773,1,ODD,6773
6773,2,EVEN,20320
6773,3,EVEN,10160
6773,4,EVEN,5080
6773,5,EVEN,2540
6773,6,EVEN,1270
6773,7,ODD,635
6773,8,EVEN,1906
6773,9,ODD,953
6773,10,EVEN,2860
6773,11,EVEN,1430
6773,12,ODD,715
6773,13,EVEN,2146
6773,14,ODD,1073
6773,15,EVEN,3220
6773,16,EVEN,1610
6773,17,ODD,805
6773,18,EVEN,2416
6773,19,EVEN,1208
6773,20,EVEN,604
6773,21,EVEN,302
6773,22,ODD,151
6773,23,EVEN,454
6773,24,ODD,227
6773,25,EVEN,682
6773,26,ODD,341
6773,27,EVEN,1024
6773,28,EVEN,512
6773,29,EVEN,256
6773,30,EVEN,128
6773,31,EVEN,64
6773,32,EVEN,32
6773,33,EVEN,16
6773,34,EVEN,8
6773,35,EVEN,4
6773,36,EVEN,2
6773,37,END,1
1549,1,ODD,1549
1549,2,EVEN,4648
1549,3,EVEN,2324
1549,4,EVEN,1162
1549,5,ODD,581
1549,6,EVEN,1744
1549,7,EVEN,872
1549,8,EVEN,436
1549,9,EVEN,218
1549,10,ODD,109
1549,11,EVEN,328
1549,12,EVEN,164
1549,13,EVEN,82
1549,14,ODD,41
1549,15,EVEN,124
1549,16,EVEN,62
1549,17,ODD,31
1549,18,EVEN,94
1549,19,ODD,47
1549,20,EVEN,142
1549,21,ODD,71
1549,22,EVEN,214
1549,23,ODD,107
1549,24,EVEN,322
1549,25,ODD,161
1549,26,EVEN,484
1549,27,EVEN,242
1549,28,ODD,121
1549,29,EVEN,364
1549,30,EVEN,182
1549,31,ODD,91
1549,32,EVEN,274
1549,33,ODD,137
1549,34,EVEN,412
1549,35,EVEN,206
1549,36,ODD,103
1549,37,EVEN,310
1549,38,ODD,155
1549,39,EVEN,466
1549,40,ODD,233
1549,41,EVEN,700
1549,42,EVEN,350
1549,43,ODD,175
1549,44,EVEN,526
1549,45,ODD,263
1549,46,EVEN,790
1549,47,ODD,395
1549,48,EVEN,1186
1549,49,ODD,593
1549,50,EVEN,1780
1549,51,EVEN,890
1549,52,ODD,445
1549,53,EVEN,1336
1549,54,EVEN,668
1549,55,EVEN,334
1549,56,ODD,167
1549,57,EVEN,502
1549,58,ODD,251
1549,59,EVEN,754
1549,60,ODD,377
1549,61,EVEN,1132
1549,62,EVEN,566
1549,63,ODD,283
1549,64,EVEN,850
1549,65,ODD,425
1549,66,EVEN,1276
1549,67,EVEN,638
1549,68,ODD,319
1549,69,EVEN,958
1549,70,ODD,479
1549,71,EVEN,1438
1549,72,ODD,719
1549,73,EVEN,2158
1549,74,ODD,1079
1549,75,EVEN,3238
1549,76,ODD,1619
1549,77,EVEN,4858
1549,78,ODD,2429
1549,79,EVEN,7288
1549,80,EVEN,3644
1549,81,EVEN,1822
1549,82,ODD,911
1549,83,EVEN,2734
1549,84,ODD,1367
1549,85,EVEN,4102
1549,86,ODD,2051
1549,87,EVEN,6154
1549,88,ODD,3077
1549,89,EVEN,9232
1549,90,EVEN,4616
1549,91,EVEN,2308
1549,92,EVEN,1154
1549,93,ODD,577
1549,94,EVEN,1732
1549,95,EVEN,866
1549,96,ODD,433
1549,97,EVEN,1300
1549,98,EVEN,650
1549,99,ODD,325
1549,100,EVEN,976
1549,101,EVEN,488
1549,102,EVEN,244
1549,103,EVEN,122
1549,104,ODD,61
1549,105,EVEN,184
1549,106,EVEN,92
1549,107,EVEN,46
1549,108,ODD,23
1549,109,EVEN,70
1549,110,ODD,35
1549,111,EVEN,106
1549,112,ODD,53
1549,113,EVEN,160
1549,114,EVEN,80
1549,115,EVEN,40
1549,116,EVEN,20
1549,117,EVEN,10
1549,118,ODD,5
1549,119,EVEN,16
1549,120,EVEN,8
1549,121,EVEN,4
1549,122,EVEN,2
1549,123,END,1
