original_number,capture_iteration,capture_state,capture_number
126,1,EVEN,126
126,2,ODD,63
126,3,EVEN,190
126,4,ODD,95
126,5,EVEN,286
126,6,ODD,143
126,7,EVEN,430
126,8,ODD,215
126,9,EVEN,646
126,10,ODD,323
126,11,EVEN,970
126,12,ODD,485
126,13,EVEN,1456
126,14,EVEN,728
126,15,EVEN,364
126,16,EVEN,182
126,17,ODD,91
126,18,EVEN,274
126,19,ODD,137
126,20,EVEN,412
126,21,EVEN,206
126,22,ODD,103
126,23,EVEN,310
126,24,ODD,155
126,25,EVEN,466
126,26,ODD,233
126,27,EVEN,700
126,28,EVEN,350
126,29,ODD,175
126,30,EVEN,526
126,31,ODD,263
126,32,EVEN,790
126,33,ODD,395
126,34,EVEN,1186
126,35,ODD,593
126,36,EVEN,1780
126,37,EVEN,890
126,38,ODD,445
126,39,EVEN,1336
126,40,EVEN,668
126,41,EVEN,334
126,42,ODD,167
126,43,EVEN,502
126,44,ODD,251
126,45,EVEN,754
126,46,ODD,377
126,47,EVEN,1132
126,48,EVEN,566
126,49,ODD,283
126,50,EVEN,850
126,51,ODD,425
126,52,EVEN,1276
126,53,EVEN,638
126,54,ODD,319
126,55,EVEN,958
126,56,ODD,479
126,57,EVEN,1438
126,58,ODD,719
126,59,EVEN,2158
126,60,ODD,1079
126,61,EVEN,3238
126,62,ODD,1619
126,63,EVEN,4858
126,64,ODD,2429
126,65,EVEN,7288
126,66,EVEN,3644
126,67,EVEN,1822
126,68,ODD,911
126,69,EVEN,2734
126,70,ODD,1367
126,71,EVEN,4102
126,72,ODD,2051
126,73,EVEN,6154
126,74,ODD,3077
126,75,EVEN,9232
126,76,EVEN,4616
126,77,EVEN,2308
126,78,EVEN,1154
126,79,ODD,577
126,80,EVEN,1732
126,81,EVEN,866
126,82,ODD,433
126,83,EVEN,1300
126,84,EVEN,650
126,85,ODD,325
126,86,EVEN,976
126,87,EVEN,488
126,88,EVEN,244
126,89,EVEN,122
126,90,ODD,61
126,91,EVEN,184
126,92,EVEN,92
126,93,EVEN,46
126,94,ODD,23
126,95,EVEN,70
126,96,ODD,35
126,97,EVEN,106
126,98,ODD,53
126,99,EVEN,160
126,100,EVEN,80
126,101,EVEN,40
126,102,EVEN,20
126,103,EVEN,10
126,104,ODD,5
126,105,EVEN,16
126,106,EVEN,8
126,107,EVEN,4
126,108,EVEN,2
126,109,END,1
920,1,EVEN,920
920,2,EVEN,460
920,3,EVEN,230
920,4,ODD,115
920,5,EVEN,346
920,6,ODD,173
920,7,EVEN,520
920,8,EVEN,260
920,9,EVEN,130
920,10,ODD,65
920,11,EVEN,196
920,12,EVEN,98
920,13,ODD,49
920,14,EVEN,148
920,15,EVEN,74
920,16,ODD,37
920,17,EVEN,112
920,18,EVEN,56
920,19,EVEN,28
920,20,EVEN,14
920,21,ODD,7
920,22,EVEN,22
920,23,ODD,11
920,24,EVEN,34
920,25,ODD,17
920,26,EVEN,52
920,27,EVEN,26
920,28,ODD,13
920,29,EVEN,40
920,30,EVEN,20
920,31,EVEN,10
920,32,ODD,5
920,33,EVEN,16
920,34,EVEN,8
920,35,EVEN,4
920,36,EVEN,2
920,37,END,1
831,1,ODD,831
831,2,EVEN,2494
831,3,ODD,1247
831,4,EVEN,3742
831,5,ODD,1871
831,6,EVEN,5614
831,7,ODD,2807
831,8,EVEN,8422
831,9,ODD,4211
831,10,EVEN,12634
831,11,ODD,6317
831,12,EVEN,18952
831,13,EVEN,9476
831,14,EVEN,4738
831,15,ODD,2369
831,16,EVEN,7108
831,17,EVEN,3554
831,18,ODD,1777
831,19,EVEN,5332
831,20,EVEN,2666
831,21,ODD,1333
831,22,EVEN,4000
831,23,EVEN,2000
831,24,EVEN,1000
831,25,EVEN,500
831,26,EVEN,250
831,27,ODD,125
831,28,EVEN,376
831,29,EVEN,188
831,30,EVEN,94
831,31,ODD,47
831,32,EVEN,142
831,33,ODD,71
831,34,EVEN,214
831,35,ODD,107
831,36,EVEN,322
831,37,ODD,161
831,38,EVEN,484
831,39,EVEN,242
831,40,ODD,121
831,41,EVEN,364
831,42,EVEN,182
831,43,ODD,91
831,44,EVEN,274
831,45,ODD,137
831,46,EVEN,412
831,47,EVEN,206
831,48,ODD,103
831,49,EVEN,310
831,50,ODD,155
831,51,EVEN,466
831,52,ODD,233
831,53,EVEN,700
831,54,EVEN,350
831,55,ODD,175
831,56,EVEN,526
831,57,ODD,263
831,58,EVEN,790
831,59,ODD,395
831,60,EVEN,1186
831,61,ODD,593
831,62,EVEN,1780
831,63,EVEN,890
831,64,ODD,445
831,65,EVEN,1336
831,66,EVEN,668
831,67,EVEN,334
831,68,ODD,167
831,69,EVEN,502
831,70,ODD,251
831,71,EVEN,754
831,72,ODD,377
831,73,EVEN,1132
831,74,EVEN,566
831,75,ODD,283
831,76,EVEN,850
831,77,ODD,425
831,78,EVEN,1276
831,79,EVEN,638
831,80,ODD,319
831,81,EVEN,958
831,82,ODD,479
831,83,EVEN,1438
831,84,ODD,719
831,85,EVEN,2158
831,86,ODD,1079
831,87,EVEN,3238
831,88,ODD,1619
831,89,EVEN,4858
831,90,ODD,2429
831,91,EVEN,7288
831,92,EVEN,3644
831,93,EVEN,1822
831,94,ODD,911
831,95,EVEN,2734
831,96,ODD,1367
831,97,EVEN,4102
831,98,ODD,2051
831,99,EVEN,6154
831,100,ODD,3077
831,101,EVEN,9232
831,102,EVEN,4616
831,103,EVEN,2308
831,104,EVEN,1154
831,105,ODD,577
831,106,EVEN,1732
831,107,EVEN,866
831,108,ODD,433
831,109,EVEN,1300
831,110,EVEN,650
831,111,ODD,325
831,112,EVEN,976
831,113,EVEN,488
831,114,EVEN,244
831,115,EVEN,122
831,116,ODD,61
831,117,EVEN,184
831,118,EVEN,92
831,119,EVEN,46
831,120,ODD,23
831,121,EVEN,70
831,122,ODD,35
831,123,EVEN,106
831,124,ODD,53
831,125,EVEN,160
831,126,EVEN,80
831,127,EVEN,40
831,128,EVEN,20
831,129,EVEN,10
831,130,ODD,5
831,131,EVEN,16
831,132,EVEN,8
831,133,EVEN,4
831,134,EVEN,2
831,135,END,1
880,1,EVEN,880
880,2,EVEN,440
880,3,EVEN,220
880,4,EVEN,110
880,5,ODD,55
880,6,EVEN,166
880,7,ODD,83
880,8,EVEN,250
880,9,ODD,125
880,10,EVEN,376
880,11,EVEN,188
880,12,EVEN,94
880,13,ODD,47
880,14,EVEN,142
880,15,ODD,71
880,16,EVEN,214
880,17,ODD,107
880,18,EVEN,322
880,19,ODD,161
880,20,EVEN,484
880,21,EVEN,242
880,22,ODD,121
880,23,EVEN,364
880,24,EVEN,182
880,25,ODD,91
880,26,EVEN,274
880,27,ODD,137
880,28,EVEN,412
880,29,EVEN,206
880,30,ODD,103
880,31,EVEN,310
880,32,ODD,155
880,33,EVEN,466
880,34,ODD,233
880,35,EVEN,700
880,36,EVEN,350
880,37,ODD,175
880,38,EVEN,526
880,39,ODD,263
880,40,EVEN,790
880,41,ODD,395
880,42,EVEN,1186
880,43,ODD,593
880,44,EVEN,1780
880,45,EVEN,890
880,46,ODD,445
880,47,EVEN,1336
880,48,EVEN,668
880,49,EVEN,334
880,50,ODD,167
880,51,EVEN,502
880,52,ODD,251
880,53,EVEN,754
880,54,ODD,377
880,55,EVEN,1132
880,56,EVEN,566
880,57,ODD,283
880,58,EVEN,850
880,59,ODD,425
880,60,EVEN,1276
880,61,EVEN,638
880,62,ODD,319
880,63,EVEN,958
880,64,ODD,479
880,65,EVEN,1438
880,66,ODD,719
880,67,EVEN,2158
880,68,ODD,1079
880,69,EVEN,3238
880,70,ODD,1619
880,71,EVEN,4858
880,72,ODD,2429
880,73,EVEN,7288
880,74,EVEN,3644
880,75,EVEN,1822
880,76,ODD,911
880,77,EVEN,2734
880,78,ODD,1367
880,79,EVEN,4102
880,80,ODD,2051
880,81,EVEN,6154
880,82,ODD,3077
880,83,EVEN,9232
880,84,EVEN,4616
880,85,EVEN,2308
880,86,EVEN,1154
880,87,ODD,577
880,88,EVEN,1732
880,89,EVEN,866
880,90,ODD,433
880,91,EVEN,1300
880,92,EVEN,650
880,93,ODD,325
880,94,EVEN,976
880,95,EVEN,488
880,96,EVEN,244
880,97,EVEN,122
880,98,ODD,61
880,99,EVEN,184
880,100,EVEN,92
880,101,EVEN,46
880,102,ODD,23
880,103,EVEN,70
880,104,ODD,35
880,105,EVEN,106
880,106,ODD,53
880,107,EVEN,160
880,108,EVEN,80
880,109,EVEN,40
880,110,EVEN,20
880,111,EVEN,10
880,112,ODD,5
880,113,EVEN,16
880,114,EVEN,8
880,115,EVEN,4
880,116,EVEN,2
880,117,END,1
217,1,ODD,217
217,2,EVEN,652
217,3,EVEN,326
217,4,ODD,163
217,5,EVEN,490
217,6,ODD,245
217,7,EVEN,736
217,8,EVEN,368
217,9,EVEN,184
217,10,EVEN,92
217,11,EVEN,46
217,12,ODD,23
217,13,EVEN,70
217,14,ODD,35
217,15,EVEN,106
217,16,ODD,53
217,17,EVEN,160
217,18,EVEN,80
217,19,EVEN,40
217,20,EVEN,20
217,21,EVEN,10
217,22,ODD,5
217,23,EVEN,16
217,24,EVEN,8
217,25,EVEN,4
217,26,EVEN,2
217,27,END,1
521,1,ODD,521
521,2,EVEN,1564
521,3,EVEN,782
521,4,ODD,391
521,5,EVEN,1174
521,6,ODD,587
521,7,EVEN,1762
521,8,ODD,881
521,9,EVEN,2644
521,10,EVEN,1322
521,11,ODD,661
521,12,EVEN,1984
521,13,EVEN,992
521,14,EVEN,496
521,15,EVEN,248
521,16,EVEN,124
521,17,EVEN,62
521,18,ODD,31
521,19,EVEN,94
521,20,ODD,47
521,21,EVEN,142
521,22,ODD,71
521,23,EVEN,214
521,24,ODD,107
521,25,EVEN,322
521,26,ODD,161
521,27,EVEN,484
521,28,EVEN,242
521,29,ODD,121
521,30,EVEN,364
521,31,EVEN,182
521,32,ODD,91
521,33,EVEN,274
521,34,ODD,137
521,35,EVEN,412
521,36,EVEN,206
521,37,ODD,103
521,38,EVEN,310
521,39,ODD,155
521,40,EVEN,466
521,41,ODD,233
521,42,EVEN,700
521,43,EVEN,350
521,44,ODD,175
521,45,EVEN,526
521,46,ODD,263
521,47,EVEN,790
521,48,ODD,395
521,49,EVEN,1186
521,50,ODD,593
521,51,EVEN,1780
521,52,EVEN,890
521,53,ODD,445
521,54,EVEN,1336
521,55,EVEN,668
521,56,EVEN,334
521,57,ODD,167
521,58,EVEN,502
521,59,ODD,251
521,60,EVEN,754
521,61,ODD,377
521,62,EVEN,1132
521,63,EVEN,566
521,64,ODD,283
521,65,EVEN,850
521,66,ODD,425
521,67,EVEN,1276
521,68,EVEN,638
521,69,ODD,319
521,70,EVEN,958
521,71,ODD,479
521,72,EVEN,1438
521,73,ODD,719
521,74,EVEN,2158
521,75,ODD,1079
521,76,EVEN,3238
521,77,ODD,1619
521,78,EVEN,4858
521,79,ODD,2429
521,80,EVEN,7288
521,81,EVEN,3644
521,82,EVEN,1822
521,83,ODD,911
521,84,EVEN,2734
521,85,ODD,1367
521,86,EVEN,4102
521,87,ODD,2051
521,88,EVEN,6154
521,89,ODD,3077
521,90,EVEN,9232
521,91,EVEN,4616
521,92,EVEN,2308
521,93,EVEN,1154
521,94,ODD,577
521,95,EVEN,1732
521,96,EVEN,866
521,97,ODD,433
521,98,EVEN,1300
521,99,EVEN,650
521,100,ODD,325
521,101,EVEN,976
521,102,EVEN,488
521,103,EVEN,244
521,104,EVEN,122
521,105,ODD,61
521,106,EVEN,184
521,107,EVEN,92
521,108,EVEN,46
521,109,ODD,23
521,110,EVEN,70
521,111,ODD,35
521,112,EVEN,106
521,113,ODD,53
521,114,EVEN,160
521,115,EVEN,80
521,116,EVEN,40
521,117,EVEN,20
521,118,EVEN,10
521,119,ODD,5
521,120,EVEN,16
521,121,EVEN,8
521,122,EVEN,4
521,123,EVEN,2
521,124,END,1
963,1,ODD,963
963,2,EVEN,2890
963,3,ODD,1445
963,4,EVEN,4336
963,5,EVEN,2168
963,6,EVEN,1084
963,7,EVEN,542
963,8,ODD,271
963,9,EVEN,814
963,10,ODD,407
963,11,EVEN,1222
963,12,ODD,611
963,13,EVEN,1834
963,14,ODD,917
963,15,EVEN,2752
963,16,EVEN,1376
963,17,EVEN,688
963,18,EVEN,344
963,19,EVEN,172
963,20,EVEN,86
963,21,ODD,43
963,22,EVEN,130
963,23,ODD,65
963,24,EVEN,196
963,25,EVEN,98
963,26,ODD,49
963,27,EVEN,148
963,28,EVEN,74
963,29,ODD,37
963,30,EVEN,112
963,31,EVEN,56
963,32,EVEN,28
963,33,EVEN,14
963,34,ODD,7
963,35,EVEN,22
963,36,ODD,11
963,37,EVEN,34
963,38,ODD,17
963,39,EVEN,52
963,40,EVEN,26
963,41,ODD,13
963,42,EVEN,40
963,43,EVEN,20
963,44,EVEN,10
963,45,ODD,5
963,46,EVEN,16
963,47,EVEN,8
963,48,EVEN,4
963,49,EVEN,2
963,50,END,1
337,1,ODD,337
337,2,EVEN,1012
337,3,EVEN,506
337,4,ODD,253
337,5,EVEN,760
337,6,EVEN,380
337,7,EVEN,190
337,8,ODD,95
337,9,EVEN,286
337,10,ODD,143
337,11,EVEN,430
337,12,ODD,215
337,13,EVEN,646
337,14,ODD,323
337,15,EVEN,970
337,16,ODD,485
337,17,EVEN,1456
337,18,EVEN,728
337,19,EVEN,364
337,20,EVEN,182
337,21,ODD,91
337,22,EVEN,274
337,23,ODD,137
337,24,EVEN,412
337,25,EVEN,206
337,26,ODD,103
337,27,EVEN,310
337,28,ODD,155
337,29,EVEN,466
337,30,ODD,233
337,31,EVEN,700
337,32,EVEN,350
337,33,ODD,175
337,34,EVEN,526
337,35,ODD,263
337,36,EVEN,790
337,37,ODD,395
337,38,EVEN,1186
337,39,ODD,593
337,40,EVEN,1780
337,41,EVEN,890
337,42,ODD,445
337,43,EVEN,1336
337,44,EVEN,668
337,45,EVEN,334
337,46,ODD,167
337,47,EVEN,502
337,48,ODD,251
337,49,EVEN,754
337,50,ODD,377
337,51,EVEN,1132
337,52,EVEN,566
337,53,ODD,283
337,54,EVEN,850
337,55,ODD,425
337,56,EVEN,1276
337,57,EVEN,638
337,58,ODD,319
337,59,EVEN,958
337,60,ODD,479
337,61,EVEN,1438
337,62,ODD,719
337,63,EVEN,2158
337,64,ODD,1079
337,65,EVEN,3238
337,66,ODD,1619
337,67,EVEN,4858
337,68,ODD,2429
337,69,EVEN,7288
337,70,EVEN,3644
337,71,EVEN,1822
337,72,ODD,911
337,73,EVEN,2734
337,74,ODD,1367
337,75,EVEN,4102
337,76,ODD,2051
337,77,EVEN,6154
337,78,ODD,3077
337,79,EVEN,9232
337,80,EVEN,4616
337,81,EVEN,2308
337,82,EVEN,1154
337,83,ODD,577
337,84,EVEN,1732
337,85,EVEN,866
337,86,ODD,433
337,87,EVEN,1300
337,88,EVEN,650
337,89,ODD,325
337,90,EVEN,976
337,91,EVEN,488
337,92,EVEN,244
337,93,EVEN,122
337,94,ODD,61
337,95,EVEN,184
337,96,EVEN,92
337,97,EVEN,46
337,98,ODD,23
337,99,EVEN,70
337,100,ODD,35
337,101,EVEN,106
337,102,ODD,53
337,103,EVEN,160
337,104,EVEN,80
337,105,EVEN,40
337,106,EVEN,20
337,107,EVEN,10
337,108,ODD,5
337,109,EVEN,16
337,110,EVEN,8
337,111,EVEN,4
337,112,EVEN,2
337,113,END,1
192,1,EVEN,192
192,2,EVEN,96
192,3,EVEN,48
192,4,EVEN,24
192,5,EVEN,12
192,6,EVEN,6
192,7,ODD,3
192,8,EVEN,10
192,9,ODD,5
192,10,EVEN,16
192,11,EVEN,8
192,12,EVEN,4
192,13,EVEN,2
192,14,END,1
631,1,ODD,631
631,2,EVEN,1894
631,3,ODD,947
631,4,EVEN,2842
631,5,ODD,1421
631,6,EVEN,4264
631,7,EVEN,2132
631,8,EVEN,1066
631,9,ODD,533
631,10,EVEN,1600
631,11,EVEN,800
631,12,EVEN,400
631,13,EVEN,200
631,14,EVEN,100
631,15,EVEN,50
631,16,ODD,25
631,17,EVEN,76
631,18,EVEN,38
631,19,ODD,19
631,20,EVEN,58
631,21,ODD,29
631,22,EVEN,88
631,23,EVEN,44
631,24,EVEN,22
631,25,ODD,11
631,26,EVEN,34
631,27,ODD,17
631,28,EVEN,52
631,29,EVEN,26
631,30,ODD,13
631,31,EVEN,40
631,32,EVEN,20
631,33,EVEN,10
631,34,ODD,5
631,35,EVEN,16
631,36,EVEN,8
631,37,EVEN,4
631,38,EVEN,2
631,39,END,1
933,1,ODD,933
933,2,EVEN,2800
933,3,EVEN,1400
933,4,EVEN,700
933,5,EVEN,350
933,6,ODD,175
933,7,EVEN,526
933,8,ODD,263
933,9,EVEN,790
933,10,ODD,395
933,11,EVEN,1186
933,12,ODD,593
933,13,EVEN,1780
933,14,EVEN,890
933,15,ODD,445
933,16,EVEN,1336
933,17,EVEN,668
933,18,EVEN,334
933,19,ODD,167
933,20,EVEN,502
933,21,ODD,251
933,22,EVEN,754
933,23,ODD,377
933,24,EVEN,1132
933,25,EVEN,566
933,26,ODD,283
933,27,EVEN,850
933,28,ODD,425
933,29,EVEN,1276
933,30,EVEN,638
933,31,ODD,319
933,32,EVEN,958
933,33,ODD,479
933,34,EVEN,1438
933,35,ODD,719
933,36,EVEN,2158
933,37,ODD,1079
933,38,EVEN,3238
933,39,ODD,1619
933,40,EVEN,4858
933,41,ODD,2429
933,42,EVEN,7288
933,43,EVEN,3644
933,44,EVEN,1822
933,45,ODD,911
933,46,EVEN,2734
933,47,ODD,1367
933,48,EVEN,4102
933,49,ODD,2051
933,50,EVEN,6154
933,51,ODD,3077
933,52,EVEN,9232
933,53,EVEN,4616
933,54,EVEN,2308
933,55,EVEN,1154
933,56,ODD,577
933,57,EVEN,1732
933,58,EVEN,866
933,59,ODD,433
933,60,EVEN,1300
933,61,EVEN,650
933,62,ODD,325
933,63,EVEN,976
933,64,EVEN,488
933,65,EVEN,244
933,66,EVEN,122
933,67,ODD,61
933,68,EVEN,184
933,69,EVEN,92
933,70,EVEN,46
933,71,ODD,23
933,72,EVEN,70
933,73,ODD,35
933,74,EVEN,106
933,75,ODD,53
933,76,EVEN,160
933,77,EVEN,80
933,78,EVEN,40
933,79,EVEN,20
933,80,EVEN,10
933,81,ODD,5
933,82,EVEN,16
933,83,EVEN,8
933,84,EVEN,4
933,85,EVEN,2
933,86,END,1
626,1,EVEN,626
626,2,ODD,313
626,3,EVEN,940
626,4,EVEN,470
626,5,ODD,235
626,6,EVEN,706
626,7,ODD,353
626,8,EVEN,1060
626,9,EVEN,530
626,10,ODD,265
626,11,EVEN,796
626,12,EVEN,398
626,13,ODD,199
626,14,EVEN,598
626,15,ODD,299
626,16,EVEN,898
626,17,ODD,449
626,18,EVEN,1348
626,19,EVEN,674
626,20,ODD,337
626,21,EVEN,1012
626,22,EVEN,506
626,23,ODD,253
626,24,EVEN,760
626,25,EVEN,380
626,26,EVEN,190
626,27,ODD,95
626,28,EVEN,286
626,29,ODD,143
626,30,EVEN,430
626,31,ODD,215
626,32,EVEN,646
626,33,ODD,323
626,34,EVEN,970
626,35,ODD,485
626,36,EVEN,1456
626,37,EVEN,728
626,38,EVEN,364
626,39,EVEN,182
626,40,ODD,91
626,41,EVEN,274
626,42,ODD,137
626,43,EVEN,412
626,44,EVEN,206
626,45,ODD,103
626,46,EVEN,310
626,47,ODD,155
626,48,EVEN,466
626,49,ODD,233
626,50,EVEN,700
626,51,EVEN,350
626,52,ODD,175
626,53,EVEN,526
626,54,ODD,263
626,55,EVEN,790
626,56,ODD,395
626,57,EVEN,1186
626,58,ODD,593
626,59,EVEN,1780
626,60,EVEN,890
626,61,ODD,445
626,62,EVEN,1336
626,63,EVEN,668
626,64,EVEN,334
626,65,ODD,167
626,66,EVEN,502
626,67,ODD,251
626,68,EVEN,754
626,69,ODD,377
626,70,EVEN,1132
626,71,EVEN,566
626,72,ODD,283
626,73,EVEN,850
626,74,ODD,425
626,75,EVEN,1276
626,76,EVEN,638
626,77,ODD,319
626,78,EVEN,958
626,79,ODD,479
626,80,EVEN,1438
626,81,ODD,719
626,82,EVEN,2158
626,83,ODD,1079
626,84,EVEN,3238
626,85,ODD,1619
626,86,EVEN,4858
626,87,ODD,2429
626,88,EVEN,7288
626,89,EVEN,3644
626,90,EVEN,1822
626,91,ODD,911
626,92,EVEN,2734
626,93,ODD,1367
626,94,EVEN,4102
626,95,ODD,2051
626,96,EVEN,6154
626,97,ODD,3077
626,98,EVEN,9232
626,99,EVEN,4616
626,100,EVEN,2308
626,101,EVEN,1154
626,102,ODD,577
626,103,EVEN,1732
626,104,EVEN,866
626,105,ODD,433
626,106,EVEN,1300
626,107,EVEN,650
626,108,ODD,325
626,109,EVEN,976
626,110,EVEN,488
626,111,EVEN,244
626,112,EVEN,122
626,113,ODD,61
626,114,EVEN,184
626,115,EVEN,92
626,116,EVEN,46
626,117,ODD,23
626,118,EVEN,70
626,119,ODD,35
626,120,EVEN,106
626,121,ODD,53
626,122,EVEN,160
626,123,EVEN,80
626,124,EVEN,40
626,125,EVEN,20
626,126,EVEN,10
626,127,ODD,5
626,128,EVEN,16
626,129,EVEN,8
626,130,EVEN,4
626,131,EVEN,2
626,132,END,1
717,1,ODD,717
717,2,EVEN,2152
717,3,EVEN,1076
717,4,EVEN,538
717,5,ODD,269
717,6,EVEN,808
717,7,EVEN,404
717,8,EVEN,202
717,9,ODD,101
717,10,EVEN,304
717,11,EVEN,152
717,12,EVEN,76
717,13,EVEN,38
717,14,ODD,19
717,15,EVEN,58
717,16,ODD,29
717,17,EVEN,88
717,18,EVEN,44
717,19,EVEN,22
717,20,ODD,11
717,21,EVEN,34
717,22,ODD,17
717,23,EVEN,52
717,24,EVEN,26
717,25,ODD,13
717,26,EVEN,40
717,27,EVEN,20
717,28,EVEN,10
717,29,ODD,5
717,30,EVEN,16
717,31,EVEN,8
717,32,EVEN,4
717,33,EVEN,2
717,34,END,1
727,1,ODD,727
727,2,EVEN,2182
727,3,ODD,1091
727,4,EVEN,3274
727,5,ODD,1637
727,6,EVEN,4912
727,7,EVEN,2456
727,8,EVEN,1228
727,9,EVEN,614
727,10,ODD,307
727,11,EVEN,922
727,12,ODD,461
727,13,EVEN,1384
727,14,EVEN,692
727,15,EVEN,346
727,16,ODD,173
727,17,EVEN,520
727,18,EVEN,260
727,19,EVEN,130
727,20,ODD,65
727,21,EVEN,196
727,22,EVEN,98
727,23,ODD,49
727,24,EVEN,148
727,25,EVEN,74
727,26,ODD,37
727,27,EVEN,112
727,28,EVEN,56
727,29,EVEN,28
727,30,EVEN,14
727,31,ODD,7
727,32,EVEN,22
727,33,ODD,11
727,34,EVEN,34
727,35,ODD,17
727,36,EVEN,52
727,37,EVEN,26
727,38,ODD,13
727,39,EVEN,40
727,40,EVEN,20
727,41,EVEN,10
727,42,ODD,5
727,43,EVEN,16
727,44,EVEN,8
727,45,EVEN,4
727,46,EVEN,2
727,47,END,1
164,1,EVEN,164
164,2,EVEN,82
164,3,ODD,41
164,4,EVEN,124
164,5,EVEN,62
164,6,ODD,31
164,7,EVEN,94
164,8,ODD,47
164,9,EVEN,142
164,10,ODD,71
164,11,EVEN,214
164,12,ODD,107
164,13,EVEN,322
164,14,ODD,161
164,15,EVEN,484
164,16,EVEN,242
164,17,ODD,121
164,18,EVEN,364
164,19,EVEN,182
164,20,ODD,91
164,21,EVEN,274
164,22,ODD,137
164,23,EVEN,412
164,24,EVEN,206
164,25,ODD,103
164,26,EVEN,310
164,27,ODD,155
164,28,EVEN,466
164,29,ODD,233
164,30,EVEN,700
164,31,EVEN,350
164,32,ODD,175
164,33,EVEN,526
164,34,ODD,263
164,35,EVEN,790
164,36,ODD,395
164,37,EVEN,1186
164,38,ODD,593
164,39,EVEN,1780
164,40,EVEN,890
164,41,ODD,445
164,42,EVEN,1336
164,43,EVEN,668
164,44,EVEN,334
164,45,ODD,167
164,46,EVEN,502
164,47,ODD,251
164,48,EVEN,754
164,49,ODD,377
164,50,EVEN,1132
164,51,EVEN,566
164,52,ODD,283
164,53,EVEN,850
164,54,ODD,425
164,55,EVEN,1276
164,56,EVEN,638
164,57,ODD,319
164,58,EVEN,958
164,59,ODD,479
164,60,EVEN,1438
164,61,ODD,719
164,62,EVEN,2158
164,63,ODD,1079
164,64,EVEN,3238
164,65,ODD,1619
164,66,EVEN,4858
164,67,ODD,2429
164,68,EVEN,7288
164,69,EVEN,3644
164,70,EVEN,1822
164,71,ODD,911
164,72,EVEN,2734
164,73,ODD,1367
164,74,EVEN,4102
164,75,ODD,2051
164,76,EVEN,6154
164,77,ODD,3077
164,78,EVEN,9232
164,79,EVEN,4616
164,80,EVEN,2308
164,81,EVEN,1154
164,82,ODD,577
164,83,EVEN,1732
164,84,EVEN,866
164,85,ODD,433
164,86,EVEN,1300
164,87,EVEN,650
164,88,ODD,325
164,89,EVEN,976
164,90,EVEN,488
164,91,EVEN,244
164,92,EVEN,122
164,93,ODD,61
164,94,EVEN,184
164,95,EVEN,92
164,96,EVEN,46
164,97,ODD,23
164,98,EVEN,70
164,99,ODD,35
164,100,EVEN,106
164,101,ODD,53
164,102,EVEN,160
164,103,EVEN,80
164,104,EVEN,40
164,105,EVEN,20
164,106,EVEN,10
164,107,ODD,5
164,108,EVEN,16
164,109,EVEN,8
164,110,EVEN,4
164,111,EVEN,2
164,112,END,1
877,1,ODD,877
877,2,EVEN,2632
877,3,EVEN,1316
877,4,EVEN,658
877,5,ODD,329
877,6,EVEN,988
877,7,EVEN,494
877,8,ODD,247
877,9,EVEN,742
877,10,ODD,371
877,11,EVEN,1114
877,12,ODD,557
877,13,EVEN,1672
877,14,EVEN,836
877,15,EVEN,418
877,16,ODD,209
877,17,EVEN,628
877,18,EVEN,314
877,19,ODD,157
877,20,EVEN,472
877,21,EVEN,236
877,22,EVEN,118
877,23,ODD,59
877,24,EVEN,178
877,25,ODD,89
877,26,EVEN,268
877,27,EVEN,134
877,28,ODD,67
877,29,EVEN,202
877,30,ODD,101
877,31,EVEN,304
877,32,EVEN,152
877,33,EVEN,76
877,34,EVEN,38
877,35,ODD,19
877,36,EVEN,58
877,37,ODD,29
877,38,EVEN,88
877,39,EVEN,44
877,40,EVEN,22
877,41,ODD,11
877,42,EVEN,34
877,43,ODD,17
877,44,EVEN,52
877,45,EVEN,26
877,46,ODD,13
877,47,EVEN,40
877,48,EVEN,20
877,49,EVEN,10
877,50,ODD,5
877,51,EVEN,16
877,52,EVEN,8
877,53,EVEN,4
877,54,EVEN,2
877,55,END,1
308,1,EVEN,308
308,2,EVEN,154
308,3,ODD,77
308,4,EVEN,232
308,5,EVEN,116
308,6,EVEN,58
308,7,ODD,29
308,8,EVEN,88
308,9,EVEN,44
308,10,EVEN,22
308,11,ODD,11
308,12,EVEN,34
308,13,ODD,17
308,14,EVEN,52
308,15,EVEN,26
308,16,ODD,13
308,17,EVEN,40
308,18,EVEN,20
308,19,EVEN,10
308,20,ODD,5
308,21,EVEN,16
308,22,EVEN,8
308,23,EVEN,4
308,24,EVEN,2
308,25,END,1
90,1,EVEN,90
90,2,ODD,45
90,3,EVEN,136
90,4,EVEN,68
90,5,EVEN,34
90,6,ODD,17
90,7,EVEN,52
90,8,EVEN,26
90,9,ODD,13
90,10,EVEN,40
90,11,EVEN,20
90,12,EVEN,10
90,13,ODD,5
90,14,EVEN,16
90,15,EVEN,8
90,16,EVEN,4
90,17,EVEN,2
90,18,END,1
747,1,ODD,747
747,2,EVEN,2242
747,3,ODD,1121
747,4,EVEN,3364
747,5,EVEN,1682
747,6,ODD,841
747,7,EVEN,2524
747,8,EVEN,1262
747,9,ODD,631
747,10,EVEN,1894
747,11,ODD,947
747,12,EVEN,2842
747,13,ODD,1421
747,14,EVEN,4264
